key,station,latitude,longitude,distance,measurement
US_SD_46053,USC00393452,43.2356,-99.4342,20.982,TMAX|TMIN|TOBS|PRCP
US_SD_46055,USC00395544,44.5172,-101.6183,25.157,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_SD_46057,USC00391520,44.7269,-97.0286,14.519,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_SD_46059,USC00395561,44.5178,-98.9814,3.873,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_SD_46061,USC00390128,43.6514,-97.7981,1.157,TMAX|TMIN|PRCP|SNOW
US_SD_46063,USW00094037,45.6044,-103.5464,3.950,TMAX|TMIN|PRCP|SNWD|AWND|WDF2|WDF5|WSF2|WSF5
US_SD_46065,USC00393608,44.3628,-99.8033,15.148,TMAX|TMIN|TOBS|PRCP|SNOW
US_SD_46067,USC00395481,43.2358,-97.5714,18.532,TMAX|TMIN|PRCP|SNOW
US_SD_46069,USC00393832,44.5222,-99.455,3.672,TMAX|TMIN|PRCP|SNOW
US_SD_46071,USC00391972,43.9611,-101.8606,34.011,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_SD_46073,USC00399070,44.0761,-98.5706,4.335,TMAX|TMIN|PRCP|SNOW
US_SD_46075,USC00395891,43.8878,-100.7075,7.059,TMAX|TMIN|PRCP|SNOW|SNWD
US_SD_46077,USC00392302,44.3825,-97.5497,4.945,TMAX|TMIN|PRCP|SNOW|WT01
US_SD_46079,USC00395090,43.9906,-97.0925,3.941,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_SD_46081,USC00394834,44.3544,-103.743,3.789,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_SD_46083,USC00391392,43.3111,-96.5878,11.247,TMAX|TMIN|PRCP|SNOW
US_SD_46085,USC00394516,43.9025,-99.8583,0.720,TMAX|TMIN|PRCP|SNOW|WT01
US_SD_46087,USC00395360,43.7447,-97.3081,9.297,TMAX|TMIN|PRCP|SNOW|SNWD
US_SD_46089,USW00054933,45.7114,-99.1297,9.571,TMAX|TMIN|PRCP
US_SD_46091,USC00391049,45.7886,-97.7489,11.981,TMAX|TMIN|PRCP|SNOW
US_SD_46093,USC00397073,44.6981,-102.5608,18.506,TMAX|TMIN|TOBS
US_SD_46095,USC00399442,43.4989,-100.4814,24.207,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_SD_46097,USC00394037,44.0122,-97.5317,6.323,TMAX|TMIN|PRCP|SNOW
US_SD_46099,USC00397666,43.5878,-96.73,11.335,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_SD_46101,USC00392984,44.0517,-96.5928,7.109,TMAX|TMIN|PRCP|SNOW
US_SD_46102,USR0000SPIN,43.29,-102.2711,23.007,TMAX|TMIN|TAVG
US_SD_46103,USW00024090,44.0433,-103.0536,19.046,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03|WT08|WT09
US_SD_46105,USC00390701,45.5286,-102.465,3.389,TMAX|TMIN|TOBS|PRCP|SNOW
US_SD_46107,USC00396292,44.7322,-100.1447,39.557,TMAX|TMIN|WT01
US_SD_46109,USW00094993,45.6689,-96.9914,6.320,TMAX|TMIN|PRCP|SNOW|SNWD|AWND|PGTM|WDF2|WDF5|WSF2|WSF5
US_SD_46111,USC00393029,44.0686,-98.0833,4.326,TMAX|TMIN|PRCP|SNOW
US_SD_46115,USC00398420,45.05,-98.0956,23.454,TMAX|TMIN|PRCP|SNOW|SNWD
US_SD_46117,USC00396170,44.4419,-100.4172,26.845,TMAX|TMIN|PRCP|SNOW|WDMV
US_SD_46119,USC00396292,44.7322,-100.1447,2.728,TMAX|TMIN|WT01
US_SD_46121,USC00395638,43.1122,-100.6111,12.246,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01
US_SD_46123,USC00399367,43.3686,-99.8403,4.519,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_SD_46125,USC00395481,43.2358,-97.5714,35.111,TMAX|TMIN|PRCP|SNOW
US_SD_46127,USC00398622,42.7625,-96.9194,23.234,TMAX|TMIN|PRCP|SNOW
US_SD_46129,USC00397545,45.51,-100.0356,8.909,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_SD_46135,USW00094911,42.8783,-97.3633,14.809,TMAX|TMIN|PRCP|SNOW|SNWD|WT01
US_SD_46137,USC00392429,45.0469,-101.605,9.027,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN,USC00405035,36.0828,-85.8261,18.150,TMAX|TMIN|TOBS
US_TN_47001,USW00053868,36.0236,-84.2375,10.184,TMAX|TMIN|PRCP|AWND|WDF2|WDF5|WSF2|WSF5
US_TN_47003,USC00408246,35.4922,-86.4775,2.535,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47005,USC00401352,36.0519,-88.0828,2.319,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01
US_TN_47007,USC00407184,35.5983,-85.1939,1.468,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47009,USR0000TIND,35.6236,-83.8083,13.248,TMAX|TMIN|TAVG
US_TN_47011,USC00401808,35.2192,-84.7917,9.889,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47013,USC00406493,36.5517,-84.1728,15.892,TMAX|TMIN|TOBS
US_TN_47015,USC00409866,35.8375,-86.0894,4.048,TMAX|TMIN|TOBS
US_TN_47017,USC00404417,36.0028,-88.4253,3.372,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47019,USC00402806,36.3539,-82.2486,13.256,TMAX|TMIN|PRCP|SNOW|SNWD
US_TN_47021,USC00401663,36.3211,-87.2217,13.916,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47023,USC00408160,35.1647,-88.5994,29.524,TMAX|TMIN|TOBS
US_TN_47025,USC00408868,36.465,-83.5603,9.072,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47027,USC00401561,36.5408,-85.4597,7.248,TMAX|TMIN|TOBS
US_TN_47029,USC00406534,35.9833,-83.2008,9.384,TMAX|TMIN|SNOW
US_TN_47031,USC00405595,35.5158,-86.0875,3.278,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47033,USC00400049,35.7978,-89.1175,1.764,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47035,USR0000TCRO,35.9178,-84.9972,3.590,TMAX|TMIN|TAVG
US_TN_47037,USC00408238,36.1661,-86.7247,4.984,TMAX|TMIN|TOBS|PRCP|SNOW
US_TN_47039,USC00407015,35.6083,-88.12,0.923,TMAX|TMIN|TOBS
US_TN_47041,USC00408405,35.9419,-85.7892,5.608,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47043,USC00406180,36.1014,-87.2847,8.659,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47045,USC00400049,35.7978,-89.1175,39.301,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47047,USC00400137,35.1131,-89.2122,19.918,TMAX|TMIN|PRCP|SNOW|SNWD
US_TN_47049,USC00400081,36.3806,-84.8744,4.979,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47051,USC00409800,35.1614,-86.0314,6.366,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01|WT03
US_TN_47053,USC00406012,35.9328,-88.7267,19.769,TMAX|TMIN|PRCP|SNOW
US_TN_47055,USC00407459,35.1842,-87.0422,1.768,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01|WT03
US_TN_47057,USC00406272,36.1683,-83.4028,15.712,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01|WT03|WT05
US_TN_47059,USC00403679,36.1056,-82.8436,7.186,TMAX|TMIN|PRCP
US_TN_47061,USC00401887,35.3683,-85.7014,2.944,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT03
US_TN_47063,USR0000THAM,36.2572,-83.2772,4.187,TMAX|TMIN|TAVG
US_TN_47065,USC00408445,35.2803,-85.2414,12.905,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47067,USC00407884,36.4161,-82.9839,24.626,TMAX|TMIN
US_TN_47069,USC00400876,35.2622,-88.9892,6.987,TMAX|TMIN
US_TN_47071,USR0000TSHI,35.155,-88.3217,12.977,TMAX|TMIN|TAVG
US_TN_47073,USC00407884,36.4161,-82.9839,4.033,TMAX|TMIN
US_TN_47075,USC00401145,35.5894,-89.2586,3.026,TMAX|TMIN|PRCP
US_TN_47077,USC00405210,35.6503,-88.3903,0.042,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47079,USC00400705,36.235,-88.0908,21.529,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47081,USC00401585,35.8317,-87.4219,5.590,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01
US_TN_47083,USC00408916,36.325,-87.7886,8.642,TMAX|TMIN|TOBS|PRCP
US_TN_47085,USC00401352,36.0519,-88.0828,28.238,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01
US_TN_47087,USC00403370,36.3661,-85.6553,1.481,TMAX|TMIN|TOBS
US_TN_47089,USC00406272,36.1683,-83.4028,13.825,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01|WT03|WT05
US_TN_47091,USC00406292,36.4739,-81.8033,5.302,TMAX|TMIN|PRCP|SNOW|SNWD
US_TN_47093,USC00404946,35.8983,-83.9569,10.312,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47095,USC00408065,36.4528,-89.3028,20.936,TMAX|TMIN|TOBS
US_TN_47097,USW00053869,35.9403,-89.8308,27.017,TMAX|TMIN|PRCP|AWND|PGTM|WDF2|WDF5|WSF2|WSF5
US_TN_47099,USC00405089,35.2436,-87.3508,4.424,TMAX|TMIN|TOBS|PRCP
US_TN_47101,USC00404223,35.5567,-87.5414,6.189,TMAX|TMIN
US_TN_47103,USC00403074,35.1342,-86.5419,4.422,TMAX|TMIN|TOBS
US_TN_47105,USC00405158,35.7875,-84.2622,7.714,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47107,USC00400284,35.4322,-84.5833,3.592,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47109,USC00408160,35.1647,-88.5994,3.966,TMAX|TMIN|TOBS
US_TN_47111,USC00400669,36.4583,-86.3239,29.179,TMAX|TMIN|TOBS
US_TN_47113,USC00404561,35.6214,-88.8456,1.365,TMAX|TMIN
US_TN_47115,USR0000TPRE,35.1303,-85.4278,16.574,TMAX|TMIN|TAVG
US_TN_47117,USC00405187,35.4139,-86.8086,7.153,TMAX|TMIN|PRCP
US_TN_47119,USC00401957,35.6381,-87.0864,2.094,TMAX|TMIN|TOBS|PRCP
US_TN_47121,USC00402360,35.4722,-84.9958,17.344,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47123,USC00408886,35.3697,-84.3,10.016,TMAX|TMIN|PRCP
US_TN_47125,USC00401795,36.4975,-87.3356,3.979,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47127,USC00405525,35.2983,-86.3631,2.054,TMAX|TMIN|TOBS|WT01
US_TN_47129,USC00404871,35.8575,-84.5278,31.947,TMAX|TMIN|TOBS
US_TN_47131,USC00409219,36.3925,-89.0317,11.194,TMAX|TMIN|SNOW
US_TN_47133,USC00405332,36.3775,-85.3364,5.888,TMAX|TMIN|TOBS|PRCP|SNOW
US_TN_47135,USC00405278,35.6047,-87.8408,4.731,TMAX|TMIN|TOBS|PRCP
US_TN_47137,USC00401310,36.5803,-85.1256,4.657,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47139,USR0000GCOH,34.9225,-84.6594,26.342,TMAX|TMIN|TAVG
US_TN_47141,USC00402009,36.1075,-85.5033,3.627,TMAX|TMIN|PRCP
US_TN_47143,USC00408540,35.6764,-84.8547,9.454,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01|WT03
US_TN_47145,USC00404871,35.8575,-84.5278,2.735,TMAX|TMIN|TOBS
US_TN_47147,USC00408562,36.4711,-86.8414,7.032,TMAX|TMIN|TOBS|PRCP|SNOW
US_TN_47149,USC00406371,35.9203,-86.3728,9.892,TMAX|TMIN|PRCP
US_TN_47151,USC00406829,36.5028,-84.5308,8.308,TMAX|TMIN|TOBS
US_TN_47153,USC00409691,35.2897,-85.4736,10.634,TMAX|TMIN|PRCP|SNOW|SNWD
US_TN_47155,USC00403420,35.6878,-83.5372,10.372,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47157,USC00405956,35.1297,-89.8036,9.645,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47159,USC00401480,36.2456,-85.945,1.431,TMAX|TMIN|PRCP|SNOW|SNWD
US_TN_47161,USC00402589,36.4819,-87.8628,2.865,TMAX|TMIN|SNOW
US_TN_47163,USW00013877,36.4731,-82.4044,10.198,TMAX|TMIN|PRCP|SNOW|SNWD
US_TN_47165,USC00400669,36.4583,-86.3239,12.244,TMAX|TMIN|TOBS
US_TN_47167,USC00033821,35.6872,-90.0964,37.510,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47169,USC00405118,36.2981,-86.2631,13.777,TMAX|TMIN|TOBS
US_TN_47171,USC00402934,36.1422,-82.4261,4.706,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47173,USC00405777,36.2292,-83.8219,5.879,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47175,USC00403040,35.6392,-85.3586,10.765,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47177,USC00405882,35.6722,-85.7811,0.873,TMAX|TMIN
US_TN_47179,USC00402934,36.1422,-82.4261,17.726,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TN_47181,USR0000TMER,35.3208,-87.4578,31.474,TMAX|TMIN|TAVG
US_TN_47183,USC00402600,36.2836,-88.7064,1.411,TMAX|TMIN|TOBS
US_TN_47185,USC00408522,35.9067,-85.475,3.433,TMAX|TMIN|TOBS|WT03
US_TN_47187,USC00403280,35.9417,-86.8686,6.408,TMAX|TMIN
US_TN_47189,USC00405108,36.2292,-86.3181,7.866,TMAX|TMIN|TOBS|PRCP
US_TX,USC00413257,30.8272,-100.1103,21.913,TMAX|TMIN|PRCP
US_TX_48001,USW00093914,31.7831,-95.6039,5.286,TMAX|TMIN|PRCP
US_TX_48003,USC00418201,32.7131,-102.6597,45.986,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TX_48005,USW00093987,31.2361,-94.7544,13.986,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT08
US_TX_48007,USW00012972,28.0836,-97.0464,5.827,TMAX|TMIN
US_TX_48009,USW00013966,33.9786,-98.4928,44.868,TMAX|TMIN|WT01
US_TX_48011,USC00419380,34.6522,-101.4969,37.808,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TX_48013,USC00417111,28.9606,-98.4772,9.385,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01
US_TX_48015,USC00410655,30.0317,-96.2167,17.942,TMAX|TMIN|TOBS
US_TX_48017,USC00416137,33.9544,-102.7783,13.713,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TX_48019,USC00415742,29.81,-99.2497,8.015,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TX_48021,USR0000TBAS,30.1742,-97.2564,9.731,TMAX|TMIN|TAVG
US_TX_48023,USC00414982,33.7542,-99.1442,15.493,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TX_48025,USC00410639,28.4575,-97.7061,5.328,TMAX|TMIN
US_TX_48027,USC00414792,31.0658,-97.6919,20.394,TMAX|TMIN|PRCP|SNOW|SNWD
US_TX_48029,USC00417947,29.4703,-98.4728,5.098,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TX_48031,USC00414605,30.3,-98.4094,3.456,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TX_48033,USC00413411,32.7744,-101.4539,4.431,TMAX|TMIN|TOBS
US_TX_48035,USC00419715,31.8611,-97.375,24.470,TMAX|TMIN|TOBS|PRCP
US_TX_48037,USC00419916,33.3039,-94.1583,29.239,TMAX|TMIN|TOBS
US_TX_48039,USW00012976,29.1097,-95.4619,7.036,TMAX|TMIN|PRCP|SNWD|AWND|WDF2|WDF5|WSF2|WSF5
US_TX_48041,USW00003904,30.5892,-96.3647,10.018,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03|WT08
US_TX_48043,USC00416959,29.6603,-103.1736,18.467,TMAX|TMIN|TOBS
US_TX_48045,USC00418323,34.4722,-101.3006,10.502,TMAX|TMIN|TOBS
US_TX_48047,USC00413063,27.1353,-98.1203,13.830,TMAX|TMIN|TOBS|PRCP
US_TX_48049,USC00411875,31.8278,-99.4319,41.332,TMAX|TMIN
US_TX_48051,USC00418446,30.3367,-96.5403,18.686,TMAX|TMIN|TOBS|PRCP|EVAP
US_TX_48053,USC00411250,30.7586,-98.2339,5.674,TMAX|TMIN|SNWD
US_TX_48055,USC00415429,29.6756,-97.6578,18.859,TMAX|TMIN
US_TX_48057,USC00410436,28.3889,-96.8389,23.103,TMAX|TMIN|PRCP|SNOW
US_TX_48059,USC00417327,32.3664,-99.1925,18.722,TMAX|TMIN|TOBS
US_TX_48061,USW00012957,26.1658,-97.3458,10.550,TMAX|TMIN|PRCP|SNWD|AWND|PGTM|WDF2|WDF5|WSF2|WSF5
US_TX_48063,USR0000TLND,33.0,-94.8,17.122,TMAX|TMIN|TAVG
US_TX_48065,USW00003024,35.695,-101.395,31.960,TMAX|TMIN
US_TX_48067,USC00410408,33.1244,-94.1661,18.173,TMAX|TMIN|TOBS
US_TX_48069,USC00412464,34.5858,-102.312,7.823,TMAX|TMIN|TOBS
US_TX_48071,USR0000TANA,29.6692,-94.4383,23.605,TMAX|TMIN|TAVG
US_TX_48073,USC00417841,31.8092,-95.1428,4.283,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TX_48075,USC00411694,34.4386,-100.2183,11.402,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01
US_TX_48077,USW00013966,33.9786,-98.4928,33.496,TMAX|TMIN|WT01
US_TX_48079,USC00416074,33.7186,-102.7586,14.755,TMAX|TMIN|TOBS
US_TX_48081,USC00419499,31.6725,-100.7283,29.736,TMAX|TMIN|TOBS
US_TX_48083,USC00411875,31.8278,-99.4319,6.652,TMAX|TMIN
US_TX_48085,USW00053914,33.1803,-96.5903,0.959,TMAX|TMIN|PRCP|SNWD|AWND|PGTM|WDF2|WDF5|WSF2|WSF5
US_TX_48087,USC00415821,34.7261,-100.5372,36.481,TMAX|TMIN|PRCP|SNOW|SNWD
US_TX_48089,USC00412676,29.6211,-96.3661,14.881,TMAX|TMIN|TOBS|PRCP|EVAP|SN32|SX32|WDMV
US_TX_48091,USC00411429,29.8608,-98.1958,9.896,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|EVAP|WDMV
US_TX_48093,USW00003969,32.2314,-98.2319,43.995,TMAX|TMIN|TOBS
US_TX_48095,USC00412741,31.2208,-99.8494,12.188,TMAX|TMIN
US_TX_48097,USC00413420,33.6461,-97.0592,14.650,TMAX|TMIN|TOBS|PRCP
US_TX_48099,USC00413485,31.4144,-97.7019,9.700,TMAX|TMIN|PRCP
US_TX_48101,USC00416740,34.0067,-100.2989,8.577,TMAX|TMIN|TOBS
US_TX_48103,USC00412082,31.4072,-102.3578,15.401,TMAX|TMIN|TOBS
US_TX_48105,USR0000TBAR,30.9856,-101.1578,37.258,TMAX|TMIN|TAVG
US_TX_48107,USC00412121,33.6517,-101.245,6.889,TMAX|TMIN|PRCP|SNOW
US_TX_48109,USW00023055,31.8311,-104.8089,50.451,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT08
US_TX_48111,USC00412238,36.0606,-102.5211,26.255,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT11
US_TX_48113,USW00013960,32.8519,-96.8556,11.529,TMAX|TMIN|PRCP|SNOW|SNWD
US_TX_48115,USC00415013,32.7228,-101.9456,1.956,TMAX|TMIN|TOBS
US_TX_48117,USC00414098,34.8172,-102.4003,24.915,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT11
US_TX_48119,USC00411968,33.3192,-95.6039,9.986,TMAX|TMIN|TOBS|PRCP|EVAP
US_TX_48121,USC00412404,33.1992,-97.105,1.398,TMAX|TMIN|PRCP
US_TX_48123,USC00412173,29.0892,-97.3433,1.918,TMAX|TMIN|PRCP|SNOW|SNWD
US_TX_48125,USC00418566,33.4792,-100.8761,18.017,TMAX|TMIN|PRCP|SNOW|SNWD|WT03|WT04
US_TX_48127,USC00411486,28.4894,-99.8733,14.317,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT03|WT05
US_TX_48129,USC00415821,34.7261,-100.5372,36.014,TMAX|TMIN|PRCP|SNOW|SNWD
US_TX_48131,USC00410690,27.5969,-98.4161,13.793,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TX_48133,USC00417327,32.3664,-99.1925,34.303,TMAX|TMIN|TOBS
US_TX_48135,USW00003031,31.9206,-102.3867,15.532,TMAX|TMIN|PRCP|AWND|PGTM|WDF2|WDF5|WSF2|WSF5
US_TX_48137,USC00411013,29.61,-100.4519,42.642,TMAX|TMIN|TOBS|WT03
US_TX_48139,USC00410518,32.2631,-96.6369,17.337,TMAX|TMIN|TOBS|PRCP
US_TX_48141,USW00023044,31.8111,-106.3758,13.628,TMAX|TMIN|PRCP|SNOW|SNWD|WT03
US_TX_48143,USW00003969,32.2314,-98.2319,1.130,TMAX|TMIN|TOBS
US_TX_48145,USC00419417,31.6003,-97.2169,46.628,TMAX|TMIN|TOBS|PRCP|EVAP|WDMV
US_TX_48147,USC00410923,33.6403,-96.1661,7.635,TMAX|TMIN|TOBS|PRCP
US_TX_48149,USR0000TLGR,29.9075,-96.86,8.572,TMAX|TMIN|TAVG
US_TX_48151,USC00417782,32.8556,-100.4611,14.070,TMAX|TMIN|TOBS
US_TX_48153,USC00413214,33.985,-101.3339,9.957,TMAX|TMIN|TOBS|WT01
US_TX_48155,USC00419163,33.7569,-99.8617,25.937,TMAX|TMIN|TOBS|SNOW|SNWD
US_TX_48157,USC00418996,29.4822,-95.6314,14.432,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TX_48159,USC00416119,33.1964,-95.2236,1.854,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT03
US_TX_48161,USW00053968,31.7797,-95.7233,41.325,TMAX|TMIN|PRCP
US_TX_48163,USW00012947,28.4567,-99.2183,46.087,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03
US_TX_48165,USC00418201,32.7131,-102.6597,3.514,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TX_48167,USW00012923,29.2733,-94.8592,11.868,TMAX|TMIN|PRCP|SNOW|SNWD
US_TX_48169,USC00417206,33.1986,-101.3744,7.227,TMAX|TMIN|TOBS
US_TX_48171,USC00413329,30.2392,-98.9089,8.809,TMAX|TMIN|PRCP|SNOW|SNWD
US_TX_48173,USW00023041,32.2442,-101.4536,42.240,TMAX|TMIN|PRCP|SNOW|SNWD
US_TX_48175,USC00411880,28.7156,-97.1742,26.005,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|EVAP|SN52|SX52
US_TX_48177,USC00413622,29.4744,-97.4481,4.881,TMAX|TMIN
US_TX_48179,USC00416776,35.5544,-100.9736,21.852,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT03
US_TX_48181,USC00418274,33.7033,-96.6419,9.914,TMAX|TMIN|PRCP
US_TX_48183,USC00415341,32.4725,-94.7172,8.747,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01|WT03
US_TX_48185,USC00419491,30.3236,-96.1594,30.498,TMAX|TMIN
US_TX_48187,USW00012971,29.7036,-98.0281,15.684,TMAX|TMIN
US_TX_48189,USC00417081,34.1981,-101.7461,16.207,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TX_48191,USC00419191,34.3956,-100.8972,23.507,TMAX|TMIN|TOBS
US_TX_48193,USC00413485,31.4144,-97.7019,50.052,TMAX|TMIN|PRCP
US_TX_48195,USC00413787,36.2631,-101.405,5.278,TMAX|TMIN|TOBS
US_TX_48197,USC00344250,34.6856,-99.8333,44.660,TMAX|TMIN|PRCP|DAPR|MDPR|SN32|SX32
US_TX_48199,USC00415435,30.2503,-94.1786,22.621,TMAX|TMIN|TOBS
US_TX_48201,USW00012960,29.98,-95.36,13.657,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT02|WT03|WT08
US_TX_48203,USC00415618,32.4892,-94.3289,7.784,TMAX|TMIN|PRCP
US_TX_48205,USW00093042,36.0167,-102.55,20.383,TMAX|TMIN|PRCP|SNOW|SNWD|WT01
US_TX_48207,USC00413992,33.1644,-99.7389,1.922,TMAX|TMIN|PRCP|SNOW|WT01|WT04
US_TX_48209,USC00412585,30.2194,-97.9878,18.188,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01|WT03
US_TX_48211,USC00340338,36.0719,-99.9031,43.309,TMAX|TMIN|PRCP|DAPR|MDPR|SN32|SX32
US_TX_48213,USC00410404,32.1633,-95.83,5.525,TMAX|TMIN|PRCP
US_TX_48215,USC00412758,26.2981,-98.1575,11.554,TMAX|TMIN|TOBS
US_TX_48217,USC00414182,32.0161,-97.1094,3.493,TMAX|TMIN|TOBS|PRCP
US_TX_48219,USC00415183,33.55,-102.3758,7.452,TMAX|TMIN|TOBS|WT06
US_TX_48221,USC00413675,32.5217,-97.8069,10.427,TMAX|TMIN|TOBS|PRCP|DAPR|MDPR
US_TX_48223,USC00418743,33.1481,-95.6269,6.233,TMAX|TMIN|PRCP
US_TX_48225,USC00412114,31.3072,-95.4508,2.435,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01|WT03
US_TX_48227,USW00023041,32.2442,-101.4536,7.429,TMAX|TMIN|PRCP|SNOW|SNWD
US_TX_48229,USC00413266,31.1853,-105.7414,45.960,TMAX|TMIN|TOBS|PRCP|SNOW
US_TX_48231,USC00413734,33.1678,-96.0983,5.372,TMAX|TMIN|PRCP
US_TX_48233,USW00003024,35.695,-101.395,16.434,TMAX|TMIN
US_TX_48235,USC00415861,31.4364,-100.8781,17.995,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_TX_48237,USC00414517,33.2064,-98.1689,3.877,TMAX|TMIN|TOBS|PRCP
US_TX_48239,USC00417140,28.6575,-96.5553,31.514,TMAX|TMIN|PRCP|SNOW|SNWD|EVAP
US_TX_48241,USC00419101,30.7931,-94.1819,15.673,TMAX|TMIN|TOBS|PRCP|EVAP|WDMV
US_TX_48243,USC00416104,30.7053,-104.0233,10.333,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01|WT03|WT11
US_TX_48245,USW00012917,29.9506,-94.0206,15.300,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03
US_TX_48247,USC00411148,27.4392,-98.8358,45.950,TMAX|TMIN|PRCP
US_TX_48249,USW00012932,27.7411,-98.0247,6.546,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03|WT08
US_TX_48251,USC00411800,32.3139,-97.4061,8.533,TMAX|TMIN|TOBS|PRCP|WT01
US_TX_48253,USC00410268,32.7667,-99.89,3.113,TMAX|TMIN|PRCP|SNOW|SNWD
US_TX_48255,USC00416368,29.2828,-97.7675,42.429,TMAX|TMIN|TOBS
