key,latitude,longitude,area,elevation,population,gdp,gdp_per_capita,human_development_index,life_expectancy
US_MO_29215,37.32,-91.96,3054,,26008,,,,
US_MO_29217,37.85,-94.34,2168,,21159,,,,
US_MO_29221,37.97,-90.88,762,,25195,,,,
US_MO_29219,38.77,-91.16,438,,32513,,,,
US_MO_29225,37.28,-92.87,594,,36202,,,,
US_MO_29223,37.11,-90.46,774,,13521,,,,
US_MO_29227,40.48,-94.42,267,,2171,,,,
US_MO_29229,37.27,-92.46,683,,18815,,,,
US_MS_28001,31.48,-91.35,1259,,32297,,,,
US_MS_28003,34.88,-88.58,1039,,37057,,,,
US_MO_29510,38.616667,-90.2,171.128084,142,319294,,,,
US_MP,16.705,145.78,464,,10070,,18672,,
US_MS,33,-90,125443,91,2967297,,,,
US_MS_28005,31.17,-90.8,1895,,13131,,,,
US_MS_28007,33.09,-89.58,1909,,19564,,,,
US_MS_28011,33.79,-90.88,2346,,34145,,,,
US_MS_28015,33.45,-89.92,1643,,10597,,,,
US_MS_28009,34.82,-89.19,1058,,8729,,,,
US_MS_28013,33.94,-89.34,1523,,14962,,,,
US_MS_28017,33.92,-88.95,1306,,17392,,,,
US_MS_28019,33.35,-89.25,1087,,8547,,,,
US_MS_28021,31.97,-90.91,1299,,9604,,,,
US_MS_28025,33.65,-88.77,1077,,20634,,,,
US_MS_28027,34.23,-90.6,1510,,26151,,,,
US_MS_28023,32.04,-88.69,1796,,16732,,,,
US_MS_28029,31.86,-90.44,2019,,29449,,,,
US_MS_28033,34.88,-89.99,1287,,161252,,,,
US_MS_28031,31.63,-89.55,1075,,19568,,,,
US_MS_28035,31.19,-89.26,1218,,74934,,,,
US_MS_28037,31.48,-90.9,1468,,8118,,,,
US_MS_28041,31.22,-88.64,1861,,14400,,,,
US_MS_28039,30.87,-88.64,1253,,22578,,,,
US_MS_28043,33.77,-89.8,449.41,,21906,,,,
US_MS_28045,30.39,-89.47,1431,,43929,,,,
US_MS_28047,30.42,-89.09,2528,,187105,,,,
US_MS_28049,32.26,-90.44,2272,,245285,,,,
US_MS_28053,33.13,-90.52,1117,,9375,,,,
US_MS_28051,33.12,-90.09,1979,,19198,,,,
US_MS_28055,32.74,-90.99,1406,,1406,,,,
US_MS_28059,30.46,-88.62,2702,,139668,,,,
US_MS_28061,32.02,-89.12,1755,,17062,,,,
US_MS_28057,34.28,-88.36,1400,,23401,,,,
US_MS_28063,31.73,-91.03,1365,,7726,,,,
US_MS_28065,31.56,-89.82,1060,,12487,,,,
US_MS_28067,31.62,-89.17,1812,,67761,,,,
US_MS_28069,32.76,-88.65,1987,,10456,,,,
US_MS_28071,34.36,-89.49,1759,,47351,,,,
US_MS_28073,31.21,-89.51,1296,,55658,,,,
US_MS_28075,32.4,-88.66,1853,,80261,,,,
US_MS_28077,31.55,-90.11,1129,,12929,,,,
US_MS_28079,32.75,-89.52,1516,,23805,,,,
US_MS_28083,33.55,-90.3,1570,,32317,,,,
US_MS_28081,34.29,-88.68,1174,,82910,,,,
US_MS_28085,31.54,-90.45,1523,,34869,,,,
US_MS_28087,33.47,-88.44,1338,,59779,,,,
US_MS_28091,31.23,-89.82,1421,,27088,,,,
US_MS_28089,32.63,-90.03,1922,,95203,,,,
US_MS_28093,34.77,-89.51,1838,,37144,,,,
US_MS_28095,33.89,-88.49,2000,,36989,,,,
US_MS_28097,33.5,-89.61,1056,,10925,,,,
US_MS_28099,32.75,-89.12,1481,,29676,,,,
US_MS_28103,33.11,-88.57,1813,,11545,,,,
US_MS_28101,32.41,-89.12,1501,,21720,,,,
US_MS_28105,33.43,-88.88,1196,,47671,,,,
US_MS_28109,30.77,-89.59,2121,,55834,,,,
US_MS_28107,34.36,-89.95,1826,,34707,,,,
US_MS_28111,31.17,-88.99,1684,,12250,,,,
US_MS_28115,34.23,-89.04,1298,,29957,,,,
US_MS_28113,31.18,-90.4,1064,,40404,,,,
US_MS_28117,34.61,-88.52,1083,,25276,,,,
US_MS_28119,34.25,-90.29,1053,,8223,,,,
US_MS_28121,32.26,-89.95,2088,,141617,,,,
US_MS_28123,32.4,-89.55,1581,,28264,,,,
US_MS_28125,32.88,-90.81,1126,,4916,,,,
US_MS_28127,31.92,-89.92,1529,,27503,,,,
US_MS_28129,32.02,-89.5,1651,,16491,,,,
US_MS_28131,30.79,-89.12,1160,,17786,,,,
US_MS_28133,33.61,-90.6,1832,,29450,,,,
US_MS_28135,33.95,-90.17,1689,,15378,,,,
US_MS_28137,34.65,-89.94,1064,,28886,,,,
US_MS_28139,34.77,-88.91,1191,,22232,,,,
US_MS_28141,34.74,-88.24,1151,,19593,,,,
US_MS_28143,34.66,-90.38,1245,,10778,,,,
US_MS_28145,34.49,-89,1080,,27134,,,,
US_MS_28147,31.14,-90.1,404,,15443,,,,
US_MS_28149,32.36,-90.85,619,,48773,,,,
US_MS_28151,33.29,-90.95,1972,,51137,,,,
US_MS_28153,31.64,-88.7,814,,20747,,,,
US_MS_28155,33.61,-89.28,423,,10253,,,,
US_MS_28157,31.16,-91.32,688,,9878,,,,
US_MS_28159,33.09,-89.04,610,,19198,,,,
US_MS_28161,34.03,-89.72,495,,12678,,,,
US_MS_28163,32.78,-90.4,934,,28065,,,,
US_MT_30001,45.12,-112.9,14432,,9246,,,,
US_MT_30003,45.43,-107.49,12998,,12865,,,,
US_MT_30005,48.44,-108.96,10979,,6491,,,,
US_MT,47,-110,381154,1035,989415,,,,
US_MT_30007,46.33,-111.5,3209,,5612,,,,
US_MT_30009,45.23,-109.02,5341,,10078,,,,
US_MT_30011,45.5,-104.54,8672,,1160,,,,
US_MT_30015,47.88,-110.44,10352,,5813,,,,
US_MT_30013,47.31,-111.35,7023,,81327,,,,
US_MT_30017,46.27,-105.58,9824,,11699,,,,
US_MT_30019,48.79,-105.55,3695,,1751,,,,
US_MT_30021,47.27,-104.9,6172,,8966,,,,
US_MT_30027,47.26,-109.22,11267,,11586,,,,
US_MT_30023,46.12062,-112.98746,1920,,9298,,,,
US_MT_30025,46.35,-104.41,4204,,2890,,,,
US_MT_30029,48.29,-114.02,13614,,90928,,,,
US_MT_30031,45.56,-111.17,6816,,89513,,,,
US_MT_30033,47.28,-106.99,12555,,1206,,,,
US_MT_30037,46.38,-109.17,3047,,884,,,,
US_MT_30035,48.7,-113.02,7866,,13399,,,,
US_MT_30039,46.42,-113.45,4489,,3079,,,,
US_MT_30041,48.63,-110.11,7553,,16096,,,,
US_MT_30043,46.18,-112.11,4296,,11406,,,,
US_MT_30045,47.04,-110.26,4845,,2072,,,,
US_MT_30049,47.11,-112.38,9059,,63395,,,,
US_MT_30051,48.55,-111.03,3748,,2339,,,,
US_MT_30047,47.65,-114.09,4283,,28746,,,,
US_MT_30053,48.54,-115.41,9518,,19687,,,,
US_MT_30055,47.65,-105.8,6948,,1734,,,,
US_MT_30057,45.3,-111.92,9331,,7691,,,,
US_MT_30059,46.813,-111.21,6203,,1891,,,,
US_MT_30061,47.15,-114.98,3169,,4223,,,,
US_MT_30063,47.04,-113.93,6781,,109299,,,,
US_MT_30065,46.49,-108.4,4846,,4538,,,,
US_MT_30067,45.5,-110.52,7287,,15636,,,,
US_MT_30069,47.11,-108.26,4336,,494,,,,
US_MT_30071,48.26,-107.92,13499,,4253,,,,
US_MT_30073,48.24,-112.22,4247,,6153,,,,
US_MT_30075,45.38,-105.64,8542,,1743,,,,
US_MT_30079,46.85,-105.37,4513,,1179,,,,
US_MT_30077,46.85,-112.94,6042,,7027,,,,
US_MT_30081,46.08,-114.12,6217,,40212,,,,
US_MT_30083,47.79,-104.56,5447,,9746,,,,
US_MT_30085,48.3,-105.03,6137,,10425,,,,
US_MT_30087,46.23,-106.72,13020,,9233,,,,
US_MT_30089,47.66,-115.13,7226,,11413,,,,
US_MT_30091,48.73,-104.5,4419,,3384,,,,
US_MT_30093,45.9,-112.66,1862,,34200,,,,
US_MT_30095,45.67,-109.39,4674,,9117,,,,
US_MT_30097,45.81,-109.94,4823,,3651,,,,
US_MT_30099,47.85,-112.23,5939,,6073,,,,
US_MT_30101,48.65,-111.69,5040,,5324,,,,
US_MT_30105,48.36,-106.66,13110,,7369,,,,
US_MT_30103,46.2,-107.27,2549,,718,,,,
US_MT_30107,46.47,-109.84,3699,,2168,,,,
US_MT_30109,46.96,-104.25,2305,,1017,,,,
US_MT_30111,45.94,-108.27,6861,,147972,,,,
US_NC_37001,36.04,-79.4,1126,,151131,,,,
US_NC_37003,35.92,-81.18,682,,37198,,,,
US_NC,35.5,-80,139390,215,9535483,,,,
US_NC_37007,34.97,-80.1,1391,,26948,,,,
US_NC_37005,36.49,-81.13,610,,11155,,,,
US_NC_37009,36.43,-81.5,1105,,27281,,,,
US_NC_37011,36.08,-81.92,640,,17797,,,,
US_NC_37013,35.48,-76.84,2483,,47759,,,,
US_NC_37015,36.06,-76.96,1920,,21282,,,,
US_NC_37017,34.62,-78.56,2298,,35190,,,,
US_NC_37019,34.04,-78.22,2720,,107431,,,,
US_NC_37021,35.61,-82.53,1709,,238318,,,,
US_NC_37023,35.75,-81.71,1334,,90912,,,,
US_NC_37025,35.39,-80.55,945,,178011,,,,
US_NC_37027,35.95,-81.55,1228,,83029,,,,
US_NC_37029,36.34,-76.16,792,,9980,,,,
US_NC_37031,34.733333,-76.766667,3472,,66469,,,,
US_NC_37033,36.399997,-79.33,1110,,23719,,,,
US_NC_37035,35.66,-81.21,1071,,154358,,,,
US_NC_37037,35.7,-79.26,1836,,63505,,,,
US_NC_37039,35.14,-84.06,1209,,27444,,,,
US_NC_37041,36.13,-76.6,604,,14793,,,,
US_NC_37043,35.06,-83.76,571,,10587,,,,
US_NC_37045,35.34,-81.56,1214,,98078,,,,
US_NC_37047,34.26,-78.67,2470,,58098,,,,
US_NC_37049,35.109167,-77.069167,2005,,103505,,,,
US_NC_37053,36.36,-75.94,1361,,23547,,,,
US_NC_37051,35.05,-78.83,1705,,319431,,,,
US_NC_37055,35.69,-75.73,4044,,33920,,,,
US_NC_37057,35.79,-80.21,1468,,162878,,,,
US_NC_37059,35.93,-80.54,691,,41240,,,,
US_NC_37061,34.94,-77.93,2121,,58505,,,,
US_NC_37065,35.91,-77.6,1312,,56552,,,,
US_NC_37063,36.04,-78.87,771,,267587,,,,
US_NC_37067,36.13,-80.26,1069,,350670,,,,
US_NC_37069,36.08,-78.28,1281,,60619,,,,
US_NC_37071,35.3,-81.18,942,,206086,,,,
US_NC_37073,36.44,-76.7,895,,12197,,,,
US_NC_37077,36.3,-78.66,1390,,59916,,,,
US_NC_37075,35.35,-83.83,781,,8861,,,,
US_NC_37079,35.49,-77.68,689,,21362,,,,
US_NC_37081,36.08,-79.79,1703,,488406,,,,
US_NC_37083,36.26,-77.66,1894,,54691,,,,
US_NC_37085,35.37,-78.86,1557,,114678,,,,
US_NC_37087,35.55,-82.98,1436,,59036,,,,
US_NC_37089,35.34,-82.48,971,,106740,,,,
US_NC_37091,36.36,-76.98,933,,24669,,,,
US_NC_37093,35.02,-79.23,1016,,46952,,,,
US_NC_37095,35.41,-76.15,3688,,5810,,,,
US_NC_37097,35.81,-80.87,1546,,159437,,,,
US_NC_37101,35.52,-78.37,2061,,168878,,,,
US_NC_37099,35.29,-83.14,1281,,40271,,,,
US_NC_37103,35.01,-77.37,1226,,10153,,,,
US_NC_37105,35.48,-79.17,672,,57866,,,,
US_NC_37107,35.24,-77.64,1041,,59495,,,,
US_NC_37109,35.48,-81.22,795,,78265,,,,
US_NC_37113,35.15,-83.42,1345,,33922,,,,
US_NC_37115,35.86,-82.71,1170,,20764,,,,
US_NC_37111,35.68,-82.05,1156,,44996,,,,
US_NC_37117,35.84,-77.1,1195,,24505,,,,
US_NC_37119,35.25,-80.83,1415,,919628,,,,
US_NC_37121,36.01,-82.16,575,,15579,,,,
US_NC_37123,35.33,-79.9,1299,,27798,,,,
US_NC_37125,35.31,-79.48,1828,,88247,,,,
US_NC_37127,35.97,-77.99,1406,,95840,,,,
US_NC_37129,34.18,-77.86,849,,202667,,,,
US_NC_37131,36.42,-77.4,1426,,22099,,,,
US_NC_37133,34.71,-77.41,2353,,177772,,,,
US_NC_37135,36.06,-79.12,1039,,133801,,,,
US_NC_37137,35.15,-76.67,1467,,13144,,,,
US_NC_37141,34.51,-77.89,2416,,52217,,,,
US_NC_37139,36.26,-76.26,750,,40661,,,,
US_NC_37143,36.18,-76.41,852,,13453,,,,
US_NC_37145,36.39,-78.98,1047,,39464,,,,
US_NC_37147,35.59,-77.38,1696,,168148,,,,
US_NC_37149,35.28,-82.17,618,,20510,,,,
US_NC_37151,35.71,-79.81,2046,,141752,,,,
US_NC_37153,35,-79.75,1242,,46639,,,,
US_NC_37155,34.64,-79.11,2463,,134168,,,,
US_NC_37157,36.4,-79.78,1482,,93643,,,,
US_NC_37159,35.64,-80.52,1357,,138428,,,,
US_NC_37163,34.99,-78.37,2454,,63431,,,,
US_NC_37165,34.84,-79.48,830,,36157,,,,
US_NC_37167,35.31,-80.25,1047,,60585,,,,
US_NC_37161,35.4,-81.92,1466,,67810,,,,
US_NC_37169,36.41,-80.23,1181,,47401,,,,
US_NC_37171,36.508056,-80.833333,1393,,73673,,,,
US_NC_37173,35.49,-83.49,1400,,13981,,,,
US_NC_37181,36.36,-78.41,699,,45422,,,,
US_NC_37183,35.79,-78.65,857,,900993,,,,
US_NC_37175,35.2,-82.8,986,,33090,,,,
US_NC_37177,35.87,-76.17,1555,,4407,,,,
US_NC_37179,34.99,-80.53,1657,,201292,,,,
US_NC_37185,36.4,-78.1,444,,20972,,,,
US_NC_37187,35.84,-76.56,424,,13228,,,,
US_NC_37189,36.23,-81.7,312.56,,51079,,,,
US_NC_37191,35.36,-78,557,,122623,,,,
US_NC_37195,35.7,-77.92,374,,81234,,,,
US_NC_37193,36.2,-81.17,757,,69340,,,,
US_NC_37197,36.16,-80.67,338,,38406,,,,
US_NC_37199,35.9,-82.31,313,,17818,,,,
US_ND_38001,46.09684,-102.52853,2561,,2343,,,,
US_ND_38005,48.07,-99.36,3728,,6660,,,,
US_ND_38003,46.93,-98.07,3919,,11066,,,,
US_ND,47.5,-100.5,183108,580,672591,,,,
US_ND_38007,47.04,-103.37,2987,,783,,,,
US_ND_38009,48.79,-100.84,4397,,6429,,,,
US_ND_38015,46.98,-100.47,4320,,81308,,,,
US_ND_38011,46.11,-103.52,3022,,3151,,,,
US_ND_38013,48.79,-102.52,2925,,1968,,,,
US_ND_38017,46.93,-97.25,4579,,149778,,,,
US_ND_38019,48.77,-98.46,3911,,3993,,,,
US_ND_38021,46.11,-98.49,2957,,5289,,,,
US_ND_38023,48.81,-103.49,3352,,2071,,,,
US_ND_38025,47.36,-102.62,5393,,3536,,,,
US_ND_38027,47.72,-98.9,1889,,2385,,,,
US_ND_38029,46.28,-100.24,4027,,3550,,,,
US_ND_38031,47.46,-98.89,1675,,3343,,,,
US_ND_38033,46.94,-103.84,2596,,1680,,,,
US_ND_38037,46.36,-101.64,4315,,2394,,,,
US_ND_38035,47.92,-97.45,3729,,66861,,,,
US_ND_38039,47.46,-98.23,2957,,2420,,,,
US_ND_38041,46.433333,-102.433333,2936,,2477,,,,
US_ND_38043,46.98,-99.78,3712,,2435,,,,
US_ND_38045,46.47,-98.53,2981,,4139,,,,
US_ND_38049,48.23,-100.64,4951,,5395,,,,
US_ND_38047,46.45,-99.48,2619,,1990,,,,
US_ND_38051,46.12,-99.44,2577,,2809,,,,
US_ND_38055,47.61,-101.32,6030,,8962,,,,
US_ND_38053,47.73,-103.39,7410,,6360,,,,
US_ND_38057,47.3,-101.82,2881,,8424,,,,
US_ND_38059,46.72,-101.28,5038,,27471,,,,
US_ND_38061,48.2,-102.37,5027,,7673,,,,
US_ND_38063,47.92,-98.19,2613,,3126,,,,
US_ND_38065,47.11,-101.35,1894,,1846,,,,
US_ND_38067,48.77,-97.55,2905,,7413,,,,
US_ND_38069,48.25,-99.98,2803,,4357,,,,
US_ND_38071,48.25,-98.72,3369,,11451,,,,
US_ND_38073,46.46,-97.66,2238,,5457,,,,
US_ND_38075,48.71,-101.66,2310,,2470,,,,
US_ND_38077,46.27,-96.95,3744,,16321,,,,
US_ND_38079,48.77,-99.84,2433,,13937,,,,
US_ND_38081,46.11,-97.63,2246,,3829,,,,
US_ND_38083,47.58,-100.34,2605,,1321,,,,
US_ND_38085,46.11,-101.05,2922,,4153,,,,
US_ND_38087,46.45,-103.46,3158,,727,,,,
US_ND_38089,46.81,-102.66,3472,,24199,,,,
US_ND_38091,47.46,-97.72,1853,,1975,,,,
US_ND_38093,46.98,-98.96,5952,,21100,,,,
US_ND_38095,48.69,-99.25,2698,,2246,,,,
US_ND_38097,47.45,-97.183333,2235,,8121,,,,
US_ND_38099,48.37,-97.72,1294,,11119,,,,
US_ND_38101,48.22,-101.55,2056,,61675,,,,
US_ND_38103,47.58,-99.67,1290,,4207,,,,
US_ND_38105,48.35,-103.48,2148,,22398,,,,
US_NE_31001,40.52,-98.5,1461,,31364,,,,
US_NE_31003,42.18,-98.07,2223,,6685,,,,
US_NE_31005,41.57,-101.7,1860,,460,,,,
US_NE_31007,41.54,-103.72,1933,,690,,,,
US_NE_31009,41.93,-99.98,1850,,478,,,,
US_NE,41.5,-100,200520,790,1826341,,,,
US_NE_31011,41.7,-98.06,1780,,5505,,,,
US_NE_31013,42.21,-103.08,2792,,11308,,,,
US_NE_31015,42.9,-98.77,1410,,2099,,,,
US_NE_31017,42.44,-99.93,3173,,3145,,,,
US_NE_31025,40.91,-96.14,1466,,25241,,,,
US_NE_31019,40.86,-99.07,2526,,46102,,,,
US_NE_31023,41.22,-97.13,1514,,8395,,,,
US_NE_31021,41.85,-96.32,1287,,6858,,,,
US_NE_31027,42.6,-97.25,1932,,8852,,,,
US_NE_31029,40.53,-101.69,2325,,3966,,,,
US_NE_31033,41.22,-102.99,3099,,9998,,,,
US_NE_31037,41.58,-97.09,1084,,10515,,,,
US_NE_31035,40.52,-98.05,1485,,6542,,,,
US_NE_31039,41.92,-96.79,1488,,9139,,,,
US_NE_31031,42.54,-101.12,15565,,5713,,,,
US_NE_31041,41.39,-99.73,6672,,10939,,,,
US_NE_31043,42.39,-96.56,693,,21006,,,,
US_NE_31045,42.71,-103.14,3628,,9182,,,,
US_NE_31047,40.87,-99.81,2640,,24326,,,,
US_NE_31049,41.11,-102.33,1142,,1941,,,,
US_NE_31051,42.5,-96.87,1234,,6000,,,,
US_NE_31053,41.58,-96.65,1409,,36691,,,,
US_NE_31057,40.18,-101.69,2385,,2008,,,,
US_NE_31059,40.52,-97.6,1493,,5890,,,,
US_NE_31055,41.3,-96.15,880,,4328,,,,
US_NE_31061,40.18,-98.95,1492,,3225,,,,
US_NE_31063,40.53,-100.39,2438,,2756,,,,
US_NE_31065,40.17,-99.91,1866,,4959,,,,
US_NE_31067,40.27,-96.69,2227,,22311,,,,
US_NE_31069,41.62,-102.34,4483,,2057,,,,
US_NE_31073,40.5,-99.82,1198,,2044,,,,
US_NE_31071,41.89,-98.98,1480,,2049,,,,
US_NE_31075,41.92,-101.74,2029,,614,,,,
US_NE_31077,41.56,-98.52,1478,,2538,,,,
US_NE_31081,40.88,-98.02,1416,,9124,,,,
US_NE_31079,40.87,-98.5,1430,,58607,,,,
US_NE_31085,40.53,-101.06,1848,,967,,,,
US_NE_31087,40.18,-101.04,1861,,2908,,,,
US_NE_31083,40.17,-99.4,1487,,3423,,,,
US_NE_31089,42.46,-98.78,6262,,10435,,,,
US_NE_31093,41.22,-98.52,1491,,6274,,,,
US_NE_31091,41.89,-101.14,1869,,736,,,,
US_NE_31099,40.51,-98.95,1337,,6489,,,,
US_NE_31097,40.4,-96.27,976,,5217,,,,
US_NE_31101,41.2,-101.66,2874,,8368,,,,
US_NE_31095,40.17,-97.15,1491,,7547,,,,
US_NE_31105,41.2,-103.71,2466,,3821,,,,
US_NE_31103,42.88,-99.72,2005,,824,,,,
US_NE_31107,42.63,-97.88,2952,,8701,,,,
US_NE_31109,40.78,-96.69,2193,,285407,,,,
US_NE_31111,41.05,-100.75,6669,,36288,,,,
US_NE_31113,41.56,-100.48,1479,,763,,,,
US_NE_31117,41.57,-101.06,2227,,539,,,,
US_NE_31115,41.93,-99.45,1479,,632,,,,
US_NE_31121,41.17,-98.03,1281,,7845,,,,
US_NE_31119,41.92,-97.6,1489,,34876,,,,
US_NE_31123,41.69,-103.01,3703,,5042,,,,
US_NE_31125,41.39,-97.99,1160,,3735,,,,
US_NE_31129,40.18,-98.05,1492,,4500,,,,
US_NE_31127,40.39,-95.85,1067,,7248,,,,
US_NE_31131,40.6762,-95.8617,1603,,15740,,,,
US_NE_31133,40.13,-96.24,1121,,2773,,,,
US_NE_31135,40.84,-101.66,2290,,2970,,,,
US_NE_31137,40.51,-99.41,1400,,9188,,,,
US_NE_31139,42.27,-97.61,1490,,7266,,,,
US_NE_31143,41.19,-97.57,1141,,5406,,,,
US_NE_31141,41.57,-97.53,1785,,32237,,,,
US_NE_31145,40.18,-100.48,1860,,11055,,,,
US_NE_31147,40.12,-95.72,1440,,8363,,,,
US_NE_31149,42.42,-99.45,2621,,1526,,,,
US_NE_31151,40.53,-97.14,1492,,14200,,,,
US_NE_31153,41.11,-96.11,640,,158840,,,,
US_NE_31155,41.23,-96.63,1965,,20780,,,,
US_NE_31157,41.85,-103.71,1931,,36970,,,,
US_NE_31159,40.87,-97.14,1491,,16750,,,,
US_NE_31161,42.5,-102.43,6397,,5469,,,,
US_NE_31163,41.22,-98.97,1481,,3152,,,,
US_NE_31167,41.92,-97.19,1116,,6129,,,,
US_NE_31165,42.48,-103.77,5354,,1311,,,,
US_NE_31169,40.18,-97.59,1490,,5228,,,,
US_NE_31171,41.92,-100.58,1848,,647,,,,
US_NE_31173,42.16,-96.55,1026,,6940,,,,
US_NE_31175,41.57,-98.98,1478,,4260,,,,
US_NE_31177,41.53,-96.22,393,,20234,,,,
US_NE_31179,42.21,-97.12,443,,9595,,,,
US_NE_31181,40.18,-98.5,575,,3812,,,,
US_NE_31183,41.92,-98.53,576,,818,,,,
US_NE_31185,40.87,-97.6,576,,13665,,,,
US_NH_33001,43.515202,-71.436073,1214,,60088,,,,
US_NH_33003,43.822605,-71.181587,2570,,47818,,,,
US_NH_33005,42.9118,-72.242081,1888,,77117,,,,
US_NH,44,-71.5,24214,305,1316470,,,,
US_NH_33009,43.896069,-71.89463,4533,,89118,,,,
US_NH_33007,44.613773,-71.339943,4743,,33055,,,,
US_NH_33013,43.277702,-71.637253,2477,,146445,,,,
US_NH_33011,42.895584,-71.582741,2311,,400721,,,,
US_NH_33017,43.258289,-70.976105,994,,123143,,,,
US_NH_33015,42.962872,-71.077621,2056,,295223,,,,
US_NH_33019,43.344208,-72.24733,1429,,43742,,,,
US_NJ_34001,39.47,-74.64,1739,,274549,,,,
US_NJ_34003,40.96,-74.07,639,,905116,,,,
US_NJ_34009,39.08,-74.86,1607,,97265,,,,
US_NJ_34005,39.88,-74.67,2122,,448734,,,,
US_NJ_34007,39.8,-74.96,589,,513657,,,,
US_NJ,40,-74.5,22591.4,75,245562,,,,
US_NJ_34011,39.33,-75.13,1752,,156898,,,,
US_NJ_34013,40.79,-74.25,336,,783969,,,,
US_NJ_34015,39.71,-75.14,873,,288288,,,,
US_NJ_34017,40.73,-74.08,162,,634266,,,,
US_NJ_34019,40.57,-74.92,1134,,128349,,,,
US_NJ_34021,40.28,-74.7,593,,366513,,,,
US_NJ_34023,40.44,-74.41,835,,809858,,,,
US_NJ_34025,40.29,-74.15,1723,,630380,,,,
US_NJ_34027,40.87,-74.55,1247,,492276,,,,
US_NJ_34029,39.87,-74.25,2372,,576567,,,,
US_NJ_34031,41.03,-74.3,510,,501226,,,,
US_NJ_34033,39.58,-75.36,965,,66083,,,,
US_NJ_34035,40.56,-74.61,790,,323444,,,,
US_NJ_34037,41.14,-74.69,1388,,149265,,,,
US_NJ_34041,40.9,-75,362.86,,108692,,,,
US_NJ_34039,40.65,-74.29,273,,536499,,,,
US_NM_35001,35.05,-106.67,3027,,662564,,,,
US_NM,34,-106,315194,,2059179,,,,
US_NM_35003,33.92,-108.42,17946,,3725,,,,
US_NM_35006,34.92,-107.99,11756,,27213,,,,
US_NM_35007,36.61,-104.64,9759,,13750,,,,
US_NM_35005,33.36,-104.47,15734,,65645,,,,
US_NM_35009,34.57,-103.35,3646,,48376,,,,
US_NM_35011,34.471667,-104.245556,6045,,2022,,,,
US_NM_35017,32.73,-108.38,10276,,29514,,,,
US_NM_35019,34.86,-104.78,7852,,4687,,,,
US_NM_35015,32.47,-104.3,10872,,53829,,,,
US_NM_35013,32.312222,-106.778333,9888,,209233,,,,
US_NM_35021,35.86,-103.82,5506,,695,,,,
US_NM_35023,31.92,-108.71,8925,,4894,,,,
US_NM_35027,33.74,-105.46,12513,,20497,,,,
US_NM_35025,32.8,-103.42,11380,,64727,,,,
US_NM_35028,35.87,-106.31,283,,17950,,,,
US_NM_35029,32.18,-107.75,7680,,25095,,,,
US_NM_35031,35.58,-108.26,14129,,71492,,,,
US_NM_35033,36.02,-104.94,5008,,4881,,,,
US_NM_35035,32.62,-105.73,17162,,63797,,,,
US_NM_35041,34.02,-103.48,6358,,19846,,,,
US_NM_35037,35.11,-103.55,7464,,9041,,,,
US_NM_35039,36.51,-106.7,15171,,40246,,,,
US_NM_35043,35.69,-106.85,9620,,131561,,,,
US_NM_35049,35.51,-105.98,4944,,144170,,,,
US_NM_35045,36.51,-108.32,14281,,130044,,,,
US_NM_35047,35.47,-104.83,12265,,29393,,,,
US_NM_35051,33.14,-107.19,10972,,11988,,,,
US_NM_35053,34.02,-106.93,17220,,17866,,,,
US_NM_35055,36.57,-105.63,5710,,32937,,,,
US_NM_35057,34.64,-105.85,8666,,16383,,,,
US_NM_35059,36.48,-103.47,9922,,4549,,,,
US_NM_35061,34.72,-106.8,2765,,76569,,,,
US_NV_32001,39.6,-118.34,13010,,24877,,,,
US_NV,39,-117,286380,1676,2700551,,,,
US_NV_32003,36.2,-115.02,20955,,1951269,,,,
US_NV_32007,41.13,-115.35,44555,,48818,,,,
US_NV_32005,38.92,-119.61,1910,,46997,,,,
US_NV_32009,37.79,-117.63,9295,,783,,,,
US_NV_32011,39.98,-116.27,10826,,1987,,,,
US_NV_32013,41.41,-118.12,25014,,16528,,,,
US_NV_32015,39.95,-117.03,14295,,5775,,,,
US_NV_32019,39.01,-119.19,5222,,51980,,,,
US_NV_32021,38.54,-118.43,9876,,4772,,,,
US_NV_32017,37.64,-114.88,27549,,5345,,,,
US_NV_32023,38.05,-116.45,47031,,43946,,,,
US_NV_32027,40.45,-118.4,15715,,6753,,,,
US_NV_32029,39.45,-119.53,683,,4010,,,,
US_NV_32033,39.44,-114.9,8897,,10030,,,,
US_NV_32031,40.63,-119.68,16967,,421407,,,,
US_NV_32510,39.160833,-119.753889,407.25709,1463,55274,,,,
US_NY_36001,42.662094,-73.849075,1381,,304204,,,,
US_NY,43,-75,141300,305,19378102,,,,
US_NY_36007,42.136986,-75.888313,1853,,200600,,,,
US_NY_36005,40.84676,-73.873207,148,90,1385108,,,,
US_NY_36003,42.232937,-78.026093,2679,,48946,,,,
US_NY_36009,42.230316,-78.638206,3425,,80317,,,,
US_NY_36011,43,-76.566667,2237,,80026,,,,
US_NY_36013,42.3,-79.41,3885,,134905,,,,
US_NY_36015,42.14,-76.76,1064,,88830,,,,
US_NY_36017,42.5,-75.62,2328,,50477,,,,
US_NY_36019,44.74,-73.68,2895,,82128,,,,
US_NY_36021,42.25,-73.63,1679,,63096,,,,
US_NY_36023,42.6,-76.066667,1299,,49336,,,,
US_NY_36025,42.2,-74.96,3802,,47980,,,,
US_NY_36029,42.75,-78.78,3178,,919040,,,,
US_NY_36031,44.11,-73.77,4964,,39370,,,,
