date,match_string,new_confirmed,new_deceased,new_tested,new_hospitalized,new_intensive_care,total_confirmed,total_deceased,total_tested,total_hospitalized,total_intensive_care,country_code,key
2020-06-05,Durango,80,3,224,6,0,670,57,3150,168,17,MX,MX_DUR
2020-06-06,Durango,18,1,42,9,0,688,58,3192,177,17,MX,MX_DUR
2020-06-07,Durango,17,1,42,7,1,705,59,3234,184,18,MX,MX_DUR
2020-06-08,Durango,64,3,198,14,0,769,62,3432,198,18,MX,MX_DUR
2020-06-09,Durango,61,3,243,5,1,830,65,3675,203,19,MX,MX_DUR
2020-06-10,Durango,51,5,190,5,0,881,70,3865,208,19,MX,MX_DUR
2020-06-11,Durango,58,3,254,10,1,939,73,4119,218,20,MX,MX_DUR
2020-06-12,Durango,47,7,259,4,0,986,80,4378,222,20,MX,MX_DUR
2020-06-13,Durango,16,3,79,7,2,1002,83,4457,229,22,MX,MX_DUR
2020-06-14,Durango,21,4,50,11,2,1023,87,4507,240,24,MX,MX_DUR
2020-06-15,Durango,74,6,288,9,2,1097,93,4795,249,26,MX,MX_DUR
2020-06-16,Durango,74,3,271,3,0,1171,96,5066,252,26,MX,MX_DUR
2020-06-17,Durango,4,0,168,0,0,1175,96,5234,252,26,MX,MX_DUR
2020-06-18,Durango,0,0,138,0,,1175,96,5372,252,26,MX,MX_DUR
2020-01-13,Guanajuato,0,,2,,,0,0,2,0,0,MX,MX_GUA
2020-01-14,Guanajuato,0,,0,,,0,0,2,0,0,MX,MX_GUA
2020-01-15,Guanajuato,0,,0,,,0,0,2,0,0,MX,MX_GUA
2020-01-16,Guanajuato,0,,0,,,0,0,2,0,0,MX,MX_GUA
2020-01-17,Guanajuato,0,,2,,,0,0,4,0,0,MX,MX_GUA
2020-01-18,Guanajuato,0,,1,,,0,0,5,0,0,MX,MX_GUA
2020-01-19,Guanajuato,0,,1,,,0,0,6,0,0,MX,MX_GUA
2020-01-20,Guanajuato,0,,1,,,0,0,7,0,0,MX,MX_GUA
2020-01-21,Guanajuato,0,,1,,,0,0,8,0,0,MX,MX_GUA
2020-01-22,Guanajuato,0,,2,,,0,0,10,0,0,MX,MX_GUA
2020-01-23,Guanajuato,0,,0,,,0,0,10,0,0,MX,MX_GUA
2020-01-24,Guanajuato,0,,0,,,0,0,10,0,0,MX,MX_GUA
2020-01-25,Guanajuato,0,,1,,,0,0,11,0,0,MX,MX_GUA
2020-01-26,Guanajuato,0,,1,,,0,0,12,0,0,MX,MX_GUA
2020-01-27,Guanajuato,0,,0,,,0,0,12,0,0,MX,MX_GUA
2020-01-28,Guanajuato,0,,2,,,0,0,14,0,0,MX,MX_GUA
2020-01-29,Guanajuato,0,,0,,,0,0,14,0,0,MX,MX_GUA
2020-01-30,Guanajuato,0,,0,,,0,0,14,0,0,MX,MX_GUA
2020-01-31,Guanajuato,0,,2,,,0,0,16,0,0,MX,MX_GUA
2020-02-01,Guanajuato,0,,1,,,0,0,17,0,0,MX,MX_GUA
2020-02-02,Guanajuato,0,,0,,,0,0,17,0,0,MX,MX_GUA
2020-02-03,Guanajuato,0,,1,,,0,0,18,0,0,MX,MX_GUA
2020-02-04,Guanajuato,0,,3,,,0,0,21,0,0,MX,MX_GUA
2020-02-05,Guanajuato,0,,1,,,0,0,22,0,0,MX,MX_GUA
2020-02-06,Guanajuato,0,,2,,,0,0,24,0,0,MX,MX_GUA
2020-02-07,Guanajuato,0,,2,,,0,0,26,0,0,MX,MX_GUA
2020-02-08,Guanajuato,0,,0,,,0,0,26,0,0,MX,MX_GUA
2020-02-09,Guanajuato,0,,2,,,0,0,28,0,0,MX,MX_GUA
2020-02-10,Guanajuato,0,,5,,,0,0,33,0,0,MX,MX_GUA
2020-02-11,Guanajuato,0,,3,,,0,0,36,0,0,MX,MX_GUA
2020-02-12,Guanajuato,0,,3,,,0,0,39,0,0,MX,MX_GUA
2020-02-13,Guanajuato,0,,1,,,0,0,40,0,0,MX,MX_GUA
2020-02-14,Guanajuato,0,,0,,,0,0,40,0,0,MX,MX_GUA
2020-02-15,Guanajuato,0,,0,,,0,0,40,0,0,MX,MX_GUA
2020-02-16,Guanajuato,0,,3,,,0,0,43,0,0,MX,MX_GUA
2020-02-17,Guanajuato,0,,1,,,0,0,44,0,0,MX,MX_GUA
2020-02-18,Guanajuato,0,,2,,,0,0,46,0,0,MX,MX_GUA
2020-02-19,Guanajuato,0,,1,,,0,0,47,0,0,MX,MX_GUA
2020-02-20,Guanajuato,0,,0,,,0,0,47,0,0,MX,MX_GUA
2020-02-21,Guanajuato,0,,0,,,0,0,47,0,0,MX,MX_GUA
2020-02-22,Guanajuato,0,,1,,,0,0,48,0,0,MX,MX_GUA
2020-02-23,Guanajuato,0,,0,,,0,0,48,0,0,MX,MX_GUA
2020-02-24,Guanajuato,0,,2,,,0,0,50,0,0,MX,MX_GUA
2020-02-25,Guanajuato,0,,1,,,0,0,51,0,0,MX,MX_GUA
2020-02-26,Guanajuato,0,,1,,,0,0,52,0,0,MX,MX_GUA
2020-02-27,Guanajuato,0,,1,0,0,0,0,53,0,0,MX,MX_GUA
2020-02-28,Guanajuato,0,,3,0,0,0,0,56,0,0,MX,MX_GUA
2020-02-29,Guanajuato,0,,3,0,0,0,0,59,0,0,MX,MX_GUA
2020-03-01,Guanajuato,0,,5,0,0,0,0,64,0,0,MX,MX_GUA
2020-03-02,Guanajuato,0,,3,0,0,0,0,67,0,0,MX,MX_GUA
2020-03-03,Guanajuato,0,,1,0,0,0,0,68,0,0,MX,MX_GUA
2020-03-04,Guanajuato,0,,2,0,0,0,0,70,0,0,MX,MX_GUA
2020-03-05,Guanajuato,0,,3,0,0,0,0,73,0,0,MX,MX_GUA
2020-03-06,Guanajuato,0,,0,0,0,0,0,73,0,0,MX,MX_GUA
2020-03-07,Guanajuato,0,,1,0,0,0,0,74,0,0,MX,MX_GUA
2020-03-08,Guanajuato,0,,0,0,0,0,0,74,0,0,MX,MX_GUA
2020-03-09,Guanajuato,0,,2,0,0,0,0,76,0,0,MX,MX_GUA
2020-03-10,Guanajuato,0,,3,0,0,0,0,79,0,0,MX,MX_GUA
2020-03-11,Guanajuato,0,,1,0,0,0,0,80,0,0,MX,MX_GUA
2020-03-12,Guanajuato,0,,8,0,0,0,0,88,0,0,MX,MX_GUA
2020-03-13,Guanajuato,1,,11,0,0,1,0,99,0,0,MX,MX_GUA
2020-03-14,Guanajuato,0,,2,0,0,1,0,101,0,0,MX,MX_GUA
2020-03-15,Guanajuato,2,,5,0,0,3,0,106,0,0,MX,MX_GUA
2020-03-16,Guanajuato,2,,10,0,0,5,0,116,0,0,MX,MX_GUA
2020-03-17,Guanajuato,0,,9,0,0,5,0,125,0,0,MX,MX_GUA
2020-03-18,Guanajuato,1,0,14,0,0,6,0,139,0,0,MX,MX_GUA
2020-03-19,Guanajuato,0,0,27,0,0,6,0,166,0,0,MX,MX_GUA
2020-03-20,Guanajuato,4,0,29,1,0,10,0,195,1,0,MX,MX_GUA
2020-03-21,Guanajuato,11,0,51,0,0,21,0,246,1,0,MX,MX_GUA
2020-03-22,Guanajuato,1,0,15,0,0,22,0,261,1,0,MX,MX_GUA
2020-03-23,Guanajuato,6,0,53,0,0,28,0,314,1,0,MX,MX_GUA
2020-03-24,Guanajuato,1,0,54,1,0,29,0,368,2,0,MX,MX_GUA
2020-03-25,Guanajuato,3,0,88,0,0,32,0,456,2,0,MX,MX_GUA
2020-03-26,Guanajuato,6,0,94,1,1,38,0,550,3,1,MX,MX_GUA
2020-03-27,Guanajuato,5,0,77,2,1,43,0,627,5,2,MX,MX_GUA
2020-03-28,Guanajuato,4,0,67,2,1,47,0,694,7,3,MX,MX_GUA
2020-03-29,Guanajuato,1,0,19,0,0,48,0,713,7,3,MX,MX_GUA
2020-03-30,Guanajuato,4,0,90,1,0,52,0,803,8,3,MX,MX_GUA
2020-03-31,Guanajuato,2,0,90,0,0,54,0,893,8,3,MX,MX_GUA
2020-04-01,Guanajuato,1,0,81,1,1,55,0,974,9,4,MX,MX_GUA
2020-04-02,Guanajuato,2,0,100,1,1,57,0,1074,10,5,MX,MX_GUA
2020-04-03,Guanajuato,5,0,90,4,1,62,0,1164,14,6,MX,MX_GUA
2020-04-04,Guanajuato,3,0,35,2,1,65,0,1199,16,7,MX,MX_GUA
2020-04-05,Guanajuato,3,2,20,2,1,68,2,1219,18,8,MX,MX_GUA
2020-04-06,Guanajuato,7,0,77,1,0,75,2,1296,19,8,MX,MX_GUA
2020-04-07,Guanajuato,6,1,76,1,0,81,3,1372,20,8,MX,MX_GUA
2020-04-08,Guanajuato,8,0,91,3,0,89,3,1463,23,8,MX,MX_GUA
2020-04-09,Guanajuato,2,1,65,2,0,91,4,1528,25,8,MX,MX_GUA
2020-04-10,Guanajuato,3,1,57,2,0,94,5,1585,27,8,MX,MX_GUA
2020-04-11,Guanajuato,4,0,57,1,0,98,5,1642,28,8,MX,MX_GUA
2020-04-12,Guanajuato,1,0,18,1,1,99,5,1660,29,9,MX,MX_GUA
2020-04-13,Guanajuato,4,0,65,2,0,103,5,1725,31,9,MX,MX_GUA
2020-04-14,Guanajuato,3,2,78,1,0,106,7,1803,32,9,MX,MX_GUA
2020-04-15,Guanajuato,14,1,129,4,2,120,8,1932,36,11,MX,MX_GUA
2020-04-16,Guanajuato,12,0,113,0,0,132,8,2045,36,11,MX,MX_GUA
2020-04-17,Guanajuato,29,3,187,3,0,161,11,2232,39,11,MX,MX_GUA
2020-04-18,Guanajuato,10,0,73,1,1,171,11,2305,40,12,MX,MX_GUA
2020-04-19,Guanajuato,10,0,48,3,0,181,11,2353,43,12,MX,MX_GUA
2020-04-20,Guanajuato,13,0,187,2,1,194,11,2540,45,13,MX,MX_GUA
2020-04-21,Guanajuato,10,2,210,3,1,204,13,2750,48,14,MX,MX_GUA
2020-04-22,Guanajuato,13,3,234,5,1,217,16,2984,53,15,MX,MX_GUA
2020-04-23,Guanajuato,9,3,241,2,0,226,19,3225,55,15,MX,MX_GUA
2020-04-24,Guanajuato,13,1,213,2,0,239,20,3438,57,15,MX,MX_GUA
2020-04-25,Guanajuato,10,3,113,5,1,249,23,3551,62,16,MX,MX_GUA
2020-04-26,Guanajuato,7,2,46,6,3,256,25,3597,68,19,MX,MX_GUA
2020-04-27,Guanajuato,26,0,221,4,1,282,25,3818,72,20,MX,MX_GUA
2020-04-28,Guanajuato,17,0,331,7,1,299,25,4149,79,21,MX,MX_GUA
2020-04-29,Guanajuato,14,2,348,2,0,313,27,4497,81,21,MX,MX_GUA
2020-04-30,Guanajuato,16,3,378,3,0,329,30,4875,84,21,MX,MX_GUA
2020-05-01,Guanajuato,14,3,170,6,1,343,33,5045,90,22,MX,MX_GUA
2020-05-02,Guanajuato,8,2,82,5,1,351,35,5127,95,23,MX,MX_GUA
2020-05-03,Guanajuato,11,3,64,6,2,362,38,5191,101,25,MX,MX_GUA
2020-05-04,Guanajuato,34,3,276,7,1,396,41,5467,108,26,MX,MX_GUA
2020-05-05,Guanajuato,25,2,253,11,5,421,43,5720,119,31,MX,MX_GUA
2020-05-06,Guanajuato,29,3,296,11,0,450,46,6016,130,31,MX,MX_GUA
2020-05-07,Guanajuato,37,5,322,3,0,487,51,6338,133,31,MX,MX_GUA
2020-05-08,Guanajuato,45,6,329,12,3,532,57,6667,145,34,MX,MX_GUA
2020-05-09,Guanajuato,28,4,119,2,0,560,61,6786,147,34,MX,MX_GUA
2020-05-10,Guanajuato,24,2,73,10,0,584,63,6859,157,34,MX,MX_GUA
2020-05-11,Guanajuato,41,3,369,9,2,625,66,7228,166,36,MX,MX_GUA
2020-05-12,Guanajuato,54,1,331,9,0,679,67,7559,175,36,MX,MX_GUA
2020-05-13,Guanajuato,40,3,311,3,1,719,70,7870,178,37,MX,MX_GUA
2020-05-14,Guanajuato,56,2,373,9,1,775,72,8243,187,38,MX,MX_GUA
2020-05-15,Guanajuato,39,3,369,12,0,814,75,8612,199,38,MX,MX_GUA
2020-05-16,Guanajuato,32,3,152,7,0,846,78,8764,206,38,MX,MX_GUA
2020-05-17,Guanajuato,20,1,72,11,1,866,79,8836,217,39,MX,MX_GUA
2020-05-18,Guanajuato,56,5,425,15,3,922,84,9261,232,42,MX,MX_GUA
2020-05-19,Guanajuato,68,2,353,10,0,990,86,9614,242,42,MX,MX_GUA
2020-05-20,Guanajuato,59,1,332,12,1,1049,87,9946,254,43,MX,MX_GUA
2020-05-21,Guanajuato,64,1,320,13,1,1113,88,10266,267,44,MX,MX_GUA
2020-05-22,Guanajuato,55,4,342,13,2,1168,92,10608,280,46,MX,MX_GUA
2020-05-23,Guanajuato,51,4,161,24,1,1219,96,10769,304,47,MX,MX_GUA
2020-05-24,Guanajuato,20,2,93,12,0,1239,98,10862,316,47,MX,MX_GUA
2020-05-25,Guanajuato,117,6,476,27,4,1356,104,11338,343,51,MX,MX_GUA
2020-05-26,Guanajuato,101,3,406,18,0,1457,107,11744,361,51,MX,MX_GUA
2020-05-27,Guanajuato,109,3,319,12,1,1566,110,12063,373,52,MX,MX_GUA
2020-05-28,Guanajuato,141,5,379,18,1,1707,115,12442,391,53,MX,MX_GUA
2020-05-29,Guanajuato,143,0,363,19,1,1850,115,12805,410,54,MX,MX_GUA
2020-05-30,Guanajuato,92,2,184,18,2,1942,117,12989,428,56,MX,MX_GUA
2020-05-31,Guanajuato,71,6,149,27,1,2013,123,13138,455,57,MX,MX_GUA
2020-06-01,Guanajuato,172,2,424,39,2,2185,125,13562,494,59,MX,MX_GUA
2020-06-02,Guanajuato,167,5,406,27,1,2352,130,13968,521,60,MX,MX_GUA
2020-06-03,Guanajuato,178,4,413,50,2,2530,134,14381,571,62,MX,MX_GUA
2020-06-04,Guanajuato,215,4,563,39,1,2745,138,14944,610,63,MX,MX_GUA
2020-06-05,Guanajuato,165,7,500,40,1,2910,145,15444,650,64,MX,MX_GUA
2020-06-06,Guanajuato,124,10,290,32,2,3034,155,15734,682,66,MX,MX_GUA
2020-06-07,Guanajuato,80,6,176,32,5,3114,161,15910,714,71,MX,MX_GUA
2020-06-08,Guanajuato,187,11,508,46,0,3301,172,16418,760,71,MX,MX_GUA
2020-06-09,Guanajuato,220,6,524,58,1,3521,178,16942,818,72,MX,MX_GUA
2020-06-10,Guanajuato,155,15,447,34,2,3676,193,17389,852,74,MX,MX_GUA
2020-06-11,Guanajuato,143,11,453,30,2,3819,204,17842,882,76,MX,MX_GUA
2020-06-12,Guanajuato,153,3,486,34,5,3972,207,18328,916,81,MX,MX_GUA
2020-06-13,Guanajuato,89,6,211,29,2,4061,213,18539,945,83,MX,MX_GUA
2020-06-14,Guanajuato,57,3,152,34,3,4118,216,18691,979,86,MX,MX_GUA
2020-06-15,Guanajuato,226,2,622,45,1,4344,218,19313,1024,87,MX,MX_GUA
2020-06-16,Guanajuato,26,2,578,10,0,4370,220,19891,1034,87,MX,MX_GUA
2020-06-17,Guanajuato,1,1,575,1,1,4371,221,20466,1035,88,MX,MX_GUA
2020-06-18,Guanajuato,0,0,171,0,,4371,221,20637,1035,88,MX,MX_GUA
2020-01-13,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-01-14,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-01-15,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-01-16,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-01-17,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-01-18,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-01-19,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-01-20,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-01-21,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-01-22,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-01-23,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-01-24,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-01-25,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-01-26,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-01-27,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-01-28,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-01-29,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-01-30,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-01-31,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-02-01,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-02-02,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-02-03,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-02-04,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-02-05,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-02-06,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-02-07,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-02-08,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-02-09,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-02-10,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-02-11,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-02-12,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-02-13,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-02-14,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-02-15,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-02-16,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-02-17,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-02-18,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-02-19,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-02-20,Guerrero,0,,0,,,0,0,0,0,0,MX,MX_GRO
2020-02-21,Guerrero,0,,1,,,0,0,1,0,0,MX,MX_GRO
2020-02-22,Guerrero,0,,0,,,0,0,1,0,0,MX,MX_GRO
2020-02-23,Guerrero,0,,0,,,0,0,1,0,0,MX,MX_GRO
2020-02-24,Guerrero,0,,0,,,0,0,1,0,0,MX,MX_GRO
2020-02-25,Guerrero,0,,0,,,0,0,1,0,0,MX,MX_GRO
2020-02-26,Guerrero,0,,0,,,0,0,1,0,0,MX,MX_GRO
2020-02-27,Guerrero,0,,0,0,0,0,0,1,0,0,MX,MX_GRO
2020-02-28,Guerrero,0,,0,0,0,0,0,1,0,0,MX,MX_GRO
2020-02-29,Guerrero,0,,0,0,0,0,0,1,0,0,MX,MX_GRO
2020-03-01,Guerrero,0,,0,0,0,0,0,1,0,0,MX,MX_GRO
2020-03-02,Guerrero,0,,0,0,0,0,0,1,0,0,MX,MX_GRO
2020-03-03,Guerrero,0,,1,0,0,0,0,2,0,0,MX,MX_GRO
2020-03-04,Guerrero,0,,0,0,0,0,0,2,0,0,MX,MX_GRO
2020-03-05,Guerrero,0,,0,0,0,0,0,2,0,0,MX,MX_GRO
2020-03-06,Guerrero,0,,0,0,0,0,0,2,0,0,MX,MX_GRO
2020-03-07,Guerrero,0,,0,0,0,0,0,2,0,0,MX,MX_GRO
2020-03-08,Guerrero,0,,1,0,0,0,0,3,0,0,MX,MX_GRO
2020-03-09,Guerrero,0,,3,0,0,0,0,6,0,0,MX,MX_GRO
2020-03-10,Guerrero,0,,0,0,0,0,0,6,0,0,MX,MX_GRO
2020-03-11,Guerrero,0,,0,0,0,0,0,6,0,0,MX,MX_GRO
2020-03-12,Guerrero,0,,0,0,0,0,0,6,0,0,MX,MX_GRO
2020-03-13,Guerrero,2,,7,0,0,2,0,13,0,0,MX,MX_GRO
2020-03-14,Guerrero,0,,0,0,0,2,0,13,0,0,MX,MX_GRO
2020-03-15,Guerrero,0,,1,0,0,2,0,14,0,0,MX,MX_GRO
2020-03-16,Guerrero,2,,4,0,0,4,0,18,0,0,MX,MX_GRO
2020-03-17,Guerrero,5,,9,0,0,9,0,27,0,0,MX,MX_GRO
2020-03-18,Guerrero,1,0,3,0,0,10,0,30,0,0,MX,MX_GRO
2020-03-19,Guerrero,0,0,2,0,0,10,0,32,0,0,MX,MX_GRO
2020-03-20,Guerrero,0,0,2,0,0,10,0,34,0,0,MX,MX_GRO
2020-03-21,Guerrero,1,0,1,0,0,11,0,35,0,0,MX,MX_GRO
2020-03-22,Guerrero,0,0,1,0,0,11,0,36,0,0,MX,MX_GRO
2020-03-23,Guerrero,1,0,13,0,0,12,0,49,0,0,MX,MX_GRO
2020-03-24,Guerrero,0,0,6,0,0,12,0,55,0,0,MX,MX_GRO
2020-03-25,Guerrero,3,0,16,1,0,15,0,71,1,0,MX,MX_GRO
2020-03-26,Guerrero,4,0,17,2,1,19,0,88,3,1,MX,MX_GRO
2020-03-27,Guerrero,3,0,21,1,0,22,0,109,4,1,MX,MX_GRO
2020-03-28,Guerrero,3,1,13,2,0,25,1,122,6,1,MX,MX_GRO
2020-03-29,Guerrero,1,0,13,0,0,26,1,135,6,1,MX,MX_GRO
2020-03-30,Guerrero,3,0,29,1,0,29,1,164,7,1,MX,MX_GRO
2020-03-31,Guerrero,4,0,24,1,1,33,1,188,8,2,MX,MX_GRO
2020-04-01,Guerrero,3,0,19,1,0,36,1,207,9,2,MX,MX_GRO
2020-04-02,Guerrero,1,0,18,0,0,37,1,225,9,2,MX,MX_GRO
2020-04-03,Guerrero,1,0,10,0,0,38,1,235,9,2,MX,MX_GRO
2020-04-04,Guerrero,2,2,9,2,1,40,3,244,11,3,MX,MX_GRO
2020-04-05,Guerrero,3,0,8,3,1,43,3,252,14,4,MX,MX_GRO
2020-04-06,Guerrero,8,2,19,2,1,51,5,271,16,5,MX,MX_GRO
2020-04-07,Guerrero,11,0,24,3,1,62,5,295,19,6,MX,MX_GRO
2020-04-08,Guerrero,6,0,20,1,1,68,5,315,20,7,MX,MX_GRO
2020-04-09,Guerrero,7,1,18,4,1,75,6,333,24,8,MX,MX_GRO
2020-04-10,Guerrero,4,0,18,1,1,79,6,351,25,9,MX,MX_GRO
2020-04-11,Guerrero,5,0,14,2,1,84,6,365,27,10,MX,MX_GRO
2020-04-12,Guerrero,12,1,22,5,1,96,7,387,32,11,MX,MX_GRO
2020-04-13,Guerrero,17,1,39,5,1,113,8,426,37,12,MX,MX_GRO
2020-04-14,Guerrero,7,1,24,3,1,120,9,450,40,13,MX,MX_GRO
2020-04-15,Guerrero,5,3,28,1,1,125,12,478,41,14,MX,MX_GRO
2020-04-16,Guerrero,11,0,34,8,1,136,12,512,49,15,MX,MX_GRO
2020-04-17,Guerrero,13,1,34,5,2,149,13,546,54,17,MX,MX_GRO
2020-04-18,Guerrero,6,2,16,5,0,155,15,562,59,17,MX,MX_GRO
2020-04-19,Guerrero,4,3,16,4,1,159,18,578,63,18,MX,MX_GRO
2020-04-20,Guerrero,16,3,46,5,2,175,21,624,68,20,MX,MX_GRO
2020-04-21,Guerrero,6,7,39,2,0,181,28,663,70,20,MX,MX_GRO
2020-04-22,Guerrero,13,3,30,6,0,194,31,693,76,20,MX,MX_GRO
2020-04-23,Guerrero,19,3,37,13,0,213,34,730,89,20,MX,MX_GRO
2020-04-24,Guerrero,25,1,37,14,1,238,35,767,103,21,MX,MX_GRO
2020-04-25,Guerrero,13,4,21,9,1,251,39,788,112,22,MX,MX_GRO
2020-04-26,Guerrero,16,1,31,14,2,267,40,819,126,24,MX,MX_GRO
2020-04-27,Guerrero,24,7,49,11,3,291,47,868,137,27,MX,MX_GRO
2020-04-28,Guerrero,25,5,60,6,3,316,52,928,143,30,MX,MX_GRO
2020-04-29,Guerrero,30,4,58,11,2,346,56,986,154,32,MX,MX_GRO
2020-04-30,Guerrero,16,2,48,10,1,362,58,1034,164,33,MX,MX_GRO
2020-05-01,Guerrero,13,1,36,7,2,375,59,1070,171,35,MX,MX_GRO
2020-05-02,Guerrero,38,8,81,11,2,413,67,1151,182,37,MX,MX_GRO
2020-05-03,Guerrero,27,4,60,13,3,440,71,1211,195,40,MX,MX_GRO
2020-05-04,Guerrero,47,4,92,16,2,487,75,1303,211,42,MX,MX_GRO
2020-05-05,Guerrero,27,4,106,16,0,514,79,1409,227,42,MX,MX_GRO
2020-05-06,Guerrero,41,10,98,17,4,555,89,1507,244,46,MX,MX_GRO
2020-05-07,Guerrero,32,6,87,12,1,587,95,1594,256,47,MX,MX_GRO
2020-05-08,Guerrero,40,3,92,15,2,627,98,1686,271,49,MX,MX_GRO
2020-05-09,Guerrero,34,10,66,16,3,661,108,1752,287,52,MX,MX_GRO
2020-05-10,Guerrero,34,5,54,23,7,695,113,1806,310,59,MX,MX_GRO
2020-05-11,Guerrero,43,7,112,19,6,738,120,1918,329,65,MX,MX_GRO
2020-05-12,Guerrero,55,7,119,22,3,793,127,2037,351,68,MX,MX_GRO
2020-05-13,Guerrero,45,7,129,17,3,838,134,2166,368,71,MX,MX_GRO
2020-05-14,Guerrero,66,7,114,22,3,904,141,2280,390,74,MX,MX_GRO
2020-05-15,Guerrero,57,12,119,20,3,961,153,2399,410,77,MX,MX_GRO
2020-05-16,Guerrero,43,14,87,15,3,1004,167,2486,425,80,MX,MX_GRO
2020-05-17,Guerrero,37,15,73,24,3,1041,182,2559,449,83,MX,MX_GRO
2020-05-18,Guerrero,124,15,194,49,11,1165,197,2753,498,94,MX,MX_GRO
2020-05-19,Guerrero,106,11,140,36,6,1271,208,2893,534,100,MX,MX_GRO
2020-05-20,Guerrero,139,21,170,47,5,1410,229,3063,581,105,MX,MX_GRO
2020-05-21,Guerrero,131,15,185,43,1,1541,244,3248,624,106,MX,MX_GRO
2020-05-22,Guerrero,120,15,158,35,6,1661,259,3406,659,112,MX,MX_GRO
2020-05-23,Guerrero,62,17,90,18,2,1723,276,3496,677,114,MX,MX_GRO
2020-05-24,Guerrero,69,18,88,29,5,1792,294,3584,706,119,MX,MX_GRO
2020-05-25,Guerrero,129,20,184,33,2,1921,314,3768,739,121,MX,MX_GRO
2020-05-26,Guerrero,112,17,158,41,4,2033,331,3926,780,125,MX,MX_GRO
2020-05-27,Guerrero,103,19,192,31,1,2136,350,4118,811,126,MX,MX_GRO
2020-05-28,Guerrero,108,16,180,33,3,2244,366,4298,844,129,MX,MX_GRO
2020-05-29,Guerrero,93,20,163,26,2,2337,386,4461,870,131,MX,MX_GRO
2020-05-30,Guerrero,58,14,121,28,1,2395,400,4582,898,132,MX,MX_GRO
2020-05-31,Guerrero,72,21,112,24,0,2467,421,4694,922,132,MX,MX_GRO
2020-06-01,Guerrero,137,19,210,45,3,2604,440,4904,967,135,MX,MX_GRO
2020-06-02,Guerrero,96,24,201,34,6,2700,464,5105,1001,141,MX,MX_GRO
2020-06-03,Guerrero,113,19,192,35,6,2813,483,5297,1036,147,MX,MX_GRO
2020-06-04,Guerrero,119,14,195,37,4,2932,497,5492,1073,151,MX,MX_GRO
2020-06-05,Guerrero,111,22,178,34,2,3043,519,5670,1107,153,MX,MX_GRO
2020-06-06,Guerrero,83,16,145,26,4,3126,535,5815,1133,157,MX,MX_GRO
2020-06-07,Guerrero,64,24,90,25,6,3190,559,5905,1158,163,MX,MX_GRO
2020-06-08,Guerrero,137,18,223,43,8,3327,577,6128,1201,171,MX,MX_GRO
2020-06-09,Guerrero,96,16,158,22,2,3423,593,6286,1223,173,MX,MX_GRO
2020-06-10,Guerrero,114,16,208,26,1,3537,609,6494,1249,174,MX,MX_GRO
2020-06-11,Guerrero,122,14,215,41,3,3659,623,6709,1290,177,MX,MX_GRO
