date,subregion1_code,total_tested,total_confirmed,total_hospitalized,total_intensive_care,total_ventilator,total_recovered,total_deceased,country_code,key,new_tested,new_confirmed,new_hospitalized,new_intensive_care,new_ventilator,new_recovered,new_deceased
2020-06-01,UR,,93,0,,,86,7,CH,CH_UR,0,0,0,,,0,0
2020-06-02,UR,,93,0,,,86,7,CH,CH_UR,0,0,0,,,0,0
2020-06-26,UR,,94,0,,,86,7,CH,CH_UR,0,1,0,,,0,0
2020-03-13,OW,6,1,,,,,,CH,CH_OW,,,,,,,
2020-03-23,OW,,25,,,,,,CH,CH_OW,0,24,,,,,
2020-03-24,OW,,25,,,,,,CH,CH_OW,0,0,,,,,
2020-03-25,OW,,27,,,,,,CH,CH_OW,0,2,,,,,
2020-03-26,OW,,30,,,,,,CH,CH_OW,0,3,,,,,
2020-03-27,OW,,37,,,,,,CH,CH_OW,0,7,,,,,
2020-03-30,OW,,46,,,,,,CH,CH_OW,0,9,,,,,
2020-03-31,OW,,46,,,,,,CH,CH_OW,0,0,,,,,
2020-04-01,OW,,48,,,,,,CH,CH_OW,0,2,,,,,
2020-04-02,OW,,51,,,,,,CH,CH_OW,0,3,,,,,
2020-04-03,OW,,56,,,,,,CH,CH_OW,0,5,,,,,
2020-04-06,OW,,60,,,,1,0,CH,CH_OW,0,4,,,,,
2020-04-07,OW,,60,2,,,,0,CH,CH_OW,0,0,,,,0,0
2020-04-08,OW,,61,2,,,,0,CH,CH_OW,0,1,0,,,0,0
2020-04-09,OW,,62,1,,,,0,CH,CH_OW,0,1,-1,,,0,0
2020-04-14,OW,,64,0,,,,0,CH,CH_OW,0,2,-1,,,0,0
2020-04-15,OW,,64,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-04-16,OW,,65,0,,,,0,CH,CH_OW,0,1,0,,,0,0
2020-04-17,OW,,66,0,,,,0,CH,CH_OW,0,1,0,,,0,0
2020-04-20,OW,,67,0,,,,0,CH,CH_OW,0,1,0,,,0,0
2020-04-21,OW,,67,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-04-22,OW,,67,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-04-23,OW,,68,0,,,,0,CH,CH_OW,0,1,0,,,0,0
2020-04-24,OW,,71,0,,,,0,CH,CH_OW,0,3,0,,,0,0
2020-04-27,OW,,75,0,,,,0,CH,CH_OW,0,4,0,,,0,0
2020-04-28,OW,,78,1,,,,0,CH,CH_OW,0,3,1,,,0,0
2020-04-29,OW,,78,2,,,,0,CH,CH_OW,0,0,1,,,0,0
2020-04-30,OW,,78,0,,,,0,CH,CH_OW,0,0,-2,,,0,0
2020-05-01,OW,,78,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-05-04,OW,,79,0,,,,0,CH,CH_OW,0,1,0,,,0,0
2020-05-05,OW,,79,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-05-06,OW,,79,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-05-07,OW,,79,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-05-08,OW,,79,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-05-11,OW,,79,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-05-12,OW,,79,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-05-13,OW,,79,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-05-14,OW,,79,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-05-15,OW,,79,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-05-18,OW,,79,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-05-19,OW,,80,0,,,,0,CH,CH_OW,0,1,0,,,0,0
2020-05-20,OW,,82,0,,,,0,CH,CH_OW,0,2,0,,,0,0
2020-05-25,OW,,82,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-05-26,OW,,82,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-05-27,OW,,82,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-05-28,OW,,82,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-05-29,OW,,82,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-06-02,OW,,82,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-06-03,OW,,82,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-06-04,OW,,82,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-06-05,OW,,82,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-06-08,OW,,82,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-06-09,OW,,82,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-06-10,OW,,82,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-06-15,OW,,82,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-06-16,OW,,82,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-06-17,OW,,82,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-06-18,OW,,82,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-06-19,OW,,82,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-06-22,OW,,82,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-06-23,OW,,82,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-06-24,OW,,82,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-06-25,OW,,82,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-06-26,OW,,82,0,,,,0,CH,CH_OW,0,0,0,,,0,0
2020-03-14,AI,,2,,,,,0,CH,CH_AI,,,,,,,
2020-03-16,AI,,4,,,,,0,CH,CH_AI,,2,,,,,0
2020-03-17,AI,,5,,,,,0,CH,CH_AI,,1,,,,,0
2020-03-19,AI,,6,1,,,,0,CH,CH_AI,,1,,,,,0
2020-03-24,AI,,8,,,,,0,CH,CH_AI,,2,0,,,,0
2020-03-25,AI,,9,,,,,0,CH,CH_AI,,1,0,,,,0
2020-03-26,AI,,11,,,,,0,CH,CH_AI,,2,0,,,,0
2020-03-27,AI,,12,,,,,0,CH,CH_AI,,1,0,,,,0
2020-03-28,AI,,13,,,,,0,CH,CH_AI,,1,0,,,,0
2020-03-30,AI,,14,,,,,0,CH,CH_AI,,1,0,,,,0
2020-03-31,AI,,14,,,,,0,CH,CH_AI,,0,0,,,,0
2020-04-02,AI,,20,,,,,0,CH,CH_AI,,6,0,,,,0
2020-04-03,AI,,20,,,,,0,CH,CH_AI,,0,0,,,,0
2020-04-04,AI,,21,,,,,0,CH,CH_AI,,1,0,,,,0
2020-04-06,AI,,21,,,,,0,CH,CH_AI,,0,0,,,,0
2020-04-07,AI,,21,,,,,0,CH,CH_AI,,0,0,,,,0
2020-04-08,AI,,23,,,,,0,CH,CH_AI,,2,0,,,,0
2020-04-09,AI,,24,,,,,0,CH,CH_AI,,1,0,,,,0
2020-04-11,AI,,24,,,,,0,CH,CH_AI,,0,0,,,,0
2020-04-13,AI,,24,,,,,0,CH,CH_AI,,0,0,,,,0
2020-04-14,AI,,24,,,,,0,CH,CH_AI,,0,0,,,,0
2020-04-15,AI,,24,,,,,0,CH,CH_AI,,0,0,,,,0
2020-04-16,AI,,24,,,,,0,CH,CH_AI,,0,0,,,,0
2020-04-17,AI,,24,,,,,0,CH,CH_AI,,0,0,,,,0
2020-04-19,AI,,24,,,,,0,CH,CH_AI,,0,0,,,,0
2020-04-20,AI,,24,,,,,0,CH,CH_AI,,0,0,,,,0
2020-04-21,AI,,24,,,,,0,CH,CH_AI,,0,0,,,,0
2020-04-22,AI,,24,,,,,0,CH,CH_AI,,0,0,,,,0
2020-04-23,AI,,25,,,,,0,CH,CH_AI,,1,0,,,,0
2020-04-24,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-04-25,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-04-27,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-04-28,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-04-29,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-04-30,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-05-01,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-05-04,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-05-05,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-05-06,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-05-09,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-05-11,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-05-12,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-05-14,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-05-16,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-05-20,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-05-24,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-05-25,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-05-27,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-05-29,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-06-03,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-06-05,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-06-09,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-06-10,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-06-12,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-06-16,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-06-17,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-06-19,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-06-23,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-06-24,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
2020-06-26,AI,,25,,,,,0,CH,CH_AI,,0,0,,,,0
