date,total_confirmed,total_recovered,total_deceased,key,new_confirmed,new_recovered,new_deceased
2020-03-07,0,0,0,CZ_71_714,0,0,0
2020-03-08,0,0,0,CZ_71_714,0,0,0
2020-03-09,0,0,0,CZ_71_714,0,0,0
2020-03-10,0,0,0,CZ_71_714,0,0,0
2020-03-11,0,0,0,CZ_71_714,0,0,0
2020-03-12,1,0,0,CZ_71_714,1,0,0
2020-03-13,1,0,0,CZ_71_714,0,0,0
2020-03-14,1,0,0,CZ_71_714,0,0,0
2020-03-15,1,0,0,CZ_71_714,0,0,0
2020-03-16,1,0,0,CZ_71_714,0,0,0
2020-03-17,1,0,0,CZ_71_714,0,0,0
2020-03-18,1,0,0,CZ_71_714,0,0,0
2020-03-19,1,0,0,CZ_71_714,0,0,0
2020-03-20,1,0,0,CZ_71_714,0,0,0
2020-03-21,1,0,0,CZ_71_714,0,0,0
2020-03-22,1,0,0,CZ_71_714,0,0,0
2020-03-23,1,0,0,CZ_71_714,0,0,0
2020-03-24,2,0,0,CZ_71_714,1,0,0
2020-03-25,5,0,0,CZ_71_714,3,0,0
2020-03-26,5,0,0,CZ_71_714,0,0,0
2020-03-27,6,0,0,CZ_71_714,1,0,0
2020-03-28,9,0,0,CZ_71_714,3,0,0
2020-03-29,10,0,0,CZ_71_714,1,0,0
2020-03-30,10,0,0,CZ_71_714,0,0,0
2020-03-31,10,0,0,CZ_71_714,0,0,0
2020-04-01,10,0,0,CZ_71_714,0,0,0
2020-04-02,10,0,0,CZ_71_714,0,0,0
2020-04-03,10,1,0,CZ_71_714,0,1,0
2020-04-04,11,1,0,CZ_71_714,1,0,0
2020-04-05,11,1,0,CZ_71_714,0,0,0
2020-04-06,11,1,0,CZ_71_714,0,0,0
2020-04-07,13,1,0,CZ_71_714,2,0,0
2020-04-08,17,1,0,CZ_71_714,4,0,0
2020-04-09,20,2,0,CZ_71_714,3,1,0
2020-04-10,22,2,0,CZ_71_714,2,0,0
2020-04-11,28,3,0,CZ_71_714,6,1,0
2020-04-12,28,3,0,CZ_71_714,0,0,0
2020-04-13,28,3,0,CZ_71_714,0,0,0
2020-04-14,30,3,0,CZ_71_714,2,0,0
2020-04-15,30,3,0,CZ_71_714,0,0,0
2020-04-16,33,4,0,CZ_71_714,3,1,0
2020-04-17,35,5,0,CZ_71_714,2,1,0
2020-04-18,36,5,0,CZ_71_714,1,0,0
2020-04-19,36,6,0,CZ_71_714,0,1,0
2020-04-20,36,9,0,CZ_71_714,0,3,0
2020-04-21,40,10,0,CZ_71_714,4,1,0
2020-04-22,42,11,0,CZ_71_714,2,1,0
2020-04-23,43,12,0,CZ_71_714,1,1,0
2020-04-24,45,16,0,CZ_71_714,2,4,0
2020-04-25,46,16,0,CZ_71_714,1,0,0
2020-04-26,47,16,0,CZ_71_714,1,0,0
2020-04-27,47,16,0,CZ_71_714,0,0,0
2020-04-28,47,16,0,CZ_71_714,0,0,0
2020-04-29,47,19,0,CZ_71_714,0,3,0
2020-04-30,47,21,1,CZ_71_714,0,2,1
2020-05-01,48,22,1,CZ_71_714,1,1,0
2020-05-02,48,23,1,CZ_71_714,0,1,0
2020-05-03,48,24,1,CZ_71_714,0,1,0
2020-05-04,48,24,1,CZ_71_714,0,0,0
2020-05-05,49,26,1,CZ_71_714,1,2,0
2020-05-06,49,29,1,CZ_71_714,0,3,0
2020-05-07,49,32,1,CZ_71_714,0,3,0
2020-05-08,49,32,1,CZ_71_714,0,0,0
2020-05-09,49,33,1,CZ_71_714,0,1,0
2020-05-10,49,33,1,CZ_71_714,0,0,0
2020-05-11,49,33,1,CZ_71_714,0,0,0
2020-05-12,49,33,1,CZ_71_714,0,0,0
2020-05-13,49,35,1,CZ_71_714,0,2,0
2020-05-14,49,36,1,CZ_71_714,0,1,0
2020-05-15,49,38,1,CZ_71_714,0,2,0
2020-05-16,49,38,1,CZ_71_714,0,0,0
2020-05-17,49,38,1,CZ_71_714,0,0,0
2020-05-18,49,38,1,CZ_71_714,0,0,0
2020-05-19,49,40,1,CZ_71_714,0,2,0
2020-05-20,49,40,1,CZ_71_714,0,0,0
2020-05-21,49,40,1,CZ_71_714,0,0,0
2020-05-22,49,40,1,CZ_71_714,0,0,0
2020-05-23,50,40,1,CZ_71_714,1,0,0
2020-05-24,50,40,1,CZ_71_714,0,0,0
2020-05-25,50,41,1,CZ_71_714,0,1,0
2020-05-26,50,41,1,CZ_71_714,0,0,0
2020-05-27,50,41,1,CZ_71_714,0,0,0
2020-05-28,50,41,1,CZ_71_714,0,0,0
2020-05-29,50,41,1,CZ_71_714,0,0,0
2020-05-30,50,41,1,CZ_71_714,0,0,0
2020-05-31,50,41,1,CZ_71_714,0,0,0
2020-06-01,50,41,1,CZ_71_714,0,0,0
2020-06-02,50,41,1,CZ_71_714,0,0,0
2020-06-03,51,41,1,CZ_71_714,1,0,0
2020-06-04,51,41,1,CZ_71_714,0,0,0
2020-06-05,51,41,1,CZ_71_714,0,0,0
2020-06-06,51,41,1,CZ_71_714,0,0,0
2020-06-07,51,41,1,CZ_71_714,0,0,0
2020-06-08,51,41,1,CZ_71_714,0,0,0
2020-06-09,51,42,1,CZ_71_714,0,1,0
2020-06-10,51,42,1,CZ_71_714,0,0,0
2020-06-11,51,42,1,CZ_71_714,0,0,0
2020-06-12,51,42,1,CZ_71_714,0,0,0
2020-06-13,51,42,1,CZ_71_714,0,0,0
2020-06-14,51,42,1,CZ_71_714,0,0,0
2020-06-15,51,42,1,CZ_71_714,0,0,0
2020-06-16,51,42,1,CZ_71_714,0,0,0
2020-06-17,51,42,1,CZ_71_714,0,0,0
2020-06-18,51,42,1,CZ_71_714,0,0,0
2020-06-19,52,42,1,CZ_71_714,1,0,0
2020-06-20,56,42,1,CZ_71_714,4,0,0
2020-06-21,57,42,1,CZ_71_714,1,0,0
2020-03-01,0,0,0,CZ_71_715,,,
2020-03-02,0,0,0,CZ_71_715,0,0,0
2020-03-03,0,0,0,CZ_71_715,0,0,0
2020-03-04,0,0,0,CZ_71_715,0,0,0
2020-03-05,0,0,0,CZ_71_715,0,0,0
2020-03-06,0,0,0,CZ_71_715,0,0,0
2020-03-07,0,0,0,CZ_71_715,0,0,0
2020-03-08,0,0,0,CZ_71_715,0,0,0
2020-03-09,0,0,0,CZ_71_715,0,0,0
2020-03-10,0,0,0,CZ_71_715,0,0,0
2020-03-11,0,0,0,CZ_71_715,0,0,0
2020-03-12,0,0,0,CZ_71_715,0,0,0
2020-03-13,0,0,0,CZ_71_715,0,0,0
2020-03-14,2,0,0,CZ_71_715,2,0,0
2020-03-15,2,0,0,CZ_71_715,0,0,0
2020-03-16,2,0,0,CZ_71_715,0,0,0
2020-03-17,3,0,0,CZ_71_715,1,0,0
2020-03-18,3,0,0,CZ_71_715,0,0,0
2020-03-19,3,0,0,CZ_71_715,0,0,0
2020-03-20,3,0,0,CZ_71_715,0,0,0
2020-03-21,3,0,0,CZ_71_715,0,0,0
2020-03-22,3,0,0,CZ_71_715,0,0,0
2020-03-23,3,0,0,CZ_71_715,0,0,0
2020-03-24,4,0,0,CZ_71_715,1,0,0
2020-03-25,4,0,0,CZ_71_715,0,0,0
2020-03-26,4,0,0,CZ_71_715,0,0,0
2020-03-27,6,0,0,CZ_71_715,2,0,0
2020-03-28,6,0,0,CZ_71_715,0,0,0
2020-03-29,9,0,0,CZ_71_715,3,0,0
2020-03-30,10,1,0,CZ_71_715,1,1,0
2020-03-31,10,1,0,CZ_71_715,0,0,0
2020-04-01,13,1,0,CZ_71_715,3,0,0
2020-04-02,16,1,0,CZ_71_715,3,0,0
2020-04-03,24,1,0,CZ_71_715,8,0,0
2020-04-04,27,2,0,CZ_71_715,3,1,0
2020-04-05,27,2,0,CZ_71_715,0,0,0
2020-04-06,30,2,0,CZ_71_715,3,0,0
2020-04-07,35,2,0,CZ_71_715,5,0,0
2020-04-08,38,2,0,CZ_71_715,3,0,0
2020-04-09,44,3,0,CZ_71_715,6,1,0
2020-04-10,44,3,0,CZ_71_715,0,0,0
2020-04-11,45,3,0,CZ_71_715,1,0,0
2020-04-12,45,4,0,CZ_71_715,0,1,0
2020-04-13,45,6,0,CZ_71_715,0,2,0
2020-04-14,45,7,0,CZ_71_715,0,1,0
2020-04-15,45,8,0,CZ_71_715,0,1,0
2020-04-16,45,9,0,CZ_71_715,0,1,0
2020-04-17,45,11,0,CZ_71_715,0,2,0
2020-04-18,45,12,0,CZ_71_715,0,1,0
2020-04-19,45,15,0,CZ_71_715,0,3,0
2020-04-20,45,20,0,CZ_71_715,0,5,0
2020-04-21,45,25,0,CZ_71_715,0,5,0
2020-04-22,45,28,0,CZ_71_715,0,3,0
2020-04-23,45,32,0,CZ_71_715,0,4,0
2020-04-24,45,35,0,CZ_71_715,0,3,0
2020-04-25,45,37,0,CZ_71_715,0,2,0
2020-04-26,45,37,0,CZ_71_715,0,0,0
2020-04-27,45,38,0,CZ_71_715,0,1,0
2020-04-28,45,39,0,CZ_71_715,0,1,0
2020-04-29,45,39,0,CZ_71_715,0,0,0
2020-04-30,45,41,0,CZ_71_715,0,2,0
2020-05-01,45,41,0,CZ_71_715,0,0,0
2020-05-02,45,43,0,CZ_71_715,0,2,0
2020-05-03,45,44,0,CZ_71_715,0,1,0
2020-05-04,45,44,0,CZ_71_715,0,0,0
2020-05-05,45,44,0,CZ_71_715,0,0,0
2020-05-06,45,44,0,CZ_71_715,0,0,0
2020-05-07,45,44,0,CZ_71_715,0,0,0
2020-05-08,45,44,0,CZ_71_715,0,0,0
2020-05-09,45,44,0,CZ_71_715,0,0,0
2020-05-10,45,44,0,CZ_71_715,0,0,0
2020-05-11,45,44,0,CZ_71_715,0,0,0
2020-05-12,45,44,0,CZ_71_715,0,0,0
2020-05-13,45,44,0,CZ_71_715,0,0,0
2020-05-14,46,44,0,CZ_71_715,1,0,0
2020-05-15,47,44,0,CZ_71_715,1,0,0
2020-05-16,47,44,0,CZ_71_715,0,0,0
2020-05-17,47,44,0,CZ_71_715,0,0,0
2020-05-18,47,44,0,CZ_71_715,0,0,0
2020-05-19,47,44,0,CZ_71_715,0,0,0
2020-05-20,47,44,0,CZ_71_715,0,0,0
2020-05-21,47,44,0,CZ_71_715,0,0,0
2020-05-22,47,44,0,CZ_71_715,0,0,0
2020-05-23,48,44,0,CZ_71_715,1,0,0
2020-05-24,48,44,0,CZ_71_715,0,0,0
2020-05-25,48,44,0,CZ_71_715,0,0,0
2020-05-26,48,45,0,CZ_71_715,0,1,0
2020-05-27,48,45,0,CZ_71_715,0,0,0
2020-05-28,48,45,0,CZ_71_715,0,0,0
2020-05-29,48,46,0,CZ_71_715,0,1,0
2020-05-30,48,46,0,CZ_71_715,0,0,0
2020-05-31,48,46,0,CZ_71_715,0,0,0
2020-06-01,48,46,0,CZ_71_715,0,0,0
2020-06-02,48,46,0,CZ_71_715,0,0,0
2020-06-03,48,46,0,CZ_71_715,0,0,0
2020-06-04,48,46,0,CZ_71_715,0,0,0
2020-06-05,48,46,0,CZ_71_715,0,0,0
2020-06-06,48,47,0,CZ_71_715,0,1,0
2020-06-07,48,47,0,CZ_71_715,0,0,0
2020-06-08,48,47,0,CZ_71_715,0,0,0
2020-06-09,48,47,0,CZ_71_715,0,0,0
2020-06-10,50,47,0,CZ_71_715,2,0,0
2020-06-11,50,47,0,CZ_71_715,0,0,0
2020-06-12,50,47,0,CZ_71_715,0,0,0
2020-06-13,50,47,0,CZ_71_715,0,0,0
2020-06-14,50,47,0,CZ_71_715,0,0,0
2020-06-15,50,47,0,CZ_71_715,0,0,0
2020-06-16,50,47,0,CZ_71_715,0,0,0
2020-06-17,50,47,0,CZ_71_715,0,0,0
2020-06-18,50,47,0,CZ_71_715,0,0,0
2020-06-19,50,47,0,CZ_71_715,0,0,0
2020-06-20,50,47,0,CZ_71_715,0,0,0
2020-06-21,50,47,0,CZ_71_715,0,0,0
2020-03-01,0,0,0,CZ_72_721,,,
2020-03-02,0,0,0,CZ_72_721,0,0,0
2020-03-03,0,0,0,CZ_72_721,0,0,0
2020-03-04,0,0,0,CZ_72_721,0,0,0
2020-03-05,0,0,0,CZ_72_721,0,0,0
2020-03-06,0,0,0,CZ_72_721,0,0,0
2020-03-07,0,0,0,CZ_72_721,0,0,0
2020-03-08,0,0,0,CZ_72_721,0,0,0
2020-03-09,0,0,0,CZ_72_721,0,0,0
2020-03-10,0,0,0,CZ_72_721,0,0,0
2020-03-11,0,0,0,CZ_72_721,0,0,0
2020-03-12,0,0,0,CZ_72_721,0,0,0
2020-03-13,0,0,0,CZ_72_721,0,0,0
2020-03-14,0,0,0,CZ_72_721,0,0,0
2020-03-15,0,0,0,CZ_72_721,0,0,0
2020-03-16,0,0,0,CZ_72_721,0,0,0
2020-03-17,2,0,0,CZ_72_721,2,0,0
2020-03-18,5,0,0,CZ_72_721,3,0,0
2020-03-19,6,0,0,CZ_72_721,1,0,0
2020-03-20,7,0,0,CZ_72_721,1,0,0
2020-03-21,7,0,0,CZ_72_721,0,0,0
2020-03-22,11,0,0,CZ_72_721,4,0,0
2020-03-23,12,0,0,CZ_72_721,1,0,0
2020-03-24,13,0,0,CZ_72_721,1,0,0
2020-03-25,13,0,0,CZ_72_721,0,0,0
2020-03-26,13,0,0,CZ_72_721,0,0,0
2020-03-27,13,0,0,CZ_72_721,0,0,0
2020-03-28,14,0,0,CZ_72_721,1,0,0
2020-03-29,15,0,0,CZ_72_721,1,0,0
2020-03-30,15,0,0,CZ_72_721,0,0,0
2020-03-31,16,0,0,CZ_72_721,1,0,0
2020-04-01,16,1,0,CZ_72_721,0,1,0
2020-04-02,17,1,0,CZ_72_721,1,0,0
2020-04-03,19,1,0,CZ_72_721,2,0,0
2020-04-04,20,1,0,CZ_72_721,1,0,0
2020-04-05,20,2,0,CZ_72_721,0,1,0
2020-04-06,20,4,0,CZ_72_721,0,2,0
2020-04-07,22,4,0,CZ_72_721,2,0,0
2020-04-08,24,4,0,CZ_72_721,2,0,0
2020-04-09,24,6,0,CZ_72_721,0,2,0
2020-04-10,24,8,0,CZ_72_721,0,2,0
2020-04-11,24,8,0,CZ_72_721,0,0,0
2020-04-12,24,8,0,CZ_72_721,0,0,0
2020-04-13,24,8,0,CZ_72_721,0,0,0
2020-04-14,24,9,0,CZ_72_721,0,1,0
2020-04-15,25,9,0,CZ_72_721,1,0,0
2020-04-16,25,10,0,CZ_72_721,0,1,0
2020-04-17,25,13,0,CZ_72_721,0,3,0
2020-04-18,25,13,0,CZ_72_721,0,0,0
2020-04-19,25,14,0,CZ_72_721,0,1,0
2020-04-20,26,17,0,CZ_72_721,1,3,0
2020-04-21,26,18,0,CZ_72_721,0,1,0
2020-04-22,26,20,0,CZ_72_721,0,2,0
2020-04-23,28,22,0,CZ_72_721,2,2,0
2020-04-24,28,23,0,CZ_72_721,0,1,0
2020-04-25,29,23,0,CZ_72_721,1,0,0
2020-04-26,29,23,0,CZ_72_721,0,0,0
2020-04-27,29,23,0,CZ_72_721,0,0,0
2020-04-28,29,23,0,CZ_72_721,0,0,0
2020-04-29,29,24,0,CZ_72_721,0,1,0
2020-04-30,29,25,0,CZ_72_721,0,1,0
2020-05-01,29,25,0,CZ_72_721,0,0,0
2020-05-02,29,25,0,CZ_72_721,0,0,0
2020-05-03,29,25,0,CZ_72_721,0,0,0
2020-05-04,29,25,0,CZ_72_721,0,0,0
2020-05-05,29,25,0,CZ_72_721,0,0,0
2020-05-06,29,25,0,CZ_72_721,0,0,0
2020-05-07,29,25,0,CZ_72_721,0,0,0
2020-05-08,29,25,0,CZ_72_721,0,0,0
2020-05-09,29,26,0,CZ_72_721,0,1,0
2020-05-10,29,26,0,CZ_72_721,0,0,0
2020-05-11,29,26,0,CZ_72_721,0,0,0
2020-05-12,30,26,0,CZ_72_721,1,0,0
2020-05-13,30,27,0,CZ_72_721,0,1,0
2020-05-14,30,27,0,CZ_72_721,0,0,0
2020-05-15,30,27,0,CZ_72_721,0,0,0
2020-05-16,31,27,0,CZ_72_721,1,0,0
2020-05-17,31,27,0,CZ_72_721,0,0,0
2020-05-18,31,27,0,CZ_72_721,0,0,0
2020-05-19,32,27,0,CZ_72_721,1,0,0
2020-05-20,32,27,0,CZ_72_721,0,0,0
2020-05-21,32,27,0,CZ_72_721,0,0,0
2020-05-22,32,27,0,CZ_72_721,0,0,0
2020-05-23,32,27,0,CZ_72_721,0,0,0
2020-05-24,32,27,0,CZ_72_721,0,0,0
2020-05-25,32,27,0,CZ_72_721,0,0,0
2020-05-26,34,28,0,CZ_72_721,2,1,0
2020-05-27,34,28,0,CZ_72_721,0,0,0
2020-05-28,35,29,0,CZ_72_721,1,1,0
2020-05-29,35,29,0,CZ_72_721,0,0,0
2020-05-30,35,30,0,CZ_72_721,0,1,0
2020-05-31,35,30,0,CZ_72_721,0,0,0
2020-06-01,35,30,0,CZ_72_721,0,0,0
2020-06-02,35,30,0,CZ_72_721,0,0,0
2020-06-03,35,31,0,CZ_72_721,0,1,0
2020-06-04,35,31,0,CZ_72_721,0,0,0
2020-06-05,35,31,0,CZ_72_721,0,0,0
2020-06-06,35,31,0,CZ_72_721,0,0,0
2020-06-07,35,31,0,CZ_72_721,0,0,0
2020-06-08,35,31,0,CZ_72_721,0,0,0
2020-06-09,35,31,0,CZ_72_721,0,0,0
2020-06-10,35,31,0,CZ_72_721,0,0,0
2020-06-11,35,31,0,CZ_72_721,0,0,0
2020-06-12,35,32,0,CZ_72_721,0,1,0
2020-06-13,35,32,0,CZ_72_721,0,0,0
2020-06-14,35,32,0,CZ_72_721,0,0,0
2020-06-15,35,32,0,CZ_72_721,0,0,0
2020-06-16,35,32,0,CZ_72_721,0,0,0
2020-06-17,35,32,0,CZ_72_721,0,0,0
2020-06-18,35,32,0,CZ_72_721,0,0,0
2020-06-19,35,32,0,CZ_72_721,0,0,0
2020-06-20,35,32,0,CZ_72_721,0,0,0
2020-06-21,35,32,0,CZ_72_721,0,0,0
2020-03-01,0,0,0,CZ_72_722,,,
2020-03-02,0,0,0,CZ_72_722,0,0,0
2020-03-03,0,0,0,CZ_72_722,0,0,0
2020-03-04,0,0,0,CZ_72_722,0,0,0
2020-03-05,0,0,0,CZ_72_722,0,0,0
2020-03-06,0,0,0,CZ_72_722,0,0,0
2020-03-07,0,0,0,CZ_72_722,0,0,0
2020-03-08,0,0,0,CZ_72_722,0,0,0
2020-03-09,0,0,0,CZ_72_722,0,0,0
2020-03-10,0,0,0,CZ_72_722,0,0,0
2020-03-11,1,0,0,CZ_72_722,1,0,0
2020-03-12,3,0,0,CZ_72_722,2,0,0
2020-03-13,9,0,0,CZ_72_722,6,0,0
2020-03-14,11,0,0,CZ_72_722,2,0,0
2020-03-15,15,0,0,CZ_72_722,4,0,0
2020-03-16,15,0,0,CZ_72_722,0,0,0
2020-03-17,15,0,0,CZ_72_722,0,0,0
2020-03-18,21,0,0,CZ_72_722,6,0,0
2020-03-19,21,0,0,CZ_72_722,0,0,0
2020-03-20,21,0,0,CZ_72_722,0,0,0
2020-03-21,26,0,0,CZ_72_722,5,0,0
2020-03-22,30,0,0,CZ_72_722,4,0,0
2020-03-23,30,0,0,CZ_72_722,0,0,0
2020-03-24,34,0,0,CZ_72_722,4,0,0
2020-03-25,44,0,0,CZ_72_722,10,0,0
2020-03-26,46,0,0,CZ_72_722,2,0,0
2020-03-27,54,0,0,CZ_72_722,8,0,0
2020-03-28,61,0,0,CZ_72_722,7,0,0
2020-03-29,73,1,0,CZ_72_722,12,1,0
2020-03-30,75,1,0,CZ_72_722,2,0,0
2020-03-31,89,1,0,CZ_72_722,14,0,0
2020-04-01,92,4,0,CZ_72_722,3,3,0
2020-04-02,94,4,0,CZ_72_722,2,0,0
2020-04-03,104,15,0,CZ_72_722,10,11,0
2020-04-04,105,18,0,CZ_72_722,1,3,0
2020-04-05,107,21,0,CZ_72_722,2,3,0
2020-04-06,107,21,0,CZ_72_722,0,0,0
2020-04-07,113,24,0,CZ_72_722,6,3,0
2020-04-08,120,26,1,CZ_72_722,7,2,1
2020-04-09,122,31,1,CZ_72_722,2,5,0
2020-04-10,124,42,1,CZ_72_722,2,11,0
2020-04-11,126,45,1,CZ_72_722,2,3,0
2020-04-12,130,61,1,CZ_72_722,4,16,0
2020-04-13,130,61,1,CZ_72_722,0,0,0
2020-04-14,130,62,1,CZ_72_722,0,1,0
2020-04-15,131,65,1,CZ_72_722,1,3,0
2020-04-16,131,73,1,CZ_72_722,0,8,0
2020-04-17,133,78,1,CZ_72_722,2,5,0
2020-04-18,133,83,1,CZ_72_722,0,5,0
2020-04-19,133,84,1,CZ_72_722,0,1,0
2020-04-20,133,86,1,CZ_72_722,0,2,0
2020-04-21,133,90,1,CZ_72_722,0,4,0
2020-04-22,133,95,1,CZ_72_722,0,5,0
2020-04-23,135,100,1,CZ_72_722,2,5,0
2020-04-24,135,104,1,CZ_72_722,0,4,0
2020-04-25,136,109,1,CZ_72_722,1,5,0
2020-04-26,140,112,1,CZ_72_722,4,3,0
2020-04-27,140,116,1,CZ_72_722,0,4,0
2020-04-28,140,118,1,CZ_72_722,0,2,0
2020-04-29,140,121,1,CZ_72_722,0,3,0
2020-04-30,140,122,1,CZ_72_722,0,1,0
2020-05-01,140,123,1,CZ_72_722,0,1,0
2020-05-02,140,123,1,CZ_72_722,0,0,0
2020-05-03,140,123,1,CZ_72_722,0,0,0
2020-05-04,140,124,1,CZ_72_722,0,1,0
2020-05-05,140,124,1,CZ_72_722,0,0,0
2020-05-06,140,124,1,CZ_72_722,0,0,0
2020-05-07,140,125,1,CZ_72_722,0,1,0
2020-05-08,140,125,1,CZ_72_722,0,0,0
2020-05-09,140,125,1,CZ_72_722,0,0,0
2020-05-10,140,125,1,CZ_72_722,0,0,0
2020-05-11,141,126,1,CZ_72_722,1,1,0
2020-05-12,142,126,1,CZ_72_722,1,0,0
2020-05-13,142,126,1,CZ_72_722,0,0,0
2020-05-14,142,129,1,CZ_72_722,0,3,0
2020-05-15,142,129,1,CZ_72_722,0,0,0
2020-05-16,142,129,1,CZ_72_722,0,0,0
2020-05-17,142,129,1,CZ_72_722,0,0,0
2020-05-18,142,129,1,CZ_72_722,0,0,0
2020-05-19,142,129,1,CZ_72_722,0,0,0
2020-05-20,142,129,1,CZ_72_722,0,0,0
2020-05-21,142,129,1,CZ_72_722,0,0,0
2020-05-22,142,129,1,CZ_72_722,0,0,0
2020-05-23,142,130,1,CZ_72_722,0,1,0
2020-05-24,142,131,1,CZ_72_722,0,1,0
2020-05-25,142,132,1,CZ_72_722,0,1,0
2020-05-26,142,133,1,CZ_72_722,0,1,0
2020-05-27,142,134,1,CZ_72_722,0,1,0
2020-05-28,142,134,1,CZ_72_722,0,0,0
2020-05-29,142,134,1,CZ_72_722,0,0,0
2020-05-30,142,134,1,CZ_72_722,0,0,0
2020-05-31,142,134,1,CZ_72_722,0,0,0
2020-06-01,142,134,1,CZ_72_722,0,0,0
2020-06-02,142,134,1,CZ_72_722,0,0,0
2020-06-03,142,135,1,CZ_72_722,0,1,0
2020-06-04,142,135,1,CZ_72_722,0,0,0
2020-06-05,142,135,1,CZ_72_722,0,0,0
2020-06-06,142,135,1,CZ_72_722,0,0,0
2020-06-07,142,135,1,CZ_72_722,0,0,0
2020-06-08,142,135,1,CZ_72_722,0,0,0
2020-06-09,142,135,1,CZ_72_722,0,0,0
2020-06-10,142,135,1,CZ_72_722,0,0,0
2020-06-11,142,135,1,CZ_72_722,0,0,0
2020-06-12,142,135,1,CZ_72_722,0,0,0
2020-06-13,142,135,1,CZ_72_722,0,0,0
2020-06-14,142,135,1,CZ_72_722,0,0,0
2020-06-15,142,135,1,CZ_72_722,0,0,0
2020-06-16,142,135,1,CZ_72_722,0,0,0
2020-06-17,142,135,1,CZ_72_722,0,0,0
2020-06-18,142,135,1,CZ_72_722,0,0,0
2020-06-19,142,135,1,CZ_72_722,0,0,0
2020-06-20,142,135,1,CZ_72_722,0,0,0
2020-06-21,142,135,1,CZ_72_722,0,0,0
2020-03-01,0,0,0,CZ_72_723,,,
2020-03-02,0,0,0,CZ_72_723,0,0,0
2020-03-03,0,0,0,CZ_72_723,0,0,0
2020-03-04,0,0,0,CZ_72_723,0,0,0
2020-03-05,0,0,0,CZ_72_723,0,0,0
2020-03-06,0,0,0,CZ_72_723,0,0,0
2020-03-07,0,0,0,CZ_72_723,0,0,0
2020-03-08,0,0,0,CZ_72_723,0,0,0
2020-03-09,1,0,0,CZ_72_723,1,0,0
2020-03-10,1,0,0,CZ_72_723,0,0,0
2020-03-11,2,0,0,CZ_72_723,1,0,0
2020-03-12,2,0,0,CZ_72_723,0,0,0
2020-03-13,4,0,0,CZ_72_723,2,0,0
2020-03-14,4,0,0,CZ_72_723,0,0,0
2020-03-15,4,0,0,CZ_72_723,0,0,0
2020-03-16,4,0,0,CZ_72_723,0,0,0
2020-03-17,4,0,0,CZ_72_723,0,0,0
2020-03-18,9,0,0,CZ_72_723,5,0,0
2020-03-19,9,0,0,CZ_72_723,0,0,0
2020-03-20,10,0,0,CZ_72_723,1,0,0
2020-03-21,10,0,0,CZ_72_723,0,0,0
2020-03-22,10,0,0,CZ_72_723,0,0,0
2020-03-23,11,0,0,CZ_72_723,1,0,0
2020-03-24,11,0,0,CZ_72_723,0,0,0
2020-03-25,11,0,0,CZ_72_723,0,0,0
2020-03-26,11,0,0,CZ_72_723,0,0,0
2020-03-27,11,0,0,CZ_72_723,0,0,0
2020-03-28,11,0,0,CZ_72_723,0,0,0
2020-03-29,11,1,0,CZ_72_723,0,1,0
2020-03-30,11,2,0,CZ_72_723,0,1,0
2020-03-31,11,2,0,CZ_72_723,0,0,0
2020-04-01,12,3,0,CZ_72_723,1,1,0
2020-04-02,14,4,0,CZ_72_723,2,1,0
2020-04-03,24,8,0,CZ_72_723,10,4,0
2020-04-04,25,8,0,CZ_72_723,1,0,0
2020-04-05,25,8,0,CZ_72_723,0,0,0
2020-04-06,28,8,0,CZ_72_723,3,0,0
2020-04-07,31,8,0,CZ_72_723,3,0,0
2020-04-08,37,9,0,CZ_72_723,6,1,0
2020-04-09,38,9,0,CZ_72_723,1,0,0
2020-04-10,39,10,0,CZ_72_723,1,1,0
2020-04-11,40,12,0,CZ_72_723,1,2,0
2020-04-12,41,12,0,CZ_72_723,1,0,0
2020-04-13,41,12,0,CZ_72_723,0,0,0
2020-04-14,41,12,0,CZ_72_723,0,0,0
2020-04-15,41,13,0,CZ_72_723,0,1,0
2020-04-16,41,15,0,CZ_72_723,0,2,0
2020-04-17,41,17,0,CZ_72_723,0,2,0
2020-04-18,41,17,0,CZ_72_723,0,0,0
2020-04-19,41,20,0,CZ_72_723,0,3,0
2020-04-20,41,22,0,CZ_72_723,0,2,0
2020-04-21,41,22,0,CZ_72_723,0,0,0
2020-04-22,41,25,0,CZ_72_723,0,3,0
2020-04-23,41,30,0,CZ_72_723,0,5,0
2020-04-24,41,30,0,CZ_72_723,0,0,0
2020-04-25,41,33,0,CZ_72_723,0,3,0
2020-04-26,41,33,0,CZ_72_723,0,0,0
2020-04-27,41,35,0,CZ_72_723,0,2,0
2020-04-28,41,35,0,CZ_72_723,0,0,0
2020-04-29,41,36,0,CZ_72_723,0,1,0
2020-04-30,41,36,0,CZ_72_723,0,0,0
2020-05-01,41,37,0,CZ_72_723,0,1,0
2020-05-02,41,37,0,CZ_72_723,0,0,0
2020-05-03,41,38,0,CZ_72_723,0,1,0
2020-05-04,43,38,0,CZ_72_723,2,0,0
2020-05-05,43,38,0,CZ_72_723,0,0,0
2020-05-06,43,38,0,CZ_72_723,0,0,0
2020-05-07,43,39,0,CZ_72_723,0,1,0
2020-05-08,43,39,0,CZ_72_723,0,0,0
2020-05-09,44,39,0,CZ_72_723,1,0,0
2020-05-10,44,39,0,CZ_72_723,0,0,0
