date,match_string,total_hospitalized_symptomatic,current_intensive_care,current_hospitalized,total_quarantined,current_confirmed,new_current_confirmed,new_confirmed,total_recovered,total_deceased,total_confirmed,total_tested,cases_tested?,country_code,key,new_hospitalized_symptomatic,new_quarantined,new_recovered,new_deceased,new_tested,total_current_confirmed
2020-02-28,Lazio,0,0,0,0,0,0,0,3,0,3,611,,IT,IT_62,0,0,0,0,59,-2
2020-02-29,Lazio,3,0,3,0,3,3,3,3,0,6,679,,IT,IT_62,3,0,0,0,68,1
2020-03-01,Lazio,3,0,3,0,3,0,0,3,0,6,724,,IT,IT_62,0,0,0,0,45,1
2020-03-02,Lazio,3,0,3,1,4,1,1,3,0,7,773,,IT,IT_62,0,1,0,0,49,2
2020-03-03,Lazio,10,0,10,1,11,7,7,3,0,14,877,,IT,IT_62,7,0,0,0,104,9
2020-03-04,Lazio,15,3,18,9,27,16,16,3,0,30,995,,IT,IT_62,5,8,0,0,118,25
2020-03-05,Lazio,20,7,27,14,41,14,14,3,0,44,1175,,IT,IT_62,5,5,0,0,180,39
2020-03-06,Lazio,26,8,34,16,50,9,10,3,1,54,1373,,IT,IT_62,6,2,0,1,198,48
2020-03-07,Lazio,43,8,51,21,72,22,22,3,1,76,1582,,IT,IT_62,17,5,0,0,209,70
2020-03-08,Lazio,47,8,55,26,81,9,11,3,3,87,1929,,IT,IT_62,4,5,0,2,347,79
2020-03-09,Lazio,55,8,63,31,94,13,15,3,5,102,1929,,IT,IT_62,8,5,0,2,0,92
2020-03-10,Lazio,50,15,65,34,99,5,14,11,6,116,3591,,IT,IT_62,-5,3,8,1,1662,97
2020-03-11,Lazio,67,18,85,40,125,26,34,19,6,150,3591,,IT,IT_62,17,6,8,0,0,123
2020-03-12,Lazio,85,20,105,67,172,47,50,19,9,200,5592,,IT,IT_62,18,27,0,3,2001,170
2020-03-13,Lazio,122,24,146,96,242,70,77,24,11,277,6491,,IT,IT_62,37,29,5,2,899,240
2020-03-14,Lazio,181,25,206,114,320,78,80,24,13,357,7335,,IT,IT_62,59,18,0,2,844,318
2020-03-15,Lazio,223,31,254,142,396,76,79,24,16,436,8345,,IT,IT_62,42,28,0,3,1010,394
2020-03-16,Lazio,267,31,298,174,472,76,87,32,19,523,9330,,IT,IT_62,44,32,8,3,985,470
2020-03-17,Lazio,314,44,358,192,550,78,84,34,23,607,9436,,IT,IT_62,47,18,2,4,106,548
2020-03-18,Lazio,374,44,418,232,650,100,117,42,32,724,11145,,IT,IT_62,60,40,8,9,1709,648
2020-03-19,Lazio,426,45,471,270,741,91,99,44,38,823,11145,,IT,IT_62,52,38,2,6,0,739
2020-03-20,Lazio,537,47,584,328,912,171,185,53,43,1008,13889,,IT,IT_62,111,58,9,5,2744,910
2020-03-21,Lazio,591,70,661,425,1086,174,182,54,50,1190,13889,,IT,IT_62,54,97,1,7,0,1084
2020-03-22,Lazio,671,79,750,522,1272,186,193,58,53,1383,17845,,IT,IT_62,80,97,4,3,3956,1270
2020-03-23,Lazio,718,96,814,600,1414,142,157,63,63,1540,18371,,IT,IT_62,47,78,5,10,526,1412
2020-03-24,Lazio,747,94,841,704,1545,131,188,103,80,1728,18371,,IT,IT_62,29,104,40,17,0,1543
2020-03-25,Lazio,805,101,906,769,1675,130,173,131,95,1901,20669,,IT,IT_62,58,65,28,15,2298,1673
2020-03-26,Lazio,878,113,991,844,1835,160,195,155,106,2096,22771,,IT,IT_62,73,75,24,11,2102,1833
2020-03-27,Lazio,992,126,1118,895,2013,178,199,164,118,2295,24106,,IT,IT_62,114,51,9,12,1335,2011
2020-03-28,Lazio,985,133,1118,1063,2181,168,210,200,124,2505,27179,,IT,IT_62,-7,168,36,6,3073,2179
2020-03-29,Lazio,1062,133,1195,1167,2362,181,201,208,136,2706,27744,,IT,IT_62,77,104,8,12,565,2360
2020-03-30,Lazio,1079,154,1233,1264,2497,135,208,267,150,2914,32846,,IT,IT_62,17,97,59,14,5102,2495
2020-03-31,Lazio,1127,173,1300,1342,2642,145,181,291,162,3095,34677,,IT,IT_62,48,78,24,12,1831,2640
2020-04-01,Lazio,1131,177,1308,1450,2758,116,169,337,169,3264,35810,,IT,IT_62,4,108,46,7,1133,2756
2020-04-02,Lazio,1169,181,1350,1529,2879,121,169,369,185,3433,41575,,IT,IT_62,38,79,32,16,5765,2877
2020-04-03,Lazio,1194,188,1382,1627,3009,130,167,392,199,3600,43776,,IT,IT_62,25,98,23,14,2201,3007
2020-04-04,Lazio,1236,193,1429,1677,3106,97,157,439,212,3757,44624,,IT,IT_62,42,50,47,13,848,3104
2020-04-05,Lazio,1235,197,1432,1754,3186,80,123,475,219,3880,44658,,IT,IT_62,-1,77,36,7,34,3184
2020-04-06,Lazio,1235,197,1432,1868,3300,114,151,502,229,4031,47470,,IT,IT_62,0,114,27,10,2812,3298
2020-04-07,Lazio,1229,192,1421,1944,3365,65,118,546,238,4149,48874,,IT,IT_62,-6,76,44,9,1404,3363
2020-04-08,Lazio,1241,196,1437,2011,3448,83,117,574,244,4266,55113,,IT,IT_62,12,67,28,6,6239,3446
2020-04-09,Lazio,1244,198,1442,2090,3532,84,163,644,253,4429,58107,,IT,IT_62,3,79,70,9,2994,3530
2020-04-10,Lazio,1236,201,1437,2196,3633,101,154,687,263,4583,61769,,IT,IT_62,-8,106,43,10,3662,3631
2020-04-11,Lazio,1264,203,1467,2263,3730,97,140,720,273,4723,65241,,IT,IT_62,28,67,33,10,3472,3728
2020-04-12,Lazio,1268,201,1469,2348,3817,87,122,749,279,4845,68954,,IT,IT_62,4,85,29,6,3713,3815
2020-04-13,Lazio,1314,200,1514,2406,3920,103,123,764,284,4968,72746,,IT,IT_62,46,58,15,5,3792,3918
2020-04-14,Lazio,1344,199,1543,2479,4022,102,143,789,300,5111,74650,,IT,IT_62,30,73,25,16,1904,4020
2020-04-15,Lazio,1342,196,1538,2509,4047,25,121,874,311,5232,75584,,IT,IT_62,-2,30,85,11,934,4045
2020-04-16,Lazio,1347,197,1544,2600,4144,97,148,920,316,5380,81993,,IT,IT_62,5,91,46,5,6409,4142
2020-04-17,Lazio,1332,187,1519,2695,4214,70,144,978,332,5524,84755,,IT,IT_62,-15,95,58,16,2762,4212
2020-04-18,Lazio,1376,186,1562,2720,4282,68,144,1046,340,5668,89553,,IT,IT_62,44,25,68,8,4798,4280
2020-04-19,Lazio,1370,185,1555,2766,4321,39,87,1093,341,5755,91807,22702,IT,IT_62,-6,46,47,1,2254,4319
2020-04-20,Lazio,1388,185,1573,2792,4365,44,60,1101,349,5815,97823,23067,IT,IT_62,18,26,8,8,6016,4363
2020-04-21,Lazio,1380,184,1564,2838,4402,37,80,1130,363,5895,100031,24046,IT,IT_62,-8,46,29,14,2208,4400
2020-04-22,Lazio,1384,187,1571,2892,4463,61,80,1142,370,5975,104062,25244,IT,IT_62,4,54,12,7,4031,4461
2020-04-23,Lazio,1385,186,1571,2915,4486,23,79,1193,375,6054,111073,26298,IT,IT_62,1,23,51,5,7011,4484
2020-04-24,Lazio,1396,184,1580,2912,4492,6,78,1256,384,6132,114317,86545,IT,IT_62,11,-3,63,9,3244,4490
2020-04-25,Lazio,1421,183,1604,2957,4561,69,92,1276,387,6224,118354,90582,IT,IT_62,25,45,20,3,4037,4559
2020-04-26,Lazio,1442,161,1603,2970,4573,12,85,1347,389,6309,121677,93811,IT,IT_62,21,13,71,2,3323,4571
2020-04-27,Lazio,1464,143,1607,2955,4562,-11,83,1433,397,6392,124769,95719,IT,IT_62,22,-15,86,8,3092,4560
2020-04-28,Lazio,1468,132,1600,2962,4562,0,75,1491,414,6467,128664,98968,IT,IT_62,4,7,58,17,3895,4560
2020-04-29,Lazio,1445,130,1575,2960,4535,-27,78,1579,431,6545,133503,103435,IT,IT_62,-23,-2,88,17,4839,4533
2020-04-30,Lazio,1417,115,1532,2936,4468,-67,71,1707,441,6616,137596,107497,IT,IT_62,-28,-24,128,10,4093,4466
2020-05-01,Lazio,1372,105,1477,2969,4446,-22,56,1744,482,6672,143804,111988,IT,IT_62,-45,33,37,41,6208,4444
2020-05-02,Lazio,1370,96,1466,2986,4452,6,84,1807,497,6756,147078,114761,IT,IT_62,-2,17,63,15,3274,4450
2020-05-03,Lazio,1346,95,1441,2944,4385,-67,53,1916,508,6809,150912,117796,IT,IT_62,-24,-42,109,11,3834,4383
2020-05-04,Lazio,1335,95,1430,2955,4385,0,38,1938,524,6847,153293,120095,IT,IT_62,-11,11,22,16,2381,4383
2020-05-05,Lazio,1315,91,1406,2964,4370,-15,67,2010,534,6914,157307,122541,IT,IT_62,-20,9,72,10,4014,4368
2020-05-06,Lazio,1351,91,1442,2991,4433,63,81,2024,538,6995,160894,125897,IT,IT_62,36,27,14,4,3587,4431
2020-05-07,Lazio,1291,89,1380,2968,4348,-85,39,2143,543,7034,165340,130351,IT,IT_62,-60,-23,119,5,4446,4346
2020-05-08,Lazio,1278,84,1362,2966,4328,-20,52,2209,549,7086,169499,133674,IT,IT_62,-13,-2,66,6,4159,4326
2020-05-09,Lazio,1277,82,1359,2986,4345,17,47,2235,553,7133,174448,137428,IT,IT_62,-1,20,26,4,4949,4343
2020-05-10,Lazio,1265,84,1349,2937,4286,-59,32,2322,557,7165,178569,141233,IT,IT_62,-12,-49,87,4,4121,4284
2020-05-11,Lazio,1266,83,1349,2945,4294,8,25,2334,562,7190,181398,143970,IT,IT_62,1,8,12,5,2829,4292
2020-05-12,Lazio,1258,84,1342,2931,4273,-21,22,2373,566,7212,185085,147010,IT,IT_62,-8,-14,39,4,3687,4271
2020-05-13,Lazio,1224,83,1307,2928,4235,-38,38,2438,577,7250,188632,150097,IT,IT_62,-34,-3,65,11,3547,4233
2020-05-14,Lazio,1178,79,1257,2839,4096,-139,41,2600,595,7291,192917,153894,IT,IT_62,-46,-89,162,18,4285,4094
2020-05-15,Lazio,1173,79,1252,2836,4088,-8,73,2672,604,7364,197599,157880,IT,IT_62,-5,-3,72,9,4682,4086
2020-05-16,Lazio,1156,76,1232,2790,4022,-66,32,2758,616,7396,201938,161405,IT,IT_62,-17,-46,86,12,4339,4020
2020-05-17,Lazio,1150,74,1224,2686,3910,-112,50,2914,622,7446,206166,164779,IT,IT_62,-6,-104,156,6,4228,3908
2020-05-18,Lazio,1137,73,1210,2616,3826,-84,39,3031,628,7485,209472,167859,IT,IT_62,-13,-70,117,6,3306,3824
2020-05-19,Lazio,1124,74,1198,2588,3786,-40,20,3079,640,7505,213877,171353,IT,IT_62,-13,-28,48,12,4405,3784
2020-05-20,Lazio,1119,74,1193,2593,3786,0,28,3100,647,7533,217849,173903,IT,IT_62,-5,5,21,7,3972,3784
2020-05-21,Lazio,1110,68,1178,2459,3637,-149,25,3259,662,7558,222071,177749,IT,IT_62,-9,-134,159,15,4222,3635
2020-05-22,Lazio,1111,67,1178,2457,3635,-2,31,3285,669,7589,227090,182266,IT,IT_62,1,-2,26,7,5019,3633
2020-05-23,Lazio,1097,60,1157,2424,3581,-54,18,3350,676,7607,230743,185285,IT,IT_62,-14,-33,65,7,3653,3579
2020-05-24,Lazio,1088,61,1149,2420,3569,-12,20,3374,684,7627,233498,187994,IT,IT_62,-9,-4,24,8,2755,3567
2020-05-25,Lazio,1085,60,1145,2409,3554,-15,16,3401,688,7643,235840,190052,IT,IT_62,-3,-11,27,4,2342,3552
2020-05-26,Lazio,1083,59,1142,2396,3538,-16,18,3430,693,7661,238967,192591,IT,IT_62,-2,-13,29,5,3127,3536
2020-05-27,Lazio,1062,65,1127,2361,3488,-50,11,3483,701,7672,242287,195001,IT,IT_62,-21,-35,53,8,3320,3486
2020-05-28,Lazio,1035,64,1099,2306,3405,-83,21,3580,708,7693,245993,198207,IT,IT_62,-27,-55,97,7,3706,3403
2020-05-29,Lazio,817,59,876,2287,3163,-242,16,3825,721,7709,249267,201082,IT,IT_62,-218,-19,245,13,3274,3161
2020-05-30,Lazio,769,58,827,2228,3055,-108,6,3932,728,7715,253388,204232,IT,IT_62,-48,-59,107,7,4121,3053
2020-05-31,Lazio,730,57,787,2196,2983,-72,13,4010,735,7728,255474,206235,IT,IT_62,-39,-32,78,7,2086,2981
2020-06-01,Lazio,594,56,650,2244,2894,-89,10,4105,739,7738,257563,208081,IT,IT_62,-136,48,95,4,2089,2892
2020-06-02,Lazio,580,56,636,2211,2847,-47,5,4155,741,7743,260102,209892,IT,IT_62,-14,-33,50,2,2539,2845
2020-06-03,Lazio,519,51,570,2248,2818,-29,10,4188,747,7753,262461,211669,IT,IT_62,-61,37,33,6,2359,2816
2020-06-04,Lazio,488,51,539,2215,2754,-64,11,4260,750,7764,265380,214051,IT,IT_62,-31,-33,72,3,2919,2752
2020-06-05,Lazio,480,51,531,2179,2710,-44,9,4309,754,7773,268561,216743,IT,IT_62,-8,-36,49,4,3181,2708
2020-06-06,Lazio,477,49,526,2171,2697,-13,28,4346,758,7801,271662,219363,IT,IT_62,-3,-8,37,4,3101,2695
2020-06-07,Lazio,467,49,516,2174,2690,-7,11,4362,760,7812,274129,221612,IT,IT_62,-10,3,16,2,2467,2688
2020-06-08,Lazio,466,49,515,2100,2615,-75,16,4450,763,7828,275885,222963,IT,IT_62,-1,-74,88,3,1756,2613
2020-06-09,Lazio,462,47,509,2061,2570,-45,23,4515,766,7851,279572,225930,IT,IT_62,-4,-39,65,3,3687,2568
2020-06-10,Lazio,368,47,415,2151,2566,-4,18,4533,770,7869,283630,229513,IT,IT_62,-94,90,18,4,4058,2564
2020-06-11,Lazio,320,46,366,2151,2517,-49,20,4596,776,7889,287888,233158,IT,IT_62,-48,0,63,6,4258,2515
2020-06-12,Lazio,293,47,340,1882,2222,-295,27,4913,781,7916,291869,237100,IT,IT_62,-27,-269,317,5,3981,2220
2020-06-13,Lazio,303,45,348,1009,1357,-865,25,5778,806,7941,294654,239788,IT,IT_62,10,-873,865,25,2785,1355
2020-06-14,Lazio,305,37,342,980,1322,-35,14,5825,808,7955,297615,242245,IT,IT_62,2,-29,47,2,2961,1320
2020-06-15,Lazio,304,37,341,951,1292,-30,3,5855,811,7958,299590,243805,IT,IT_62,-1,-29,30,3,1975,1290
2020-06-16,Lazio,308,38,346,783,1129,-163,9,6024,814,7967,302305,245960,IT,IT_62,4,-168,169,3,2715,1127
2020-06-17,Lazio,284,38,322,717,1039,-90,10,6120,818,7977,305906,248746,IT,IT_62,-24,-66,96,4,3601,1037
2020-06-18,Lazio,261,38,299,698,997,-42,9,6167,822,7986,309169,251673,IT,IT_62,-23,-19,47,4,3263,995
2020-06-19,Lazio,247,38,285,703,988,-9,9,6181,826,7995,312708,254525,IT,IT_62,-14,5,14,4,3539,986
2020-06-20,Lazio,247,39,286,701,987,-1,14,6195,827,8009,316109,257265,IT,IT_62,0,-2,14,1,3401,985
2020-02-24,Liguria,0,0,0,0,0,0,0,0,0,0,1,,IT,IT_42,,,,,,0
2020-02-25,Liguria,1,0,1,0,1,1,1,0,0,1,39,,IT,IT_42,1,0,0,0,38,1
2020-02-26,Liguria,6,0,6,5,11,10,10,0,0,11,66,,IT,IT_42,5,5,0,0,27,11
2020-02-27,Liguria,9,0,9,10,19,8,8,0,0,19,78,,IT,IT_42,3,5,0,0,12,19
2020-02-28,Liguria,9,0,9,10,19,0,0,0,0,19,112,,IT,IT_42,0,0,0,0,34,19
2020-02-29,Liguria,4,1,5,33,38,19,23,4,0,42,121,,IT,IT_42,-5,23,4,0,9,38
2020-03-01,Liguria,12,1,13,8,21,-17,-17,4,0,25,121,,IT,IT_42,8,-25,0,0,0,21
2020-03-02,Liguria,12,1,13,5,18,-3,-3,4,0,22,121,,IT,IT_42,0,-3,0,0,0,18
2020-03-03,Liguria,12,2,14,5,19,1,2,4,1,24,121,,IT,IT_42,0,0,0,1,0,19
2020-03-04,Liguria,10,3,13,8,21,2,2,4,1,26,133,,IT,IT_42,-2,3,0,0,12,21
2020-03-05,Liguria,11,3,14,7,21,0,2,4,3,28,146,,IT,IT_42,1,-1,0,2,13,21
2020-03-06,Liguria,12,5,17,7,24,3,4,5,3,32,229,,IT,IT_42,1,0,1,0,83,24
2020-03-07,Liguria,26,6,32,10,42,18,19,5,4,51,331,,IT,IT_42,14,3,0,1,102,42
2020-03-08,Liguria,39,11,50,17,67,25,27,5,6,78,401,,IT,IT_42,13,7,0,2,70,67
2020-03-09,Liguria,60,17,77,20,97,30,31,5,7,109,611,,IT,IT_42,21,3,0,1,210,97
2020-03-10,Liguria,57,29,86,42,128,31,32,5,8,141,694,,IT,IT_42,-3,22,0,1,83,128
2020-03-11,Liguria,74,34,108,73,181,53,53,5,8,194,1025,,IT,IT_42,17,31,0,0,331,181
2020-03-12,Liguria,100,36,136,107,243,62,80,20,11,274,1174,,IT,IT_42,26,34,15,3,149,243
2020-03-13,Liguria,128,44,172,132,304,61,71,24,17,345,1442,,IT,IT_42,28,25,4,6,268,304
2020-03-14,Liguria,213,62,275,109,384,80,118,52,27,463,1750,,IT,IT_42,85,-23,28,10,308,384
2020-03-15,Liguria,253,66,319,174,493,109,96,33,33,559,1973,,IT,IT_42,40,65,-19,6,223,493
2020-03-16,Liguria,255,73,328,247,575,82,108,42,50,667,2189,,IT,IT_42,2,73,9,17,216,575
2020-03-17,Liguria,299,85,384,277,661,86,111,57,60,778,2509,,IT,IT_42,44,30,15,10,320,661
2020-03-18,Liguria,401,100,501,243,744,83,109,70,73,887,2912,,IT,IT_42,102,-34,13,13,403,744
2020-03-19,Liguria,491,112,603,280,883,139,172,85,91,1059,3348,,IT,IT_42,90,37,15,18,436,883
2020-03-20,Liguria,573,121,694,307,1001,118,162,101,119,1221,3794,,IT,IT_42,82,27,16,28,446,1001
2020-03-21,Liguria,598,129,727,432,1159,158,215,125,152,1436,4304,,IT,IT_42,25,125,24,33,510,1159
2020-03-22,Liguria,736,132,868,483,1351,192,229,143,171,1665,4995,,IT,IT_42,138,51,18,19,691,1351
2020-03-23,Liguria,761,133,894,659,1553,202,259,159,212,1924,5538,,IT,IT_42,25,176,16,41,543,1553
2020-03-24,Liguria,803,147,950,742,1692,139,192,193,231,2116,5992,,IT,IT_42,42,83,34,19,454,1692
2020-03-25,Liguria,927,147,1074,752,1826,134,189,225,254,2305,6602,,IT,IT_42,124,10,32,23,610,1826
2020-03-26,Liguria,998,154,1152,875,2027,201,262,260,280,2567,7304,,IT,IT_42,71,123,35,26,702,2027
2020-03-27,Liguria,1023,157,1180,880,2060,33,129,305,331,2696,7804,,IT,IT_42,25,5,45,51,500,2060
2020-03-28,Liguria,1031,167,1198,888,2086,26,126,378,358,2822,8177,,IT,IT_42,8,8,73,27,373,2086
2020-03-29,Liguria,1077,166,1243,1036,2279,193,254,420,377,3076,9100,,IT,IT_42,46,148,42,19,923,2279
2020-03-30,Liguria,1142,175,1317,1066,2383,104,141,437,397,3217,9677,,IT,IT_42,65,30,17,20,577,2383
2020-03-31,Liguria,1153,179,1332,1176,2508,125,199,480,428,3416,10376,,IT,IT_42,11,110,43,31,699,2508
2020-04-01,Liguria,1114,179,1293,1352,2645,137,244,555,460,3660,11334,,IT,IT_42,-39,176,75,32,958,2645
2020-04-02,Liguria,1120,172,1292,1368,2660,15,122,634,488,3782,12069,,IT,IT_42,6,16,79,28,735,2660
2020-04-03,Liguria,1147,173,1320,1426,2746,86,183,700,519,3965,12934,,IT,IT_42,27,58,66,31,865,2746
2020-04-04,Liguria,1121,169,1290,1604,2894,148,238,767,542,4203,14087,,IT,IT_42,-26,178,67,23,1153,2894
2020-04-05,Liguria,1126,165,1291,1802,3093,199,246,800,556,4449,15047,,IT,IT_42,5,198,33,14,960,3093
2020-04-06,Liguria,1141,162,1303,1814,3117,24,100,837,595,4549,15533,,IT,IT_42,15,12,37,39,486,3117
2020-04-07,Liguria,1090,156,1246,1966,3212,95,208,925,620,4757,16579,,IT,IT_42,-51,152,88,25,1046,3212
2020-04-08,Liguria,1109,153,1262,1983,3245,33,149,1007,654,4906,17521,,IT,IT_42,19,17,82,34,942,3245
2020-04-09,Liguria,1103,154,1257,1996,3253,8,114,1085,682,5020,18446,,IT,IT_42,-6,13,78,28,925,3253
2020-04-10,Liguria,1076,151,1227,2074,3301,48,171,1181,709,5191,19514,,IT,IT_42,-27,78,96,27,1068,3301
2020-04-11,Liguria,1003,146,1149,2184,3333,32,185,1309,734,5376,20888,,IT,IT_42,-73,110,128,25,1374,3333
2020-04-12,Liguria,1032,144,1176,2157,3333,0,118,1412,749,5494,21983,,IT,IT_42,29,-27,103,15,1095,3333
2020-04-13,Liguria,1088,138,1226,2139,3365,32,102,1471,760,5596,23129,,IT,IT_42,56,-18,59,11,1146,3365
2020-04-14,Liguria,967,133,1100,2366,3466,101,212,1549,793,5808,24446,,IT,IT_42,-121,227,78,33,1317,3466
2020-04-15,Liguria,959,120,1079,2385,3464,-2,128,1665,807,5936,25793,,IT,IT_42,-8,19,116,14,1347,3464
2020-04-16,Liguria,957,103,1060,2377,3437,-27,103,1774,828,6039,26945,,IT,IT_42,-2,-8,109,21,1152,3437
2020-04-17,Liguria,897,105,1002,2457,3459,22,149,1863,866,6188,28181,,IT,IT_42,-60,80,89,38,1236,3459
2020-04-18,Liguria,901,105,1006,2406,3412,-47,113,1992,897,6301,29322,,IT,IT_42,4,-51,129,31,1141,3412
2020-04-19,Liguria,885,101,986,2504,3490,78,227,2110,928,6528,31551,21103,IT,IT_42,-16,98,118,31,2229,3490
2020-04-20,Liguria,878,102,980,2516,3496,6,141,2216,957,6669,33007,21979,IT,IT_42,-7,12,106,29,1456,3496
2020-04-21,Liguria,914,94,1008,2455,3463,-33,95,2311,990,6764,34186,22670,IT,IT_42,36,-61,95,33,1179,3463
2020-04-22,Liguria,860,92,952,2524,3476,13,154,2420,1022,6918,35990,23756,IT,IT_42,-54,69,109,32,1804,3476
2020-04-23,Liguria,783,91,874,2592,3466,-10,131,2536,1047,7049,37842,25045,IT,IT_42,-77,68,116,25,1852,3466
2020-04-24,Liguria,760,87,847,2590,3437,-29,124,2660,1076,7173,39563,26040,IT,IT_42,-23,-2,124,29,1721,3437
2020-04-25,Liguria,759,83,842,2591,3433,-4,128,2775,1093,7301,41125,26898,IT,IT_42,-1,1,115,17,1562,3433
2020-04-26,Liguria,748,82,830,2650,3480,47,187,2894,1114,7488,42607,27852,IT,IT_42,-11,59,119,21,1482,3480
2020-04-27,Liguria,754,83,837,2743,3580,100,154,2934,1128,7642,44039,28739,IT,IT_42,6,93,40,14,1432,3580
2020-04-28,Liguria,718,81,799,2772,3571,-9,130,3060,1141,7772,45719,29794,IT,IT_42,-36,29,126,13,1680,3571
2020-04-29,Liguria,697,70,767,2809,3576,5,117,3161,1152,7889,47220,30669,IT,IT_42,-21,37,101,11,1501,3576
2020-04-30,Liguria,676,69,745,2806,3551,-25,104,3275,1167,7993,48762,31520,IT,IT_42,-21,-3,114,15,1542,3551
2020-05-01,Liguria,666,68,734,2784,3518,-33,133,3424,1184,8126,51199,32794,IT,IT_42,-10,-22,149,17,2437,3518
2020-05-02,Liguria,647,68,715,2883,3598,80,186,3519,1195,8312,53202,34037,IT,IT_42,-19,99,95,11,2003,3598
2020-05-03,Liguria,627,68,695,2856,3551,-47,47,3599,1209,8359,54492,34613,IT,IT_42,-20,-27,80,14,1290,3551
2020-05-04,Liguria,606,72,678,2830,3508,-43,53,3683,1221,8412,56092,35443,IT,IT_42,-21,-26,84,12,1600,3508
2020-05-05,Liguria,583,68,651,2776,3427,-81,63,3816,1232,8475,57622,36150,IT,IT_42,-23,-54,133,11,1530,3427
2020-05-06,Liguria,548,59,607,2699,3306,-121,76,4002,1243,8551,59693,37177,IT,IT_42,-35,-77,186,11,2071,3306
2020-05-07,Liguria,525,57,582,2666,3248,-58,94,4143,1254,8645,61446,38071,IT,IT_42,-23,-33,141,11,1753,3248
2020-05-08,Liguria,517,46,563,2613,3176,-72,78,4282,1265,8723,63531,39145,IT,IT_42,-8,-53,139,11,2085,3176
2020-05-09,Liguria,501,42,543,2439,2982,-194,15,4480,1276,8738,64926,39600,IT,IT_42,-16,-174,198,11,1395,2982
2020-05-10,Liguria,481,41,522,2378,2900,-82,50,4607,1281,8788,67322,40751,IT,IT_42,-20,-61,127,5,2396,2900
2020-05-11,Liguria,484,38,522,2322,2844,-56,44,4695,1293,8832,68814,41535,IT,IT_42,3,-56,88,12,1492,2844
2020-05-12,Liguria,447,35,482,2297,2779,-65,31,4783,1301,8863,70159,42200,IT,IT_42,-37,-25,88,8,1345,2779
2020-05-13,Liguria,430,35,465,2253,2718,-61,67,4898,1314,8930,72174,43272,IT,IT_42,-17,-44,115,13,2015,2718
2020-05-14,Liguria,408,35,443,2217,2660,-58,65,5006,1329,8995,74248,44390,IT,IT_42,-22,-36,108,15,2074,2660
2020-05-15,Liguria,385,31,416,2187,2603,-57,65,5121,1336,9060,76012,45307,IT,IT_42,-23,-30,115,7,1764,2603
2020-05-16,Liguria,369,26,395,2138,2533,-70,51,5232,1346,9111,78068,46304,IT,IT_42,-16,-49,111,10,2056,2533
2020-05-17,Liguria,360,24,384,2072,2456,-77,48,5348,1355,9159,80154,47381,IT,IT_42,-9,-66,116,9,2086,2456
2020-05-18,Liguria,360,23,383,1956,2339,-117,32,5485,1367,9191,81485,47984,IT,IT_42,0,-116,137,12,1331,2339
2020-05-19,Liguria,338,22,360,1904,2264,-75,66,5617,1376,9257,83593,49038,IT,IT_42,-22,-52,132,9,2108,2264
2020-05-20,Liguria,310,22,332,1846,2178,-86,32,5725,1386,9289,85140,49819,IT,IT_42,-28,-58,108,10,1547,2178
2020-05-21,Liguria,283,22,305,1770,2075,-103,55,5872,1397,9344,87011,50812,IT,IT_42,-27,-76,147,11,1871,2075
2020-05-22,Liguria,269,19,288,1620,1908,-167,45,6074,1407,9389,89529,51771,IT,IT_42,-14,-150,202,10,2518,1908
2020-05-23,Liguria,247,20,267,1467,1734,-174,38,6279,1414,9427,91735,52664,IT,IT_42,-22,-153,205,7,2206,1734
2020-05-24,Liguria,247,18,265,1359,1624,-110,53,6437,1419,9480,93173,53230,IT,IT_42,0,-108,158,5,1438,1624
2020-05-25,Liguria,236,18,254,1302,1556,-68,17,6516,1425,9497,94472,53791,IT,IT_42,-11,-57,79,6,1299,1556
2020-05-26,Liguria,223,19,242,1196,1438,-118,53,6681,1431,9550,96678,54918,IT,IT_42,-13,-106,165,6,2206,1438
2020-05-27,Liguria,205,14,219,1050,1269,-169,39,6882,1438,9589,98835,55899,IT,IT_42,-18,-146,201,7,2157,1269
2020-05-28,Liguria,198,13,211,934,1145,-124,16,7015,1445,9605,100625,56739,IT,IT_42,-7,-116,133,7,1790,1145
2020-05-29,Liguria,192,13,205,789,994,-151,14,7173,1452,9619,102173,57376,IT,IT_42,-6,-145,158,7,1548,994
2020-05-30,Liguria,186,9,195,586,781,-213,32,7411,1459,9651,104892,58665,IT,IT_42,-6,-203,238,7,2719,781
2020-05-31,Liguria,195,8,203,466,669,-112,12,7529,1465,9663,106363,59374,IT,IT_42,9,-120,118,6,1471,669
2020-06-01,Liguria,191,7,198,413,611,-58,56,7641,1467,9719,107787,60117,IT,IT_42,-4,-53,112,2,1424,611
2020-06-02,Liguria,175,7,182,364,546,-65,15,7720,1468,9734,109060,60631,IT,IT_42,-16,-49,79,1,1273,546
2020-06-03,Liguria,169,6,175,339,514,-32,17,7764,1473,9751,110006,61006,IT,IT_42,-6,-25,44,5,946,514
2020-06-04,Liguria,149,6,155,239,394,-120,21,7899,1479,9772,111587,61688,IT,IT_42,-20,-100,135,6,1581,394
2020-06-05,Liguria,142,6,148,96,244,-150,14,8056,1486,9786,113329,62417,IT,IT_42,-7,-143,157,7,1742,244
2020-06-06,Liguria,136,4,140,105,245,1,13,8062,1492,9799,114887,63119,IT,IT_42,-6,9,6,6,1558,245
