3166-1-alpha-3,continent,location,date,total_confirmed,new_confirmed,total_deceased,new_deceased,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tested,new_tested,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,3166-1-alpha-2,key,total_tests_smoothed,total_tests_smoothed_per_thousand
BES,North America,Bonaire Sint Eustatius and Saba,2020-06-02,7,0,0,0,266.962,0,0,0,,,,,,,,,26221,,,,,,,,,,,,,77.79,BQ,BQ,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-06-03,7,0,0,0,266.962,0,0,0,,,,,,,,,26221,,,,,,,,,,,,,77.79,BQ,BQ,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-06-04,7,0,0,0,266.962,0,0,0,,,,,,,,,26221,,,,,,,,,,,,,77.79,BQ,BQ,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-06-05,7,0,0,0,266.962,0,0,0,,,,,,,,,26221,,,,,,,,,,,,,77.79,BQ,BQ,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-06-06,7,0,0,0,266.962,0,0,0,,,,,,,,,26221,,,,,,,,,,,,,77.79,BQ,BQ,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-06-07,7,0,0,0,266.962,0,0,0,,,,,,,,,26221,,,,,,,,,,,,,77.79,BQ,BQ,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-06-08,7,0,0,0,266.962,0,0,0,,,,,,,,,26221,,,,,,,,,,,,,77.79,BQ,BQ,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-06-09,7,0,0,0,266.962,0,0,0,,,,,,,,,26221,,,,,,,,,,,,,77.79,BQ,BQ,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-06-10,7,0,0,0,266.962,0,0,0,,,,,,,,,26221,,,,,,,,,,,,,77.79,BQ,BQ,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-06-11,7,0,0,0,266.962,0,0,0,,,,,,,,,26221,,,,,,,,,,,,,77.79,BQ,BQ,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-06-12,7,0,0,0,266.962,0,0,0,,,,,,,,,26221,,,,,,,,,,,,,77.79,BQ,BQ,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-06-13,7,0,0,0,266.962,0,0,0,,,,,,,,,26221,,,,,,,,,,,,,77.79,BQ,BQ,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-06-14,7,0,0,0,266.962,0,0,0,,,,,,,,,26221,,,,,,,,,,,,,77.79,BQ,BQ,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-06-15,7,0,0,0,266.962,0,0,0,,,,,,,,,26221,,,,,,,,,,,,,77.79,BQ,BQ,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-06-16,7,0,0,0,266.962,0,0,0,,,,,,,,,26221,,,,,,,,,,,,,77.79,BQ,BQ,,
BIH,Europe,Bosnia and Herzegovina,2020-03-05,2,2,0,0,0.61,0.61,0,0,,,,,,,,11.11,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-03-11,3,1,0,0,0.914,0.305,0,0,,,,,,,,45.83,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-03-12,3,0,0,0,0.914,0,0,0,,,,,,,,45.83,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-03-15,18,15,0,0,5.486,4.572,0,0,,,,,,,,51.39,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-03-16,21,3,0,0,6.401,0.914,0,0,,,,,,,,70.83,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-03-17,21,0,0,0,6.401,0,0,0,,,,,,,,77.78,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-03-18,36,15,0,0,10.973,4.572,0,0,,,,,,,,77.78,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-03-19,44,8,0,0,13.411,2.438,0,0,,,,,,,,89.81,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-03-20,44,0,0,0,13.411,0,0,0,,,,,,,,89.81,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-03-21,92,48,1,1,28.042,14.631,0.305,0.305,,,,,,,,89.81,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-03-22,125,33,1,0,38.1,10.058,0.305,0,,,,,,,,89.81,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-03-23,129,4,1,0,39.319,1.219,0.305,0,,,,,,,,89.81,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-03-24,162,33,2,1,49.378,10.058,0.61,0.305,,,,,,,,89.81,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-03-25,181,19,3,1,55.169,5.791,0.914,0.305,,,,,,,,89.81,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-03-26,181,0,3,0,55.169,0,0.914,0,,,,,,,,89.81,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-03-27,229,48,3,0,69.8,14.631,0.914,0,,,,,,,,89.81,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-03-28,257,28,5,2,78.334,8.534,1.524,0.61,,,,,,,,89.81,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-03-29,323,66,6,1,98.451,20.117,1.829,0.305,,,,,,,,89.81,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-03-30,353,30,8,2,107.595,9.144,2.438,0.61,,,,,,,,89.81,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-03-31,413,60,12,4,125.883,18.288,3.658,1.219,,,,,,,,89.81,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-01,464,51,13,1,141.428,15.545,3.962,0.305,,,,,,,,89.81,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-02,532,68,17,4,162.155,20.727,5.182,1.219,,,,,,,,89.81,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-03,586,54,18,1,178.614,16.459,5.486,0.305,,,,,,,,89.81,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-04,632,46,21,3,192.635,14.021,6.401,0.914,,,,,,,,89.81,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-05,663,31,24,3,202.084,9.449,7.315,0.914,,,,,,,,89.81,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-06,695,32,28,4,211.838,9.754,8.534,1.219,,,,,,,,89.81,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-07,781,86,32,4,238.051,26.213,9.754,1.219,,,,,,,,89.81,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-08,816,35,35,3,248.719,10.668,10.668,0.914,,,,,,,,89.81,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-09,875,59,36,1,266.702,17.983,10.973,0.305,,,,,,,,92.59,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-10,901,26,37,1,274.627,7.925,11.278,0.305,,,,,,,,92.59,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-11,948,47,37,0,288.953,14.326,11.278,0,,,,,,,,92.59,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-12,1007,59,38,1,306.936,17.983,11.582,0.305,,,,,,,,92.59,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-13,1028,21,38,0,313.337,6.401,11.582,0,,,,,,,,92.59,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-14,1073,45,39,1,327.053,13.716,11.887,0.305,,,,,,,,92.59,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-15,1100,27,40,1,335.283,8.23,12.192,0.305,,,,,,,,92.59,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-16,1152,52,41,1,351.132,15.85,12.497,0.305,,,,,,,,92.59,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-17,1210,58,44,3,368.811,17.679,13.411,0.914,,,,,,,,92.59,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-18,1254,44,45,1,382.222,13.411,13.716,0.305,,,,,,,,92.59,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-19,1269,15,46,1,386.794,4.572,14.021,0.305,,,,,,,,92.59,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-20,1300,31,48,2,396.243,9.449,14.631,0.61,,,,,,,,92.59,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-21,1340,40,50,2,408.435,12.192,15.24,0.61,,,,,,,,92.59,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-22,1367,27,52,2,416.665,8.23,15.85,0.61,,,,,,,,92.59,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-23,1413,46,53,1,430.686,14.021,16.155,0.305,,,,,,,,90.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-24,1420,7,54,1,432.819,2.134,16.459,0.305,,,,,,,,90.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-25,1485,65,56,2,452.631,19.812,17.069,0.61,,,,,,,,90.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-26,1516,31,58,2,462.08,9.449,17.679,0.61,,,,,,,,90.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-27,1564,48,60,2,476.711,14.631,18.288,0.61,,,,,,,,90.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-28,1588,24,62,2,484.026,7.315,18.898,0.61,,,,,,,,90.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-29,1588,0,62,0,484.026,0,18.898,0,,,,,,,,90.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-04-30,1689,101,64,2,514.811,30.785,19.507,0.61,,,,,,,,90.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-01,1781,92,70,6,542.853,28.042,21.336,1.829,,,,,,,,90.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-02,1839,58,72,2,560.531,17.679,21.946,0.61,,,,,,,,90.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-03,1857,18,77,5,566.018,5.486,23.47,1.524,,,,,,,,90.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-04,1926,69,78,1,587.049,21.031,23.775,0.305,,,,,,,,90.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-05,1946,20,79,1,593.145,6.096,24.079,0.305,,,,,,,,90.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-06,1987,41,86,7,605.642,12.497,26.213,2.134,,,,,,,,90.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-07,2027,40,90,4,617.834,12.192,27.432,1.219,,,,,,,,90.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-08,2070,43,98,8,630.941,13.106,29.871,2.438,,,,,,,,90.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-09,2070,0,98,0,630.941,0,29.871,0,,,,,,,,90.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-10,2090,20,102,4,637.037,6.096,31.09,1.219,,,,,,,,81.48,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-11,2142,52,112,10,652.887,15.85,34.138,3.048,,,,,,,,81.48,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-12,2158,16,117,5,657.763,4.877,35.662,1.524,,,,,,,,81.48,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-13,2181,23,120,3,664.774,7.01,36.576,0.914,,,,,,,,79.63,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-14,2216,35,123,3,675.442,10.668,37.491,0.914,,,,,,,,76.85,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-15,2237,21,127,4,681.843,6.401,38.71,1.219,,,,,,,,76.85,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-16,2267,30,129,2,690.987,9.144,39.319,0.61,,,,,,,,76.85,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-17,2289,22,132,3,697.692,6.706,40.234,0.914,,,,,,,,76.85,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-18,2303,14,132,0,701.96,4.267,40.234,0,,,,,,,,76.85,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-19,2319,16,133,1,706.837,4.877,40.539,0.305,,,,,,,,76.85,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-20,2334,15,135,2,711.409,4.572,41.148,0.61,,,,,,,,71.3,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-21,2352,18,139,4,716.895,5.486,42.368,1.219,,,,,,,,71.3,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-22,2372,20,141,2,722.991,6.096,42.977,0.61,,,,,,,,71.3,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-23,2391,19,141,0,728.782,5.791,42.977,0,,,,,,,,71.3,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-24,2401,10,144,3,731.83,3.048,43.892,0.914,,,,,,,,71.3,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-25,2406,5,146,2,733.354,1.524,44.501,0.61,,,,,,,,71.3,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-26,2416,10,149,3,736.402,3.048,45.416,0.914,,,,,,,,71.3,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-27,2435,19,151,2,742.194,5.791,46.025,0.61,,,,,,,,71.3,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-28,2462,27,153,2,750.423,8.23,46.635,0.61,,,,,,,,65.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-29,2485,23,153,0,757.434,7.01,46.635,0,,,,,,,,65.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-30,2494,9,153,0,760.177,2.743,46.635,0,,,,,,,,65.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-05-31,2509,15,153,0,764.749,4.572,46.635,0,,,,,,,,62.96,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-06-01,2523,14,153,0,769.016,4.267,46.635,0,,,,,,,,62.96,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-06-02,2534,11,156,3,772.369,3.353,47.549,0.914,,,,,,,,62.96,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-06-03,2550,16,156,0,777.246,4.877,47.549,0,,,,,,,,62.96,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-06-04,2593,43,158,2,790.352,13.106,48.159,0.61,,,,,,,,62.96,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-06-05,2605,12,158,0,794.01,3.658,48.159,0,,,,,,,,62.96,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-06-06,2605,0,158,0,794.01,0,48.159,0,,,,,,,,62.96,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-06-07,2605,0,158,0,794.01,0,48.159,0,,,,,,,,62.96,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-06-08,2703,98,159,1,823.881,29.871,48.464,0.305,,,,,,,,62.96,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-06-09,2727,24,159,0,831.196,7.315,48.464,0,,,,,,,,62.96,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-06-10,2776,49,160,1,846.131,14.935,48.768,0.305,,,,,,,,62.96,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-06-11,2831,55,160,0,862.895,16.764,48.768,0,,,,,,,,62.96,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-06-12,2893,62,163,3,881.793,18.898,49.683,0.914,,,,,,,,,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-06-13,2893,0,163,0,881.793,0,49.683,0,,,,,,,,,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-06-14,2893,0,163,0,881.793,0,49.683,0,,,,,,,,,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-06-15,2893,0,163,0,881.793,0,49.683,0,,,,,,,,,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
BIH,Europe,Bosnia and Herzegovina,2020-06-16,3040,147,165,2,926.599,44.806,50.292,0.61,,,,,,,,,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,BA,BA,,
