total_pruid,subregion1_name,date,total_confirmed,total_numprob,total_deceased,total_numtotal,total_tested,total_recovered,total_percentrecover,total_ratetested,total_numtoday,total_percentoday,total_ratetotal,total_ratedeaths,total_deathstoday,total_percentdeath,total_testedtoday,total_recoveredtoday,total_percentactive,new_pruid,new_confirmed,new_numprob,new_deceased,new_numtotal,new_tested,new_recovered,new_percentrecover,new_ratetested,new_numtoday,new_percentoday,new_ratetotal,new_ratedeaths,new_deathstoday,new_percentdeath,new_testedtoday,new_recoveredtoday,new_percentactive,country_code,key
46,Manitoba,2020-06-11,289,11,7,300,50663,286,95.33,36995,0,0,21.91,0.511,0,2.33,734,1,2.33,0,0,0,0,0,734,1,0.33,536,0,0,0,0,0,0,101,1,-0.34,CA,CA_MB
46,Manitoba,2020-06-12,290,11,7,301,51402,289,96.01,37534,1,0.33,21.98,0.511,0,2.33,739,3,1.66,0,1,0,0,1,739,3,0.68,539,1,0.33,0.07,0,0,0,5,2,-0.67,CA,CA_MB
46,Manitoba,2020-06-13,292,11,7,303,52048,289,95.38,38006,2,0.66,22.13,0.511,0,2.31,646,0,2.31,0,2,0,0,2,646,0,-0.63,472,1,0.33,0.15,0,0,-0.02,-93,-3,0.65,CA,CA_MB
46,Manitoba,2020-06-14,293,11,7,304,52650,289,95.07,38446,1,0.33,22.2,0.511,0,2.3,602,0,2.63,0,1,0,0,1,602,0,-0.31,440,-1,-0.33,0.07,0,0,-0.01,-44,0,0.32,CA,CA_MB
46,Manitoba,2020-06-15,293,11,7,304,53342,292,96.05,38951,0,0,22.2,0.511,0,2.3,692,3,1.64,0,0,0,0,0,692,3,0.98,505,-1,-0.33,0,0,0,0,90,3,-0.99,CA,CA_MB
46,Manitoba,2020-06-16,293,11,7,304,53860,292,96.05,39329,0,0,22.2,0.511,0,2.3,518,0,1.64,0,0,0,0,0,518,0,0,378,0,0,0,0,0,0,-174,-3,0,CA,CA_MB
46,Manitoba,2020-06-17,295,11,7,306,54204,293,95.75,39580,2,0.66,22.34,0.511,0,2.29,344,1,1.96,0,2,0,0,2,344,1,-0.3,251,2,0.66,0.14,0,0,-0.01,-174,1,0.32,CA,CA_MB
46,Manitoba,2020-06-18,297,11,7,308,54842,293,95.13,40046,2,0.65,22.49,0.511,0,2.27,638,0,2.6,0,2,0,0,2,638,0,-0.62,466,0,-0.01,0.15,0,0,-0.02,294,-1,0.64,CA,CA_MB
46,Manitoba,2020-06-19,300,11,7,311,55401,293,94.21,40454,3,0.97,22.71,0.511,0,2.25,559,0,3.54,0,3,0,0,3,559,0,-0.92,408,1,0.32,0.22,0,0,-0.02,-79,0,0.94,CA,CA_MB
46,Manitoba,2020-06-20,302,11,7,313,56147,293,93.61,40999,2,0.64,22.86,0.511,0,2.24,746,0,4.15,0,2,0,0,2,746,0,-0.6,545,-1,-0.33,0.15,0,0,-0.01,187,0,0.61,CA,CA_MB
46,Manitoba,2020-06-21,302,11,7,313,56847,293,93.61,41510,0,0,22.86,0.511,0,2.24,700,0,4.15,0,0,0,0,0,700,0,0,511,-2,-0.64,0,0,0,0,-46,0,0,CA,CA_MB
46,Manitoba,2020-06-22,303,11,7,314,57149,293,93.31,41731,1,0.32,22.93,0.511,0,2.23,302,0,4.46,0,1,0,0,1,302,0,-0.3,221,1,0.32,0.07,0,0,-0.01,-398,0,0.31,CA,CA_MB
46,Manitoba,2020-06-23,303,11,7,314,57784,293,93.31,42195,0,0,22.93,0.511,0,2.23,635,0,4.46,0,0,0,0,0,635,0,0,464,-1,-0.32,0,0,0,0,333,0,0,CA,CA_MB
13,New Brunswick,2020-03-11,0,0,0,0,22,,,28,0,0,0,0,0,,22,,,,,,,,,,,,,,,,,,,,,CA,CA_NB
13,New Brunswick,2020-03-12,0,1,0,1,44,,,57,1,0,0.13,0,0,0,0,,100,0,0,1,0,1,22,,,29,1,0,0.13,0,0,,-22,,,CA,CA_NB
13,New Brunswick,2020-03-13,1,0,0,1,44,,,57,0,0,0.13,0,0,0,0,,100,0,1,-1,0,0,0,,,0,-1,0,0,0,0,0,0,,0,CA,CA_NB
13,New Brunswick,2020-03-14,1,1,0,2,82,,,106,1,100,0.26,0,0,0,38,,100,0,0,1,0,1,38,,,49,1,100,0.13,0,0,0,38,,0,CA,CA_NB
13,New Brunswick,2020-03-15,1,1,0,2,82,,,106,0,0,0.26,0,0,0,0,,100,0,0,0,0,0,0,,,0,-1,-100,0,0,0,0,-38,,0,CA,CA_NB
13,New Brunswick,2020-03-16,1,5,0,6,143,,,184,4,200,0.77,0,0,0,61,,100,0,0,4,0,4,61,,,78,4,200,0.51,0,0,0,61,,0,CA,CA_NB
13,New Brunswick,2020-03-17,2,5,0,7,295,,,380,1,16.67,0.9,0,0,0,152,,100,0,1,0,0,1,152,,,196,-3,-183.33,0.13,0,0,0,91,,0,CA,CA_NB
13,New Brunswick,2020-03-18,2,6,0,8,408,,,525,1,14.29,1.03,0,0,0,113,,100,0,0,1,0,1,113,,,145,0,-2.38,0.13,0,0,0,-39,,0,CA,CA_NB
13,New Brunswick,2020-03-19,7,4,0,11,527,,,678,3,37.5,1.42,0,0,0,119,,100,0,5,-2,0,3,119,,,153,2,23.21,0.39,0,0,0,6,,0,CA,CA_NB
13,New Brunswick,2020-03-20,7,4,0,11,640,,,824,0,0,1.42,0,0,0,113,,100,0,0,0,0,0,113,,,146,-3,-37.5,0,0,0,0,-6,,0,CA,CA_NB
13,New Brunswick,2020-03-21,9,8,0,17,865,,,1114,6,54.55,2.19,0,0,0,225,,100,0,2,4,0,6,225,,,290,6,54.55,0.77,0,0,0,112,,0,CA,CA_NB
13,New Brunswick,2020-03-22,9,8,0,17,924,,,1189,0,0,2.19,0,0,0,59,,100,0,0,0,0,0,59,,,75,-6,-54.55,0,0,0,0,-166,,0,CA,CA_NB
13,New Brunswick,2020-03-23,9,8,0,17,1139,,,1466,0,0,2.19,0,0,0,215,,100,0,0,0,0,0,215,,,277,0,0,0,0,0,0,156,,0,CA,CA_NB
13,New Brunswick,2020-03-24,18,0,0,18,1261,,,1623,1,5.88,2.32,0,0,0,122,,100,0,9,-8,0,1,122,,,157,1,5.88,0.13,0,0,0,-93,,0,CA,CA_NB
13,New Brunswick,2020-03-25,26,0,0,26,1680,,,2163,8,44.44,3.35,0,0,0,419,,100,0,8,0,0,8,419,,,540,7,38.56,1.03,0,0,0,297,,0,CA,CA_NB
13,New Brunswick,2020-03-26,33,0,0,33,1849,,,2380,7,26.92,4.25,0,0,0,169,,100,0,7,0,0,7,169,,,217,-1,-17.52,0.9,0,0,0,-250,,0,CA,CA_NB
13,New Brunswick,2020-03-27,45,0,0,45,2179,1,2.22,2805,12,36.36,5.79,0,0,0,330,1,97.78,0,12,0,0,12,330,,,425,5,9.44,1.54,0,0,0,161,,-2.22,CA,CA_NB
13,New Brunswick,2020-03-28,51,0,0,51,2512,2,3.92,3234,6,13.33,6.57,0,0,0,333,1,96.08,0,6,0,0,6,333,1,1.7,429,-6,-23.03,0.78,0,0,0,3,0,-1.7,CA,CA_NB
13,New Brunswick,2020-03-29,66,0,0,66,2847,2,3.03,3665,15,29.41,8.5,0,0,0,335,0,96.97,0,15,0,0,15,335,0,-0.89,431,9,16.08,1.93,0,0,0,2,-1,0.89,CA,CA_NB
13,New Brunswick,2020-03-30,68,0,0,68,3267,2,2.94,4206,2,3.03,8.75,0,0,0,420,0,97.06,0,2,0,0,2,420,0,-0.09,541,-13,-26.38,0.25,0,0,0,85,0,0.09,CA,CA_NB
13,New Brunswick,2020-03-31,70,0,0,70,3630,9,12.86,4673,2,2.94,9.01,0,0,0,363,7,87.14,0,2,0,0,2,363,7,9.92,467,0,-0.09,0.26,0,0,0,-57,7,-9.92,CA,CA_NB
13,New Brunswick,2020-04-01,81,0,0,81,4121,14,17.28,5305,11,15.71,10.43,0,0,0,491,5,82.72,0,11,0,0,11,491,5,4.42,632,9,12.77,1.42,0,0,0,128,-2,-4.42,CA,CA_NB
13,New Brunswick,2020-04-02,91,0,0,91,4625,22,24.18,5954,10,12.35,11.71,0,0,0,504,8,75.82,0,10,0,0,10,504,8,6.9,649,-1,-3.36,1.28,0,0,0,13,3,-6.9,CA,CA_NB
13,New Brunswick,2020-04-03,95,0,0,95,5036,,,6483,4,4.4,12.23,0,0,0,411,,100,0,4,0,0,4,411,0,0,529,-6,-7.95,0.52,0,0,0,-93,0,24.18,CA,CA_NB
13,New Brunswick,2020-04-04,98,0,0,98,5297,,,6819,3,3.16,12.62,0,0,0,261,,100,0,3,0,0,3,261,0,0,336,-1,-1.24,0.39,0,0,0,-150,0,0,CA,CA_NB
13,New Brunswick,2020-04-05,101,0,0,101,5421,28,27.72,6978,3,3.06,13,0,0,0,124,28,72.28,0,3,0,0,3,124,6,3.54,159,0,-0.1,0.38,0,0,0,-137,20,-27.72,CA,CA_NB
13,New Brunswick,2020-04-06,103,0,0,103,5678,30,29.13,7309,2,1.98,13.26,0,0,0,257,2,70.87,0,2,0,0,2,257,2,1.41,331,-1,-1.08,0.26,0,0,0,133,-26,-1.41,CA,CA_NB
13,New Brunswick,2020-04-07,105,0,0,105,6102,,,7855,2,1.94,13.52,0,0,0,424,,100,0,2,0,0,2,424,0,0,546,0,-0.04,0.26,0,0,0,167,0,29.13,CA,CA_NB
13,New Brunswick,2020-04-08,108,0,0,108,6477,,,8338,3,2.86,13.9,0,0,0,375,,100,0,3,0,0,3,375,0,0,483,1,0.92,0.38,0,0,0,-49,0,0,CA,CA_NB
13,New Brunswick,2020-04-09,111,0,0,111,6949,,,8945,3,2.78,14.29,0,0,0,472,,100,0,3,0,0,3,472,0,0,607,0,-0.08,0.39,0,0,0,97,0,0,CA,CA_NB
13,New Brunswick,2020-04-10,112,0,0,112,7299,,,9396,1,0.9,14.42,0,0,0,350,,100,0,1,0,0,1,350,0,0,451,-2,-1.88,0.13,0,0,0,-122,0,0,CA,CA_NB
13,New Brunswick,2020-04-11,112,0,0,112,7500,,,9655,0,0,14.42,0,0,0,201,,100,0,0,0,0,0,201,0,0,259,-1,-0.9,0,0,0,0,-149,0,0,CA,CA_NB
13,New Brunswick,2020-04-12,114,0,0,114,7760,,,9989,2,1.79,14.68,0,0,0,260,,100,0,2,0,0,2,260,0,0,334,2,1.79,0.26,0,0,0,59,0,0,CA,CA_NB
13,New Brunswick,2020-04-13,116,0,0,116,8004,,,10303,2,1.75,14.93,0,0,0,244,,100,0,2,0,0,2,244,0,0,314,0,-0.04,0.25,0,0,0,-16,0,0,CA,CA_NB
13,New Brunswick,2020-04-14,116,0,0,116,8229,,,10593,0,0,14.93,0,0,0,225,,100,0,0,0,0,0,225,0,0,290,-2,-1.75,0,0,0,0,-19,0,0,CA,CA_NB
13,New Brunswick,2020-04-15,117,0,0,117,8674,,,11166,1,0.86,15.06,0,0,0,445,,100,0,1,0,0,1,445,0,0,573,1,0.86,0.13,0,0,0,220,0,0,CA,CA_NB
13,New Brunswick,2020-04-16,117,0,0,117,8945,,,11515,0,0,15.06,0,0,0,271,,100,0,0,0,0,0,271,0,0,349,-1,-0.86,0,0,0,0,-174,0,0,CA,CA_NB
13,New Brunswick,2020-04-17,117,0,0,117,9684,,,12466,0,0,15.06,0,0,0,739,,100,0,0,0,0,0,739,0,0,951,0,0,0,0,0,0,468,0,0,CA,CA_NB
13,New Brunswick,2020-04-18,118,0,0,118,9958,87,73.73,12819,1,0.85,15.19,0,0,0,274,87,26.27,0,1,0,0,1,274,57,44.6,353,1,0.85,0.13,0,0,0,-465,85,-73.73,CA,CA_NB
13,New Brunswick,2020-04-19,118,0,0,118,10290,92,77.97,13246,0,0,15.19,0,0,0,332,5,22.03,0,0,0,0,0,332,5,4.24,427,-1,-0.85,0,0,0,0,58,-82,-4.24,CA,CA_NB
13,New Brunswick,2020-04-20,118,0,0,118,10492,98,83.05,13506,0,0,15.19,0,0,0,202,6,16.95,0,0,0,0,0,202,6,5.08,260,0,0,0,0,0,0,-130,1,-5.08,CA,CA_NB
13,New Brunswick,2020-04-21,118,0,0,118,10799,102,86.44,13901,0,0,15.19,0,0,0,307,4,13.56,0,0,0,0,0,307,4,3.39,395,0,0,0,0,0,0,105,-2,-3.39,CA,CA_NB
13,New Brunswick,2020-04-22,118,0,0,118,11121,104,88.14,14316,0,0,15.19,0,0,0,322,2,11.86,0,0,0,0,0,322,2,1.7,415,0,0,0,0,0,0,15,-2,-1.7,CA,CA_NB
13,New Brunswick,2020-04-23,118,0,0,118,11616,104,88.14,14953,0,0,15.19,0,0,0,495,0,11.86,0,0,0,0,0,495,0,0,637,0,0,0,0,0,0,173,-2,0,CA,CA_NB
13,New Brunswick,2020-04-24,118,0,0,118,11908,107,90.68,15329,0,0,15.19,0,0,0,292,3,9.32,0,0,0,0,0,292,3,2.54,376,0,0,0,0,0,0,-203,3,-2.54,CA,CA_NB
13,New Brunswick,2020-04-25,118,0,0,118,12279,107,90.68,15807,0,0,15.19,0,0,0,371,0,9.32,0,0,0,0,0,371,0,0,478,0,0,0,0,0,0,79,-3,0,CA,CA_NB
13,New Brunswick,2020-04-26,118,0,0,118,12525,111,94.07,16123,0,0,15.19,0,0,0,246,4,5.93,0,0,0,0,0,246,4,3.39,316,0,0,0,0,0,0,-125,4,-3.39,CA,CA_NB
13,New Brunswick,2020-04-27,118,0,0,118,12648,112,94.92,16282,0,0,15.19,0,0,0,123,1,5.08,0,0,0,0,0,123,1,0.85,159,0,0,0,0,0,0,-123,-3,-0.85,CA,CA_NB
13,New Brunswick,2020-04-28,118,0,0,118,12907,114,96.61,16615,0,0,15.19,0,0,0,259,2,3.39,0,0,0,0,0,259,2,1.69,333,0,0,0,0,0,0,136,1,-1.69,CA,CA_NB
13,New Brunswick,2020-04-29,118,0,0,118,13121,114,96.61,16891,0,0,15.19,0,0,0,214,0,3.39,0,0,0,0,0,214,0,0,276,0,0,0,0,0,0,-45,-2,0,CA,CA_NB
13,New Brunswick,2020-04-30,118,0,0,118,13598,114,96.61,17505,0,0,15.19,0,0,0,477,0,3.39,0,0,0,0,0,477,0,0,614,0,0,0,0,0,0,263,0,0,CA,CA_NB
13,New Brunswick,2020-05-01,118,0,0,118,13998,116,98.31,18019,0,0,15.19,0,0,0,400,2,1.69,0,0,0,0,0,400,2,1.7,514,0,0,0,0,0,0,-77,2,-1.7,CA,CA_NB
13,New Brunswick,2020-05-02,118,0,0,118,14252,118,100,18346,0,0,15.19,0,0,0,254,2,0,0,0,0,0,0,254,2,1.69,327,0,0,0,0,0,0,-146,0,-1.69,CA,CA_NB
13,New Brunswick,2020-05-03,118,0,0,118,14559,118,100,18742,0,0,15.19,0,0,0,307,0,0,0,0,0,0,0,307,0,0,396,0,0,0,0,0,0,53,-2,0,CA,CA_NB
13,New Brunswick,2020-05-04,118,0,0,118,14559,118,100,18742,0,0,15.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-307,0,0,CA,CA_NB
13,New Brunswick,2020-05-05,119,0,0,119,14982,118,99.16,19286,1,0.85,15.32,0,0,0,423,0,0.84,0,1,0,0,1,423,0,-0.84,544,1,0.85,0.13,0,0,0,423,0,0.84,CA,CA_NB
13,New Brunswick,2020-05-06,120,0,0,120,15324,118,98.33,19726,1,0.84,15.45,0,0,0,342,0,1.67,0,1,0,0,1,342,0,-0.83,440,0,-0.01,0.13,0,0,0,-81,0,0.83,CA,CA_NB
13,New Brunswick,2020-05-07,120,0,0,120,15700,118,98.33,20210,0,0,15.45,0,0,0,376,0,1.67,0,0,0,0,0,376,0,0,484,-1,-0.84,0,0,0,0,34,0,0,CA,CA_NB
13,New Brunswick,2020-05-08,120,0,0,120,16068,118,98.33,20684,0,0,15.45,0,0,0,368,0,1.67,0,0,0,0,0,368,0,0,474,0,0,0,0,0,0,-8,0,0,CA,CA_NB
13,New Brunswick,2020-05-09,120,0,0,120,16417,118,98.33,21133,0,0,15.45,0,0,0,349,0,1.67,0,0,0,0,0,349,0,0,449,0,0,0,0,0,0,-19,0,0,CA,CA_NB
13,New Brunswick,2020-05-10,120,0,0,120,16750,118,98.33,21562,0,0,15.45,0,0,0,333,0,1.67,0,0,0,0,0,333,0,0,429,0,0,0,0,0,0,-16,0,0,CA,CA_NB
13,New Brunswick,2020-05-11,120,0,0,120,17184,118,98.33,22121,0,0,15.45,0,0,0,434,0,1.67,0,0,0,0,0,434,0,0,559,0,0,0,0,0,0,101,0,0,CA,CA_NB
13,New Brunswick,2020-05-12,120,0,0,120,17339,118,98.33,22320,0,0,15.45,0,0,0,155,0,1.67,0,0,0,0,0,155,0,0,199,0,0,0,0,0,0,-279,0,0,CA,CA_NB
13,New Brunswick,2020-05-13,120,0,0,120,17765,118,98.33,22869,0,0,15.45,0,0,0,426,0,1.67,0,0,0,0,0,426,0,0,549,0,0,0,0,0,0,271,0,0,CA,CA_NB
13,New Brunswick,2020-05-14,120,0,0,120,18172,118,98.33,23393,0,0,15.45,0,0,0,407,0,1.67,0,0,0,0,0,407,0,0,524,0,0,0,0,0,0,-19,0,0,CA,CA_NB
13,New Brunswick,2020-05-15,120,0,0,120,18587,119,99.17,23927,0,0,15.45,0,0,0,415,1,0.83,0,0,0,0,0,415,1,0.84,534,0,0,0,0,0,0,8,1,-0.84,CA,CA_NB
13,New Brunswick,2020-05-16,120,0,0,120,18775,120,100,24169,0,0,15.45,0,0,0,188,1,0,0,0,0,0,0,188,1,0.83,242,0,0,0,0,0,0,-227,0,-0.83,CA,CA_NB
13,New Brunswick,2020-05-17,120,0,0,120,19010,120,100,24471,0,0,15.45,0,0,0,235,0,0,0,0,0,0,0,235,0,0,302,0,0,0,0,0,0,47,-1,0,CA,CA_NB
13,New Brunswick,2020-05-18,120,0,0,120,19260,120,100,24793,0,0,15.45,0,0,0,250,0,0,0,0,0,0,0,250,0,0,322,0,0,0,0,0,0,15,0,0,CA,CA_NB
13,New Brunswick,2020-05-19,120,0,0,120,19453,120,100,25042,0,0,15.45,0,0,0,193,0,0,0,0,0,0,0,193,0,0,249,0,0,0,0,0,0,-57,0,0,CA,CA_NB
13,New Brunswick,2020-05-20,120,0,0,120,19745,120,100,25417,0,0,15.45,0,0,0,292,0,0,0,0,0,0,0,292,0,0,375,0,0,0,0,0,0,99,0,0,CA,CA_NB
13,New Brunswick,2020-05-21,121,0,0,121,20104,120,99.17,25880,1,0.83,15.58,0,0,0,359,0,0.83,0,1,0,0,1,359,0,-0.83,463,1,0.83,0.13,0,0,0,67,0,0.83,CA,CA_NB
13,New Brunswick,2020-05-22,121,0,0,121,20309,120,99.17,26144,0,0,15.58,0,0,0,205,0,0.83,0,0,0,0,0,205,0,0,264,-1,-0.83,0,0,0,0,-154,0,0,CA,CA_NB
13,New Brunswick,2020-05-23,121,0,0,121,20563,120,99.17,26471,0,0,15.58,0,0,0,254,0,0.83,0,0,0,0,0,254,0,0,327,0,0,0,0,0,0,49,0,0,CA,CA_NB
13,New Brunswick,2020-05-24,121,0,0,121,20764,120,99.17,26729,0,0,15.58,0,0,0,201,0,0.83,0,0,0,0,0,201,0,0,258,0,0,0,0,0,0,-53,0,0,CA,CA_NB
13,New Brunswick,2020-05-25,121,0,0,121,21032,120,99.17,27074,0,0,15.58,0,0,0,268,0,0.83,0,0,0,0,0,268,0,0,345,0,0,0,0,0,0,67,0,0,CA,CA_NB
13,New Brunswick,2020-05-26,122,0,0,122,21320,120,98.36,27445,1,0.83,15.7,0,0,0,288,0,1.64,0,1,0,0,1,288,0,-0.81,371,1,0.83,0.12,0,0,0,20,0,0.81,CA,CA_NB
13,New Brunswick,2020-05-27,123,0,0,123,21644,120,97.56,27862,1,0.82,15.83,0,0,0,324,0,2.44,0,1,0,0,1,324,0,-0.8,417,0,-0.01,0.13,0,0,0,36,0,0.8,CA,CA_NB
13,New Brunswick,2020-05-28,126,0,0,126,21980,120,95.24,28295,3,2.44,16.22,0,0,0,336,0,4.76,0,3,0,0,3,336,0,-2.32,433,2,1.62,0.39,0,0,0,12,0,2.32,CA,CA_NB
13,New Brunswick,2020-05-29,128,0,0,128,22508,120,93.75,28974,2,1.59,16.48,0,0,0,528,0,6.25,0,2,0,0,2,528,0,-1.49,679,-1,-0.85,0.26,0,0,0,192,0,1.49,CA,CA_NB
13,New Brunswick,2020-05-30,129,0,0,129,23157,120,93.02,29810,1,0.78,16.61,0,0,0,649,0,6.98,0,1,0,0,1,649,0,-0.73,836,-1,-0.81,0.13,0,0,0,121,0,0.73,CA,CA_NB
13,New Brunswick,2020-05-31,132,0,0,132,24667,120,90.91,31754,3,2.33,16.99,0,0,0,1510,0,9.09,0,3,0,0,3,1510,0,-2.11,1944,2,1.55,0.38,0,0,0,861,0,2.11,CA,CA_NB
13,New Brunswick,2020-06-01,132,0,0,132,26829,120,90.91,34537,0,0,16.99,0,0,0,2162,0,9.09,0,0,0,0,0,2162,0,0,2783,-3,-2.33,0,0,0,0,652,0,0,CA,CA_NB
13,New Brunswick,2020-06-02,133,0,0,133,28827,120,90.23,37109,1,0.76,17.12,0,0,0,1998,0,9.77,0,1,0,0,1,1998,0,-0.68,2572,1,0.76,0.13,0,0,0,-164,0,0.68,CA,CA_NB
13,New Brunswick,2020-06-03,135,0,0,135,29777,120,88.89,38332,2,1.5,17.38,0,0,0,950,0,11.11,0,2,0,0,2,950,0,-1.34,1223,1,0.74,0.26,0,0,0,-1048,0,1.34,CA,CA_NB
13,New Brunswick,2020-06-04,136,0,1,136,30270,120,88.24,38966,1,0.74,17.51,0.129,1,0.74,493,0,11.03,0,1,0,1,1,493,0,-0.65,634,-1,-0.76,0.13,0.129,1,0.74,-457,0,-0.08,CA,CA_NB
13,New Brunswick,2020-06-05,136,0,1,136,30645,121,88.97,39449,0,0,17.51,0.129,0,0.74,375,1,10.29,0,0,0,0,0,375,1,0.73,483,-1,-0.74,0,0,-1,0,-118,1,-0.74,CA,CA_NB
13,New Brunswick,2020-06-06,136,0,1,136,31083,121,88.97,40013,0,0,17.51,0.129,0,0.74,438,0,10.29,0,0,0,0,0,438,0,0,564,0,0,0,0,0,0,63,-1,0,CA,CA_NB
13,New Brunswick,2020-06-07,137,0,1,137,31445,121,88.32,40479,1,0.74,17.64,0.129,0,0.73,362,0,10.95,0,1,0,0,1,362,0,-0.65,466,1,0.74,0.13,0,0,-0.01,-76,0,0.66,CA,CA_NB
13,New Brunswick,2020-06-08,146,0,1,146,31781,121,82.88,40911,9,6.57,18.79,0.129,0,0.68,336,0,16.44,0,9,0,0,9,336,0,-5.44,432,8,5.83,1.15,0,0,-0.05,-26,0,5.49,CA,CA_NB
13,New Brunswick,2020-06-09,147,0,1,147,32205,121,82.31,41457,1,0.68,18.92,0.129,0,0.68,424,0,17.01,0,1,0,0,1,424,0,-0.57,546,-8,-5.89,0.13,0,0,0,88,0,0.57,CA,CA_NB
13,New Brunswick,2020-06-10,151,0,1,151,32562,121,80.13,41917,4,2.72,19.44,0.129,0,0.66,357,0,19.21,0,4,0,0,4,357,0,-2.18,460,3,2.04,0.52,0,0,-0.02,-67,0,2.2,CA,CA_NB
13,New Brunswick,2020-06-11,153,0,1,153,32928,123,80.39,42388,2,1.32,19.7,0.129,0,0.65,366,2,18.95,0,2,0,0,2,366,2,0.26,471,-2,-1.4,0.26,0,0,-0.01,9,2,-0.26,CA,CA_NB
13,New Brunswick,2020-06-12,154,0,1,154,33327,125,81.17,42901,1,0.65,19.82,0.129,0,0.65,399,2,18.18,0,1,0,0,1,399,2,0.78,513,-1,-0.67,0.12,0,0,0,33,0,-0.77,CA,CA_NB
13,New Brunswick,2020-06-13,157,0,2,157,33759,126,80.25,43458,3,1.95,20.21,0.257,1,1.27,432,1,18.47,0,3,0,1,3,432,1,-0.92,557,2,1.3,0.39,0.128,1,0.62,33,-1,0.29,CA,CA_NB
13,New Brunswick,2020-06-14,157,0,2,157,33954,129,82.17,43709,0,0,20.21,0.257,0,1.27,195,3,16.56,0,0,0,0,0,195,3,1.92,251,-3,-1.95,0,0,-1,0,-237,2,-1.91,CA,CA_NB
13,New Brunswick,2020-06-15,160,0,2,160,34261,129,80.63,44104,3,1.91,20.6,0.257,0,1.25,307,0,18.13,0,3,0,0,3,307,0,-1.54,395,3,1.91,0.39,0,0,-0.02,112,-3,1.57,CA,CA_NB
13,New Brunswick,2020-06-16,163,0,2,163,34510,131,80.37,44424,3,1.88,20.98,0.257,0,1.23,249,2,18.4,0,3,0,0,3,249,2,-0.26,320,0,-0.03,0.38,0,0,-0.02,-58,2,0.27,CA,CA_NB
13,New Brunswick,2020-06-17,164,0,2,164,34992,133,81.1,45045,1,0.61,21.11,0.257,0,1.22,482,2,17.68,0,1,0,0,1,482,2,0.73,621,-2,-1.27,0.13,0,0,-0.01,233,0,-0.72,CA,CA_NB
13,New Brunswick,2020-06-18,164,0,2,164,35355,135,82.32,45512,0,0,21.11,0.257,0,1.22,363,2,16.46,0,0,0,0,0,363,2,1.22,467,-1,-0.61,0,0,0,0,-119,0,-1.22,CA,CA_NB
13,New Brunswick,2020-06-19,164,0,2,164,35619,135,82.32,45852,0,0,21.11,0.257,0,1.22,264,0,16.46,0,0,0,0,0,264,0,0,340,0,0,0,0,0,0,-99,-2,0,CA,CA_NB
13,New Brunswick,2020-06-20,164,0,2,164,36184,135,82.32,46579,0,0,21.11,0.257,0,1.22,565,0,16.46,0,0,0,0,0,565,0,0,727,0,0,0,0,0,0,301,0,0,CA,CA_NB
13,New Brunswick,2020-06-21,164,0,2,164,36375,135,82.32,46825,0,0,21.11,0.257,0,1.22,191,0,16.46,0,0,0,0,0,191,0,0,246,0,0,0,0,0,0,-374,0,0,CA,CA_NB
13,New Brunswick,2020-06-22,164,0,2,164,36534,135,82.32,47030,0,0,21.11,0.257,0,1.22,159,0,16.46,0,0,0,0,0,159,0,0,205,0,0,0,0,0,0,-32,0,0,CA,CA_NB
13,New Brunswick,2020-06-23,165,0,2,165,36714,143,86.67,47261,1,0.61,21.24,0.257,0,1.21,180,8,12.12,0,1,0,0,1,180,8,4.35,231,1,0.61,0.13,0,0,-0.01,21,8,-4.34,CA,CA_NB
10,Newfoundland and Labrador,2020-03-11,0,0,0,0,44,,,84,0,0,0,0,0,,44,,,,,,,,,,,,,,,,,,,,,CA,CA_NL
10,Newfoundland and Labrador,2020-03-12,0,0,0,0,52,,,100,0,0,0,0,0,,30,,,0,0,0,0,0,8,,,16,0,0,0,0,0,,-14,,,CA,CA_NL
10,Newfoundland and Labrador,2020-03-13,0,0,0,0,52,,,100,0,0,0,0,0,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,-30,,,CA,CA_NL
10,Newfoundland and Labrador,2020-03-14,0,0,0,0,62,,,119,0,0,0,0,0,,10,,,0,0,0,0,0,10,,,19,0,0,0,0,0,,10,,,CA,CA_NL
10,Newfoundland and Labrador,2020-03-15,0,1,0,1,62,,,119,1,0,0.19,0,0,0,0,,100,0,0,1,0,1,0,,,0,1,0,0.19,0,0,,-10,,,CA,CA_NL
10,Newfoundland and Labrador,2020-03-16,0,1,0,1,161,,,309,0,0,0.19,0,0,0,99,,100,0,0,0,0,0,99,,,190,-1,0,0,0,0,0,99,,0,CA,CA_NL
10,Newfoundland and Labrador,2020-03-17,0,1,0,1,161,,,309,0,0,0.19,0,0,0,0,,100,0,0,0,0,0,0,,,0,0,0,0,0,0,0,-99,,0,CA,CA_NL
10,Newfoundland and Labrador,2020-03-18,0,3,0,3,161,,,309,2,200,0.58,0,0,0,0,,100,0,0,2,0,2,0,,,0,2,200,0.39,0,0,0,0,,0,CA,CA_NL
10,Newfoundland and Labrador,2020-03-19,1,2,0,3,267,,,512,0,0,0.58,0,0,0,106,,100,0,1,-1,0,0,106,,,203,-2,-200,0,0,0,0,106,,0,CA,CA_NL
