latitude,longitude,altitude,precision,globe,area,elevation,key
47.5,1.75,,0.0166667,http://www.wikidata.org/entity/Q2,39151,,FR_CVL
47.081111,2.4444444,,0.00027777778,http://www.wikidata.org/entity/Q2,7235,,FR_CVL_18
48.333333,1.4166667,,0.016666667,http://www.wikidata.org/entity/Q2,5880,,FR_CVL_28
46.766667,1.6,,1,http://www.wikidata.org/entity/Q2,6791,,FR_CVL_36
47.25,0.66666667,,0.016666667,http://www.wikidata.org/entity/Q2,6127,,FR_CVL_37
47.266667,0.66666667,,0.016666667,http://www.wikidata.org/entity/Q2,6343,,FR_CVL_41
47.916667,2.1666667,,0.016666667,http://www.wikidata.org/entity/Q2,6775,,FR_CVL_45
48.5989,7.7599,,0.0001,http://www.wikidata.org/entity/Q2,57433,,FR_GES
49.578611,4.5866667,,0.00027777778,http://www.wikidata.org/entity/Q2,5229,,FR_GES_08
48.333333,4.1666667,,0.016666667,http://www.wikidata.org/entity/Q2,6004,,FR_GES_10
49,4.25,,0.016666667,http://www.wikidata.org/entity/Q2,8162,,FR_GES_51
48.083333,5.25,,0.016666667,http://www.wikidata.org/entity/Q2,6211,,FR_GES_52
48.666667,6.1666667,,0.016666667,http://www.wikidata.org/entity/Q2,5246,,FR_GES_54
48.965556,5.3777778,,0.00027777778,http://www.wikidata.org/entity/Q2,6211,,FR_GES_55
49.033889,6.661944,,1E-05,http://www.wikidata.org/entity/Q2,6216,,FR_GES_57
48.816667,7.7833333,,0.016666667,http://www.wikidata.org/entity/Q2,4755,,FR_GES_67
47.964167,7.319722,,1E-05,http://www.wikidata.org/entity/Q2,3525,,FR_GES_68
48.166667,6.4166667,,0.016666667,http://www.wikidata.org/entity/Q2,5874,,FR_GES_88
3.99886,-52.99994,,1E-05,http://www.wikidata.org/entity/Q2,83534,,FR_GF
16.25,-61.583333,,1,http://www.wikidata.org/entity/Q2,1628,,FR_GUA
49.920557,2.7029777,,1E-07,http://www.wikidata.org/entity/Q2,31813,,FR_HDF
49.5,3.5,,0.013831981,http://www.wikidata.org/entity/Q2,7369,,FR_HDF_02
50.621389,3.0322222,,0.00027777778,http://www.wikidata.org/entity/Q2,5743,,FR_HDF_59
49.383333,2.4166667,,0.016666667,http://www.wikidata.org/entity/Q2,5860,,FR_HDF_60
50.95,1.85,,0.016666667,http://www.wikidata.org/entity/Q2,6671,,FR_HDF_62
49.883333,2.4166667,,0.016666667,http://www.wikidata.org/entity/Q2,6170,,FR_HDF_80
48.8522,2.3176,,0.0001,http://www.wikidata.org/entity/Q2,12012,,FR_IDF
48.856944,2.3513889,,0.00027777778,http://www.wikidata.org/entity/Q2,105.4,28,FR_IDF_75
48.6,3,,0.016666667,http://www.wikidata.org/entity/Q2,5915,,FR_IDF_77
48.833333,1.9166667,,0.016666667,http://www.wikidata.org/entity/Q2,2284,,FR_IDF_78
48.5,2.2833333,,0.016666667,http://www.wikidata.org/entity/Q2,1804,,FR_IDF_91
48.833333,2.2,,0.016666667,http://www.wikidata.org/entity/Q2,176,,FR_IDF_92
48.9,2.4833333,,0.016666667,http://www.wikidata.org/entity/Q2,236,,FR_IDF_93
48.75,2.4166667,,0.016666667,http://www.wikidata.org/entity/Q2,245,,FR_IDF_94
49.061944,2.0861111,,0.00027777778,http://www.wikidata.org/entity/Q2,1246,,FR_IDF_95
-21.114444,55.5325,,,http://www.wikidata.org/entity/Q2,2512,,FR_LRE
-12.843056,45.138333,,,http://www.wikidata.org/entity/Q2,374,,FR_MAY
18.075278,-63.06,,0.00027777778,http://www.wikidata.org/entity/Q2,53.2,,FR_MF
14.666667,-61,,,http://www.wikidata.org/entity/Q2,1128,,FR_MQ
44.8366,-0.5888,,1E-08,http://www.wikidata.org/entity/Q2,84061,,FR_NAQ
45.833333,0.33333333,,0.016666667,http://www.wikidata.org/entity/Q2,5956,,FR_NAQ_16
45.95,-0.96666667,,0.016666667,http://www.wikidata.org/entity/Q2,6864,,FR_NAQ_17
45.333333,1.8333333,,0.016666667,http://www.wikidata.org/entity/Q2,5857,,FR_NAQ_19
46.583333,2.05,,0.016666667,http://www.wikidata.org/entity/Q2,5565,,FR_NAQ_23
45,0.66666667,,0.016666667,http://www.wikidata.org/entity/Q2,9060,,FR_NAQ_24
44.833333,-0.66666667,,2.778E-07,http://www.wikidata.org/entity/Q2,9975.6,,FR_NAQ_33
43.878056,-0.86777778,,0.00027777778,http://www.wikidata.org/entity/Q2,9243,,FR_NAQ_40
44.333333,0.5,,0.016666667,http://www.wikidata.org/entity/Q2,5361,,FR_NAQ_47
43.25,-0.83333333,,2.778E-07,http://www.wikidata.org/entity/Q2,7645,,FR_NAQ_64
46.5,0.33333333,,0.016666667,http://www.wikidata.org/entity/Q2,5999,,FR_NAQ_79
46.581389,0.34055556,,0.00027777778,http://www.wikidata.org/entity/Q2,6990,,FR_NAQ_86
45.833333,1.2666667,,0.016666667,http://www.wikidata.org/entity/Q2,5520,,FR_NAQ_87
49.186389,-0.35277778,,0.00027777778,http://www.wikidata.org/entity/Q2,29906,,FR_NOR
43.648785,2.3435684,,1E-08,http://www.wikidata.org/entity/Q2,72724,,FR_OCC
43,1.5,,0.016666667,http://www.wikidata.org/entity/Q2,4890,,FR_OCC_09
43.083333,2.4166667,,0.016666667,http://www.wikidata.org/entity/Q2,6139,,FR_OCC_11
44.25,2.7,,0.016666667,http://www.wikidata.org/entity/Q2,8735,,FR_OCC_12
44.128056,4.0816667,,0.00027777778,http://www.wikidata.org/entity/Q2,5853,,FR_OCC_30
43.416667,1.5,,0.016666667,http://www.wikidata.org/entity/Q2,6309,,FR_OCC_31
43.65,0.58333333,,0.016666667,http://www.wikidata.org/entity/Q2,6257,,FR_OCC_32
43.610919,3.8772306,,2.7777778E-06,http://www.wikidata.org/entity/Q2,6224,,FR_OCC_34
44.558889,1.5763889,,0.00027777778,http://www.wikidata.org/entity/Q2,5217,,FR_OCC_46
44.333333,3.6,,0.016666667,http://www.wikidata.org/entity/Q2,5166.9,,FR_OCC_48
43.2,0.13333333,,0.016666667,http://www.wikidata.org/entity/Q2,4464,,FR_OCC_65
42.5,2.75,,0.016666667,http://www.wikidata.org/entity/Q2,4116,,FR_OCC_66
43.909722,2.1091667,,0.00027777778,http://www.wikidata.org/entity/Q2,5758,,FR_OCC_81
44,1.3333333,,0.016666667,http://www.wikidata.org/entity/Q2,3718,,FR_OCC_82
44,6,,1,http://www.wikidata.org/entity/Q2,31400,,FR_PAC
44.095278,6.24,,0.00027777778,http://www.wikidata.org/entity/Q2,6925,,FR_PAC_04
44.666667,6.3333333,,0.016666667,http://www.wikidata.org/entity/Q2,5549,1665,FR_PAC_05
43.833333,7.1666667,,0.016666667,http://www.wikidata.org/entity/Q2,4299,,FR_PAC_06
43.5,5.0833333,,0.016666667,http://www.wikidata.org/entity/Q2,5087,,FR_PAC_13
43.400833,6.21,,0.00027777778,http://www.wikidata.org/entity/Q2,5973,,FR_PAC_83
44,5.1666667,,0.016666667,http://www.wikidata.org/entity/Q2,3567,,FR_PAC_84
47.466667,-0.83333333,,,http://www.wikidata.org/entity/Q2,32082,,FR_PDL
47.333333,-1.6666667,,0.00027777778,http://www.wikidata.org/entity/Q2,6809,,FR_PDL_44
47.45,-0.6,,0.016666667,http://www.wikidata.org/entity/Q2,7166,,FR_PDL_49
48.166667,-0.66666667,,2.778E-07,http://www.wikidata.org/entity/Q2,5175,,FR_PDL_53
48.283333,0.21666667,,0.016666667,http://www.wikidata.org/entity/Q2,6206,,FR_PDL_72
46.670556,-1.426667,,1E-05,http://www.wikidata.org/entity/Q2,6720,,FR_PDL_85
46.825,-56.275,,0.00027777778,http://www.wikidata.org/entity/Q2,242,,FR_PM
-0.68333056,11.5,,1,http://www.wikidata.org/entity/Q2,267667,,GA
54.6,-2,,0.1,http://www.wikidata.org/entity/Q2,242495.41,,GB
53,-1,,1,http://www.wikidata.org/entity/Q2,130278.43,,GB_ENG
54.686389,-1.210833,,1E-05,http://www.wikidata.org/entity/Q2,93.5595,,GB_ENG_E06000001
54.573,-1.238,,0.0001,http://www.wikidata.org/entity/Q2,53.8888,,GB_ENG_E06000002
54.579231,-1.0340889,,0.00027777778,http://www.wikidata.org/entity/Q2,244.8202,,GB_ENG_E06000003
54.55,-1.3333333,,0.016666667,http://www.wikidata.org/entity/Q2,204.9625,,GB_ENG_E06000004
54.516667,-1.55,,0.0001,http://www.wikidata.org/entity/Q2,197.4758,,GB_ENG_E06000005
53.333333,-2.75,,0.016666667,http://www.wikidata.org/entity/Q2,79.0839,,GB_ENG_E06000006
53.388889,-2.596111,,1E-05,http://www.wikidata.org/entity/Q2,180.6279,,GB_ENG_E06000007
,,,,,137.022,,GB_ENG_E06000008
53.83333,-3.03333,,1E-05,http://www.wikidata.org/entity/Q2,34.8515,,GB_ENG_E06000009
53.75,-0.33333,,1E-05,http://www.wikidata.org/entity/Q2,71.4498,,GB_ENG_E06000010
53.91667,-0.5,,1E-05,http://www.wikidata.org/entity/Q2,2405.3217,,GB_ENG_E06000011
53.55,-0.1,,0.0166667,http://www.wikidata.org/entity/Q2,191.8639,,GB_ENG_E06000012
53.6,-0.65,,0.016666667,http://www.wikidata.org/entity/Q2,846.2966,,GB_ENG_E06000013
53.96396,-1.09142,,1E-05,http://www.wikidata.org/entity/Q2,271.937,,GB_ENG_E06000014
52.9207,-1.47217,,1E-05,http://www.wikidata.org/entity/Q2,78.0311,,GB_ENG_E06000015
52.63333,-1.13333,,1E-05,http://www.wikidata.org/entity/Q2,73.3421,,GB_ENG_E06000016
52.65,-0.63333333,,0.016666667,http://www.wikidata.org/entity/Q2,381.8313,,GB_ENG_E06000017
52.955,-1.1491667,,0.00027777778,http://www.wikidata.org/entity/Q2,74.6135,,GB_ENG_E06000018
52.083333,-2.75,,0.016666667,http://www.wikidata.org/entity/Q2,2179.7094,,GB_ENG_E06000019
52.73,-2.49,,0.00027777778,http://www.wikidata.org/entity/Q2,290.3137,,GB_ENG_E06000020
53,-2.16667,,1E-05,http://www.wikidata.org/entity/Q2,93.4485,,GB_ENG_E06000021
51.39,-2.32,,0.00027777778,http://www.wikidata.org/entity/Q2,345.8786,,GB_ENG_E06000022
51.45,-2.5833333,,0.016666667,http://www.wikidata.org/entity/Q2,109.7001,,GB_ENG_E06000023
51.383333,-2.8,,0.016666667,http://www.wikidata.org/entity/Q2,373.7521,,GB_ENG_E06000024
51.479444,-2.3802778,,,http://www.wikidata.org/entity/Q2,496.9473,,GB_ENG_E06000025
50.38333,-4.13333,,1E-05,http://www.wikidata.org/entity/Q2,79.8302,,GB_ENG_E06000026
50.452222,-3.5569444,,0.00027777778,http://www.wikidata.org/entity/Q2,62.891,,GB_ENG_E06000027
51.57,-1.74,,0.00027777778,http://www.wikidata.org/entity/Q2,230.0932,,GB_ENG_E06000030
52.616667,-0.26666667,,0.016666667,http://www.wikidata.org/entity/Q2,343.3782,,GB_ENG_E06000031
51.8911,-0.42793,,1E-05,http://www.wikidata.org/entity/Q2,43.3525,,GB_ENG_E06000032
51.536667,0.714722,,1E-06,http://www.wikidata.org/entity/Q2,41.7557,,GB_ENG_E06000033
51.5,0.41666667,,,http://www.wikidata.org/entity/Q2,163.4935,,GB_ENG_E06000034
51.416667,0.56666667,,0.016666667,http://www.wikidata.org/entity/Q2,193.5406,,GB_ENG_E06000035
51.417222,-0.746944,,1E-05,http://www.wikidata.org/entity/Q2,109.3843,,GB_ENG_E06000036
51.4009,-1.3235,,0.00027777778,http://www.wikidata.org/entity/Q2,704.1693,,GB_ENG_E06000037
51.454167,-0.97305556,,0.00027777778,http://www.wikidata.org/entity/Q2,40.3979,,GB_ENG_E06000038
51.5,-0.56667,,1E-05,http://www.wikidata.org/entity/Q2,32.5419,,GB_ENG_E06000039
51.466667,-0.66666667,,,http://www.wikidata.org/entity/Q2,196.5017,,GB_ENG_E06000040
51.410972,-0.834925,,2.7777778E-06,http://www.wikidata.org/entity/Q2,178.9655,,GB_ENG_E06000041
52.033333,-0.76666667,,0.016666667,http://www.wikidata.org/entity/Q2,308.6267,,GB_ENG_E06000042
50.827778,-0.15277778,,,http://www.wikidata.org/entity/Q2,82.7853,,GB_ENG_E06000043
50.8,-1.06667,,1E-05,http://www.wikidata.org/entity/Q2,40.3919,,GB_ENG_E06000044
50.91667,-1.38333,,1E-05,http://www.wikidata.org/entity/Q2,49.9142,,GB_ENG_E06000045
50.666667,-1.2666667,,0.016666667,http://www.wikidata.org/entity/Q2,380.1644,,GB_ENG_E06000046
54.760556,-1.4655556,,0.00027777778,http://www.wikidata.org/entity/Q2,2225.9685,,GB_ENG_E06000047
53.162222,-2.2175,,0.00027777778,http://www.wikidata.org/entity/Q2,1166.3576,,GB_ENG_E06000049
53.213,-2.902,,0.00027777778,http://www.wikidata.org/entity/Q2,916.7005,745,GB_ENG_E06000050
52.708056,-2.7544444,,1E-06,http://www.wikidata.org/entity/Q2,3197.2757,,GB_ENG_E06000051
50.416669,-4.75,,2.7777778E-06,http://www.wikidata.org/entity/Q2,3545.995,,GB_ENG_E06000052
51.316389,-2.21,,1E-06,http://www.wikidata.org/entity/Q2,3255.3381,,GB_ENG_E06000054
52.134444,-0.46305556,,,http://www.wikidata.org/entity/Q2,476.4083,57,GB_ENG_E06000055
52.0263,-0.4906,,0.00027777778,http://www.wikidata.org/entity/Q2,715.6654,,GB_ENG_E06000056
55.166667,-2,,,http://www.wikidata.org/entity/Q2,5013.8024,,GB_ENG_E06000057
,,,,,161.3217,,GB_ENG_E06000058
,,,,,2491.3546,,GB_ENG_E06000059
53.5775,-2.43,,,http://www.wikidata.org/entity/Q2,139.7923,,GB_ENG_E08000001
53.592778,-2.2980556,,,http://www.wikidata.org/entity/Q2,99.4601,,GB_ENG_E08000002
53.41667,-2.25,,1E-05,http://www.wikidata.org/entity/Q2,115.6486,,GB_ENG_E08000003
53.541944,-2.118611,,1E-05,http://www.wikidata.org/entity/Q2,142.345,542,GB_ENG_E08000004
53.616667,-2.1566667,,,http://www.wikidata.org/entity/Q2,158.1283,,GB_ENG_E08000005
53.509722,-2.3344444,,0.00027777778,http://www.wikidata.org/entity/Q2,97.1974,68,GB_ENG_E08000006
53.4,-2.1666667,,0.016666667,http://www.wikidata.org/entity/Q2,126.0402,78,GB_ENG_E08000007
53.49,-2.0941667,,0.00027777778,http://www.wikidata.org/entity/Q2,103.1543,151,GB_ENG_E08000008
53.433333,-2.3,,,http://www.wikidata.org/entity/Q2,106.0447,30,GB_ENG_E08000009
53.533333,-2.6166667,,0.016666667,http://www.wikidata.org/entity/Q2,188.1712,,GB_ENG_E08000010
53.439,-2.851,,,http://www.wikidata.org/entity/Q2,86.5002,,GB_ENG_E08000011
53.41667,-2.91667,,1E-05,http://www.wikidata.org/entity/Q2,111.8357,,GB_ENG_E08000012
53.454,-2.746,,0.00027777778,http://www.wikidata.org/entity/Q2,136.3587,,GB_ENG_E08000013
53.445,-2.998,,0.00027777778,http://www.wikidata.org/entity/Q2,154.9911,,GB_ENG_E08000014
53.33333,-3.08333,,1E-05,http://www.wikidata.org/entity/Q2,157.0463,,GB_ENG_E08000015
53.55,-1.4666667,,0.016666667,http://www.wikidata.org/entity/Q2,329.0777,,GB_ENG_E08000016
53.5225,-1.1286111,,,http://www.wikidata.org/entity/Q2,568.0219,,GB_ENG_E08000017
53.430833,-1.3547222,,,http://www.wikidata.org/entity/Q2,286.5343,,GB_ENG_E08000018
53.41667,-1.5,,1E-05,http://www.wikidata.org/entity/Q2,367.9302,,GB_ENG_E08000019
55.007679,-1.6578367,,2.7777778E-07,http://www.wikidata.org/entity/Q2,11511.78,,GB_ENG_E08000021
55.0123,-1.5456,,0.00027777778,http://www.wikidata.org/entity/Q2,82.3171,,GB_ENG_E08000022
54.959,-1.438,,0.00027777778,http://www.wikidata.org/entity/Q2,64.3943,,GB_ENG_E08000023
54.91,-1.385,,0.00027777778,http://www.wikidata.org/entity/Q2,137.439,,GB_ENG_E08000024
52.48048,-1.89823,,1E-05,http://www.wikidata.org/entity/Q2,267.7913,,GB_ENG_E08000025
52.416667,-1.5166667,,0.016666667,http://www.wikidata.org/entity/Q2,98.639,,GB_ENG_E08000026
52.5,-2.0833,,0.1,http://www.wikidata.org/entity/Q2,97.9584,,GB_ENG_E08000027
52.505278,-2.0172222,,,http://www.wikidata.org/entity/Q2,85.5589,,GB_ENG_E08000028
52.420833,-1.776667,,1E-05,http://www.wikidata.org/entity/Q2,178.2821,,GB_ENG_E08000029
52.585,-1.9825,,1E-05,http://www.wikidata.org/entity/Q2,103.9734,,GB_ENG_E08000030
52.58333,-2.11667,,1E-05,http://www.wikidata.org/entity/Q2,69.4365,,GB_ENG_E08000031
53.792,-1.754,,0.00027777778,http://www.wikidata.org/entity/Q2,366.4198,,GB_ENG_E08000032
53.72,-1.97,,,http://www.wikidata.org/entity/Q2,363.9608,,GB_ENG_E08000033
53.593,-1.801,,,http://www.wikidata.org/entity/Q2,408.5516,,GB_ENG_E08000034
53.799167,-1.5491667,,0.00027777778,http://www.wikidata.org/entity/Q2,551.7065,,GB_ENG_E08000035
53.683,-1.499,,2.7777778E-05,http://www.wikidata.org/entity/Q2,338.6198,,GB_ENG_E08000036
54.95,-1.6,,0.016666667,http://www.wikidata.org/entity/Q2,142.3593,,GB_ENG_E08000037
51.515833,-0.092222222,,0.00027777778,http://www.wikidata.org/entity/Q2,2.904,20,GB_ENG_E09000001
51.536111,0.078888889,,0.00027777778,http://www.wikidata.org/entity/Q2,36.1077,,GB_ENG_E09000002
51.625278,-0.15305556,,0.00027777778,http://www.wikidata.org/entity/Q2,86.7483,,GB_ENG_E09000003
51.455556,0.15361111,,0.00027777778,http://www.wikidata.org/entity/Q2,60.5763,,GB_ENG_E09000004
51.558889,-0.28111111,,0.00027777778,http://www.wikidata.org/entity/Q2,43.2325,,GB_ENG_E09000005
51.404444,0.02,,0.00027777778,http://www.wikidata.org/entity/Q2,150.1347,,GB_ENG_E09000006
51.528889,-0.12555556,,0.00027777778,http://www.wikidata.org/entity/Q2,21.7895,,GB_ENG_E09000007
51.371111,-0.098888889,,0.00027777778,http://www.wikidata.org/entity/Q2,86.4947,,GB_ENG_E09000008
51.513056,-0.30888889,,0.00027777778,http://www.wikidata.org/entity/Q2,55.5447,,GB_ENG_E09000009
51.654722,-0.079722222,,0.00027777778,http://www.wikidata.org/entity/Q2,80.831,,GB_ENG_E09000010
51.48,0,,0.00027777778,http://www.wikidata.org/entity/Q2,47.334,,GB_ENG_E09000011
51.544722,-0.0575,,0.00027777778,http://www.wikidata.org/entity/Q2,19.0492,,GB_ENG_E09000012
51.4925,-0.23472222,,0.00027777778,http://www.wikidata.org/entity/Q2,16.3976,,GB_ENG_E09000013
51.6,-0.11194444,,0.00027777778,http://www.wikidata.org/entity/Q2,29.5983,,GB_ENG_E09000014
51.588333,-0.33194444,,0.00027777778,http://www.wikidata.org/entity/Q2,50.4634,,GB_ENG_E09000015
51.581389,0.18388889,,0.00027777778,http://www.wikidata.org/entity/Q2,112.3497,,GB_ENG_E09000016
51.543611,-0.47611111,,0.00027777778,http://www.wikidata.org/entity/Q2,115.7002,,GB_ENG_E09000017
51.473611,-0.36555556,,0.00027777778,http://www.wikidata.org/entity/Q2,55.9779,,GB_ENG_E09000018
51.541667,-0.10222222,,0.00027777778,http://www.wikidata.org/entity/Q2,14.8565,,GB_ENG_E09000019
51.502222,-0.19527778,,0.00027777778,http://www.wikidata.org/entity/Q2,12.1238,,GB_ENG_E09000020
51.408333,-0.30527778,,0.00027777778,http://www.wikidata.org/entity/Q2,37.2612,,GB_ENG_E09000021
51.460833,-0.11638889,,0.00027777778,http://www.wikidata.org/entity/Q2,26.8101,,GB_ENG_E09000022
51.445278,-0.020277778,,0.00027777778,http://www.wikidata.org/entity/Q2,35.1488,,GB_ENG_E09000023
51.401389,-0.19611111,,0.00027777778,http://www.wikidata.org/entity/Q2,37.6248,,GB_ENG_E09000024
51.532778,0.055555556,,0.00027777778,http://www.wikidata.org/entity/Q2,36.2017,,GB_ENG_E09000025
51.558611,0.074444444,,0.00027777778,http://www.wikidata.org/entity/Q2,56.4192,23,GB_ENG_E09000026
51.447778,-0.32416667,,0.00027777778,http://www.wikidata.org/entity/Q2,57.407,,GB_ENG_E09000027
51.503333,-0.080555556,,0.00027777778,http://www.wikidata.org/entity/Q2,28.8621,,GB_ENG_E09000028
51.361667,-0.19472222,,0.00027777778,http://www.wikidata.org/entity/Q2,43.8471,,GB_ENG_E09000029
51.51,-0.0061111111,,0.00027777778,http://www.wikidata.org/entity/Q2,19.7864,,GB_ENG_E09000030
51.591222,-0.013527778,,2.7777778E-05,http://www.wikidata.org/entity/Q2,38.8078,,GB_ENG_E09000031
51.457111,-0.19030556,,2.7777778E-05,http://www.wikidata.org/entity/Q2,34.2634,,GB_ENG_E09000032
51.4975,-0.13722222,,0.00027777778,http://www.wikidata.org/entity/Q2,21.487,,GB_ENG_E09000033
,,,,,1564.9491,,GB_ENG_E10000002
,,,,,3046.234,,GB_ENG_E10000003
54.5,-3.25,,0.0166667,http://www.wikidata.org/entity/Q2,6766.5996,,GB_ENG_E10000006
,,,,,2546.7577,,GB_ENG_E10000007
,,,,,6564.2643,,GB_ENG_E10000008
,,,,,1708.5564,,GB_ENG_E10000011
,,,,,3464.4105,,GB_ENG_E10000012
,,,,,2653.0312,,GB_ENG_E10000013
,,,,,3678.8993,,GB_ENG_E10000014
51.9,-0.2,,0.0166667,http://www.wikidata.org/entity/Q2,1643.0648,,GB_ENG_E10000015
,,,,,3544.9393,,GB_ENG_E10000016
,,,,,2903.2542,,GB_ENG_E10000017
,,,,,2082.8918,,GB_ENG_E10000018
,,,,,5937.2858,,GB_ENG_E10000019
52.666667,1,,,http://www.wikidata.org/entity/Q2,5380.0193,,GB_ENG_E10000020
52.283333,-0.83333333,,0.01667,http://www.wikidata.org/entity/Q2,2364.0051,,GB_ENG_E10000021
,,,,,8037.6618,,GB_ENG_E10000023
,,,,,2084.7118,,GB_ENG_E10000024
51.75,-1.28,,0.01667,http://www.wikidata.org/entity/Q2,2604.9318,,GB_ENG_E10000025
,,,,,3450.6094,,GB_ENG_E10000027
,,,,,2620.2867,,GB_ENG_E10000028
52.166667,1,,,http://www.wikidata.org/entity/Q2,3800.9523,,GB_ENG_E10000029
51.25,-0.41666667,,0.016666667,http://www.wikidata.org/entity/Q2,1662.5177,,GB_ENG_E10000030
52.333333,-1.5833333,,0.016666667,http://www.wikidata.org/entity/Q2,1975.0787,,GB_ENG_E10000031
50.916667,-0.5,,0.1,http://www.wikidata.org/entity/Q2,1990.8718,,GB_ENG_E10000032
52.2,-2.1666667,,,http://www.wikidata.org/entity/Q2,1740.5141,,GB_ENG_E10000034
54.683333,-6.75,,0.016666667,http://www.wikidata.org/entity/Q2,14130,,GB_NIR
54.7167,-6.21667,,0.0001,http://www.wikidata.org/entity/Q2,571.9729,,GB_NIR_N09000001
54.351,-6.492,,0.001,http://www.wikidata.org/entity/Q2,1336.5942,,GB_NIR_N09000002
54.593889,-5.9294444,,,http://www.wikidata.org/entity/Q2,132.4762,,GB_NIR_N09000003
55.203,-6.5,,0.001,http://www.wikidata.org/entity/Q2,1980.0783,,GB_NIR_N09000004
54.927,-7.424,,2.7777778E-05,http://www.wikidata.org/entity/Q2,1238.4659,,GB_NIR_N09000005
54.545,-7.494,,0.001,http://www.wikidata.org/entity/Q2,2856.5316,,GB_NIR_N09000006
54.523,-5.973,,0.001,http://www.wikidata.org/entity/Q2,505.3451,,GB_NIR_N09000007
54.828,-6.078,,0.001,http://www.wikidata.org/entity/Q2,1046.3669,,GB_NIR_N09000008
54.668,-6.679,,0.001,http://www.wikidata.org/entity/Q2,1826.7343,,GB_NIR_N09000009
54.111,-6.161,,2.7777778E-05,http://www.wikidata.org/entity/Q2,1632.8726,,GB_NIR_N09000010
54.562,-5.637,,0.001,http://www.wikidata.org/entity/Q2,460.7648,,GB_NIR_N09000011
57,-5,,1,http://www.wikidata.org/entity/Q2,78782,,GB_SCT
52.35,-3.6333333,,0.016666667,http://www.wikidata.org/entity/Q2,20779,,GB_WLS
12.116667,-61.666667,,1E-05,http://www.wikidata.org/entity/Q2,348.5,,GD
,,,,,,,GE
3.99886,-52.99994,,1E-05,http://www.wikidata.org/entity/Q2,83534,,GF
49.4558,-2.5775,,0.41458508,http://www.wikidata.org/entity/Q2,63.4,,GG
8,-0.5,,0.1,http://www.wikidata.org/entity/Q2,238535,,GH
36.13775,-5.3453611,,2.7777778E-05,http://www.wikidata.org/entity/Q2,6.843,11,GI
72,-40,,1,http://www.wikidata.org/entity/Q2,2166086,,GL
13.5,-15.5,,0.0166667,http://www.wikidata.org/entity/Q2,11300,,GM
10,-11,,1,http://www.wikidata.org/entity/Q2,245857,,GN
1.5,10,,0.0166667,http://www.wikidata.org/entity/Q2,28051,,GQ
38.5,23,,0.1,http://www.wikidata.org/entity/Q2,131957,,GR
-54.25,-36.75,,0.0166667,http://www.wikidata.org/entity/Q2,3718,,GS
15.5,-90.25,,0.0166667,http://www.wikidata.org/entity/Q2,108889,,GT
15.5,-90.333333,,,http://www.wikidata.org/entity/Q2,8686,1316,GT_AV
15.101389,-90.318611,,,http://www.wikidata.org/entity/Q2,3124,,GT_BV
14.563317,-90.982067,,0.00027777778,http://www.wikidata.org/entity/Q2,1979,,GT_CM
14.799444,-89.543611,,0.00027777778,http://www.wikidata.org/entity/Q2,2376,424,GT_CQ
14.297778,-90.786944,,0.00027777778,http://www.wikidata.org/entity/Q2,4384,,GT_ES
