dep,jour,p,t,cl_age90
75,2020-06-15,0,45,90
76,2020-06-15,19,381,0
76,2020-06-15,5,33,09
76,2020-06-15,0,32,19
76,2020-06-15,3,50,29
76,2020-06-15,2,43,39
76,2020-06-15,0,39,49
76,2020-06-15,1,41,59
76,2020-06-15,1,54,69
76,2020-06-15,1,32,79
76,2020-06-15,3,35,89
76,2020-06-15,3,22,90
77,2020-06-15,8,927,0
77,2020-06-15,1,48,09
77,2020-06-15,1,75,19
77,2020-06-15,0,115,29
77,2020-06-15,2,130,39
77,2020-06-15,3,144,49
77,2020-06-15,0,122,59
77,2020-06-15,0,108,69
77,2020-06-15,0,100,79
77,2020-06-15,0,66,89
77,2020-06-15,1,19,90
78,2020-06-15,20,801,0
78,2020-06-15,3,50,09
78,2020-06-15,2,63,19
78,2020-06-15,2,83,29
78,2020-06-15,4,108,39
78,2020-06-15,4,127,49
78,2020-06-15,0,94,59
78,2020-06-15,2,106,69
78,2020-06-15,1,95,79
78,2020-06-15,2,62,89
78,2020-06-15,0,13,90
79,2020-06-15,0,159,0
79,2020-06-15,0,6,09
79,2020-06-15,0,17,19
79,2020-06-15,0,17,29
79,2020-06-15,0,27,39
79,2020-06-15,0,13,49
79,2020-06-15,0,29,59
79,2020-06-15,0,15,69
79,2020-06-15,0,18,79
79,2020-06-15,0,11,89
79,2020-06-15,0,6,90
80,2020-06-15,6,278,0
80,2020-06-15,0,17,09
80,2020-06-15,1,10,19
80,2020-06-15,0,27,29
80,2020-06-15,1,23,39
80,2020-06-15,0,36,49
80,2020-06-15,1,39,59
80,2020-06-15,1,45,69
80,2020-06-15,2,34,79
80,2020-06-15,0,36,89
80,2020-06-15,0,11,90
81,2020-06-15,1,274,0
81,2020-06-15,0,9,09
81,2020-06-15,0,11,19
81,2020-06-15,0,21,29
81,2020-06-15,0,19,39
81,2020-06-15,0,36,49
81,2020-06-15,0,36,59
81,2020-06-15,1,69,69
81,2020-06-15,0,47,79
81,2020-06-15,0,20,89
81,2020-06-15,0,6,90
82,2020-06-15,0,83,0
82,2020-06-15,0,2,09
82,2020-06-15,0,4,19
82,2020-06-15,0,7,29
82,2020-06-15,0,6,39
82,2020-06-15,0,6,49
82,2020-06-15,0,10,59
82,2020-06-15,0,15,69
82,2020-06-15,0,15,79
82,2020-06-15,0,12,89
82,2020-06-15,0,6,90
83,2020-06-15,2,683,0
83,2020-06-15,0,25,09
83,2020-06-15,0,42,19
83,2020-06-15,0,44,29
83,2020-06-15,1,77,39
83,2020-06-15,1,70,49
83,2020-06-15,0,87,59
83,2020-06-15,0,116,69
83,2020-06-15,0,108,79
83,2020-06-15,0,77,89
83,2020-06-15,0,36,90
84,2020-06-15,2,255,0
84,2020-06-15,1,14,09
84,2020-06-15,0,25,19
84,2020-06-15,0,24,29
84,2020-06-15,1,28,39
84,2020-06-15,0,32,49
84,2020-06-15,0,36,59
84,2020-06-15,0,40,69
84,2020-06-15,0,33,79
84,2020-06-15,0,14,89
84,2020-06-15,0,9,90
85,2020-06-15,3,398,0
85,2020-06-15,0,18,09
85,2020-06-15,0,24,19
85,2020-06-15,0,40,29
85,2020-06-15,0,69,39
85,2020-06-15,2,67,49
85,2020-06-15,1,65,59
85,2020-06-15,0,35,69
85,2020-06-15,0,32,79
85,2020-06-15,0,37,89
85,2020-06-15,0,11,90
86,2020-06-15,0,183,0
86,2020-06-15,0,25,09
86,2020-06-15,0,14,19
86,2020-06-15,0,18,29
86,2020-06-15,0,10,39
86,2020-06-15,0,26,49
86,2020-06-15,0,16,59
86,2020-06-15,0,27,69
86,2020-06-15,0,18,79
86,2020-06-15,0,19,89
86,2020-06-15,0,10,90
87,2020-06-15,0,85,0
87,2020-06-15,0,3,09
87,2020-06-15,0,4,19
87,2020-06-15,0,13,29
87,2020-06-15,0,9,39
87,2020-06-15,0,13,49
87,2020-06-15,0,8,59
87,2020-06-15,0,9,69
87,2020-06-15,0,6,79
87,2020-06-15,0,12,89
87,2020-06-15,0,8,90
88,2020-06-15,3,350,0
88,2020-06-15,0,18,09
88,2020-06-15,2,17,19
88,2020-06-15,0,25,29
88,2020-06-15,0,36,39
88,2020-06-15,0,43,49
88,2020-06-15,0,58,59
88,2020-06-15,0,58,69
88,2020-06-15,0,51,79
88,2020-06-15,1,40,89
88,2020-06-15,0,4,90
89,2020-06-15,0,249,0
89,2020-06-15,0,6,09
89,2020-06-15,0,13,19
89,2020-06-15,0,12,29
89,2020-06-15,0,21,39
89,2020-06-15,0,19,49
89,2020-06-15,0,47,59
89,2020-06-15,0,52,69
89,2020-06-15,0,39,79
89,2020-06-15,0,34,89
89,2020-06-15,0,6,90
90,2020-06-15,1,114,0
90,2020-06-15,0,12,09
90,2020-06-15,0,14,19
90,2020-06-15,0,8,29
90,2020-06-15,0,11,39
90,2020-06-15,0,12,49
90,2020-06-15,0,12,59
90,2020-06-15,0,15,69
90,2020-06-15,0,12,79
90,2020-06-15,1,15,89
90,2020-06-15,0,3,90
91,2020-06-15,12,789,0
91,2020-06-15,1,43,09
91,2020-06-15,0,42,19
91,2020-06-15,2,108,29
91,2020-06-15,0,81,39
91,2020-06-15,2,107,49
91,2020-06-15,1,120,59
91,2020-06-15,0,97,69
91,2020-06-15,3,91,79
91,2020-06-15,1,76,89
91,2020-06-15,2,24,90
92,2020-06-15,8,1057,0
92,2020-06-15,0,73,09
92,2020-06-15,0,66,19
92,2020-06-15,1,126,29
92,2020-06-15,3,174,39
92,2020-06-15,0,167,49
92,2020-06-15,2,127,59
92,2020-06-15,2,128,69
92,2020-06-15,0,74,79
92,2020-06-15,0,82,89
92,2020-06-15,0,39,90
93,2020-06-15,19,1308,0
93,2020-06-15,0,47,09
93,2020-06-15,3,70,19
93,2020-06-15,4,138,29
93,2020-06-15,4,200,39
93,2020-06-15,4,188,49
93,2020-06-15,3,176,59
93,2020-06-15,1,226,69
93,2020-06-15,0,167,79
93,2020-06-15,0,78,89
93,2020-06-15,0,17,90
94,2020-06-15,13,926,0
94,2020-06-15,1,52,09
94,2020-06-15,0,56,19
94,2020-06-15,1,103,29
94,2020-06-15,5,142,39
94,2020-06-15,2,119,49
94,2020-06-15,1,110,59
94,2020-06-15,3,124,69
94,2020-06-15,0,107,79
94,2020-06-15,0,76,89
94,2020-06-15,0,36,90
95,2020-06-15,18,838,0
95,2020-06-15,0,30,09
95,2020-06-15,2,62,19
95,2020-06-15,4,111,29
95,2020-06-15,3,118,39
95,2020-06-15,5,133,49
95,2020-06-15,1,127,59
95,2020-06-15,3,128,69
95,2020-06-15,0,80,79
95,2020-06-15,0,39,89
95,2020-06-15,0,10,90
971,2020-06-15,1,174,0
971,2020-06-15,0,2,09
971,2020-06-15,0,20,19
971,2020-06-15,0,51,29
971,2020-06-15,1,23,39
971,2020-06-15,0,17,49
971,2020-06-15,0,30,59
971,2020-06-15,0,17,69
971,2020-06-15,0,12,79
971,2020-06-15,0,1,89
971,2020-06-15,0,1,90
972,2020-06-15,2,198,0
972,2020-06-15,0,14,09
972,2020-06-15,0,8,19
972,2020-06-15,2,28,29
972,2020-06-15,0,28,39
972,2020-06-15,0,20,49
972,2020-06-15,0,41,59
972,2020-06-15,0,31,69
972,2020-06-15,0,22,79
972,2020-06-15,0,5,89
972,2020-06-15,0,1,90
973,2020-06-15,68,244,0
973,2020-06-15,2,13,09
973,2020-06-15,9,19,19
973,2020-06-15,13,35,29
973,2020-06-15,15,63,39
973,2020-06-15,10,47,49
973,2020-06-15,10,34,59
973,2020-06-15,6,18,69
973,2020-06-15,3,13,79
973,2020-06-15,0,1,89
973,2020-06-15,0,1,90
974,2020-06-15,3,723,0
974,2020-06-15,0,24,09
974,2020-06-15,0,56,19
974,2020-06-15,0,142,29
974,2020-06-15,3,96,39
974,2020-06-15,0,86,49
974,2020-06-15,0,109,59
974,2020-06-15,0,114,69
974,2020-06-15,0,67,79
974,2020-06-15,0,26,89
974,2020-06-15,0,3,90
975,2020-06-15,0,0,0
975,2020-06-15,0,0,09
975,2020-06-15,0,0,19
975,2020-06-15,0,0,29
975,2020-06-15,0,0,39
975,2020-06-15,0,0,49
975,2020-06-15,0,0,59
975,2020-06-15,0,0,69
975,2020-06-15,0,0,79
975,2020-06-15,0,0,89
975,2020-06-15,0,0,90
976,2020-06-15,24,133,0
976,2020-06-15,0,10,09
976,2020-06-15,1,15,19
976,2020-06-15,7,35,29
976,2020-06-15,7,26,39
976,2020-06-15,4,26,49
976,2020-06-15,4,13,59
976,2020-06-15,1,5,69
976,2020-06-15,0,2,79
976,2020-06-15,0,1,89
976,2020-06-15,0,0,90
977,2020-06-15,1,21,0
977,2020-06-15,0,0,09
977,2020-06-15,0,5,19
977,2020-06-15,0,5,29
977,2020-06-15,0,2,39
977,2020-06-15,0,3,49
977,2020-06-15,0,4,59
977,2020-06-15,0,1,69
977,2020-06-15,1,1,79
977,2020-06-15,0,0,89
977,2020-06-15,0,0,90
978,2020-06-15,0,12,0
978,2020-06-15,0,0,09
978,2020-06-15,0,1,19
978,2020-06-15,0,3,29
978,2020-06-15,0,1,39
978,2020-06-15,0,1,49
978,2020-06-15,0,4,59
978,2020-06-15,0,2,69
978,2020-06-15,0,0,79
978,2020-06-15,0,0,89
978,2020-06-15,0,0,90
01,2020-06-16,3,274,0
01,2020-06-16,0,19,09
01,2020-06-16,1,27,19
01,2020-06-16,1,41,29
01,2020-06-16,0,34,39
01,2020-06-16,0,29,49
01,2020-06-16,0,40,59
01,2020-06-16,0,25,69
01,2020-06-16,0,30,79
01,2020-06-16,1,25,89
01,2020-06-16,0,4,90
02,2020-06-16,5,286,0
02,2020-06-16,0,13,09
02,2020-06-16,1,25,19
02,2020-06-16,0,27,29
02,2020-06-16,0,36,39
02,2020-06-16,0,31,49
02,2020-06-16,0,38,59
02,2020-06-16,0,41,69
02,2020-06-16,0,32,79
02,2020-06-16,3,23,89
02,2020-06-16,1,20,90
03,2020-06-16,3,207,0
03,2020-06-16,0,14,09
03,2020-06-16,0,14,19
03,2020-06-16,0,12,29
03,2020-06-16,2,29,39
03,2020-06-16,1,29,49
03,2020-06-16,0,23,59
03,2020-06-16,0,23,69
03,2020-06-16,0,32,79
03,2020-06-16,0,24,89
03,2020-06-16,0,7,90
04,2020-06-16,1,87,0
04,2020-06-16,0,2,09
04,2020-06-16,0,5,19
04,2020-06-16,0,2,29
04,2020-06-16,0,6,39
04,2020-06-16,0,10,49
04,2020-06-16,0,8,59
04,2020-06-16,0,16,69
04,2020-06-16,0,20,79
04,2020-06-16,0,14,89
04,2020-06-16,1,4,90
05,2020-06-16,0,55,0
05,2020-06-16,0,0,09
05,2020-06-16,0,4,19
05,2020-06-16,0,3,29
05,2020-06-16,0,5,39
05,2020-06-16,0,8,49
05,2020-06-16,0,7,59
05,2020-06-16,0,9,69
05,2020-06-16,0,4,79
05,2020-06-16,0,13,89
05,2020-06-16,0,2,90
06,2020-06-16,1,706,0
06,2020-06-16,0,29,09
06,2020-06-16,0,31,19
06,2020-06-16,0,60,29
06,2020-06-16,1,82,39
06,2020-06-16,0,84,49
06,2020-06-16,0,106,59
06,2020-06-16,0,92,69
06,2020-06-16,0,105,79
06,2020-06-16,0,80,89
06,2020-06-16,0,37,90
07,2020-06-16,5,152,0
07,2020-06-16,2,7,09
07,2020-06-16,0,8,19
07,2020-06-16,1,17,29
07,2020-06-16,1,13,39
07,2020-06-16,1,24,49
07,2020-06-16,0,19,59
07,2020-06-16,0,21,69
07,2020-06-16,0,18,79
07,2020-06-16,0,16,89
07,2020-06-16,0,9,90
08,2020-06-16,1,143,0
08,2020-06-16,0,9,09
08,2020-06-16,0,4,19
08,2020-06-16,0,18,29
08,2020-06-16,0,15,39
08,2020-06-16,0,26,49
08,2020-06-16,1,18,59
08,2020-06-16,0,19,69
08,2020-06-16,0,20,79
08,2020-06-16,0,8,89
08,2020-06-16,0,6,90
09,2020-06-16,0,44,0
09,2020-06-16,0,3,09
09,2020-06-16,0,2,19
09,2020-06-16,0,3,29
09,2020-06-16,0,3,39
09,2020-06-16,0,8,49
09,2020-06-16,0,6,59
09,2020-06-16,0,4,69
09,2020-06-16,0,6,79
09,2020-06-16,0,3,89
09,2020-06-16,0,6,90
10,2020-06-16,2,89,0
10,2020-06-16,0,3,09
10,2020-06-16,0,5,19
10,2020-06-16,1,13,29
10,2020-06-16,0,7,39
10,2020-06-16,0,9,49
10,2020-06-16,1,14,59
10,2020-06-16,0,13,69
10,2020-06-16,0,13,79
10,2020-06-16,0,9,89
10,2020-06-16,0,3,90
11,2020-06-16,0,205,0
11,2020-06-16,0,10,09
11,2020-06-16,0,16,19
11,2020-06-16,0,27,29
11,2020-06-16,0,20,39
11,2020-06-16,0,30,49
11,2020-06-16,0,27,59
11,2020-06-16,0,25,69
11,2020-06-16,0,24,79
11,2020-06-16,0,20,89
11,2020-06-16,0,6,90
12,2020-06-16,1,139,0
12,2020-06-16,0,5,09
12,2020-06-16,0,9,19
12,2020-06-16,0,12,29
12,2020-06-16,0,12,39
12,2020-06-16,0,11,49
12,2020-06-16,0,14,59
12,2020-06-16,0,13,69
12,2020-06-16,1,30,79
12,2020-06-16,0,20,89
12,2020-06-16,0,13,90
13,2020-06-16,19,2315,0
13,2020-06-16,0,93,09
13,2020-06-16,1,139,19
13,2020-06-16,3,262,29
13,2020-06-16,2,273,39
13,2020-06-16,2,298,49
13,2020-06-16,3,351,59
13,2020-06-16,2,341,69
13,2020-06-16,2,287,79
13,2020-06-16,0,188,89
13,2020-06-16,0,78,90
14,2020-06-16,2,600,0
14,2020-06-16,0,21,09
14,2020-06-16,0,36,19
14,2020-06-16,1,67,29
14,2020-06-16,1,52,39
14,2020-06-16,0,57,49
14,2020-06-16,0,71,59
14,2020-06-16,0,90,69
14,2020-06-16,0,96,79
14,2020-06-16,0,81,89
14,2020-06-16,0,28,90
15,2020-06-16,0,72,0
15,2020-06-16,0,3,09
15,2020-06-16,0,5,19
15,2020-06-16,0,10,29
15,2020-06-16,0,12,39
15,2020-06-16,0,8,49
15,2020-06-16,0,5,59
15,2020-06-16,0,12,69
15,2020-06-16,0,9,79
15,2020-06-16,0,6,89
15,2020-06-16,0,2,90
16,2020-06-16,1,108,0
16,2020-06-16,0,2,09
16,2020-06-16,0,4,19
16,2020-06-16,0,4,29
16,2020-06-16,0,9,39
16,2020-06-16,0,6,49
16,2020-06-16,0,4,59
16,2020-06-16,0,17,69
16,2020-06-16,0,10,79
16,2020-06-16,0,24,89
16,2020-06-16,1,28,90
17,2020-06-16,0,114,0
17,2020-06-16,0,13,09
17,2020-06-16,0,5,19
17,2020-06-16,0,7,29
17,2020-06-16,0,8,39
17,2020-06-16,0,16,49
17,2020-06-16,0,10,59
17,2020-06-16,0,18,69
17,2020-06-16,0,14,79
17,2020-06-16,0,17,89
17,2020-06-16,0,6,90
18,2020-06-16,0,134,0
18,2020-06-16,0,0,09
18,2020-06-16,0,5,19
18,2020-06-16,0,13,29
18,2020-06-16,0,9,39
18,2020-06-16,0,7,49
18,2020-06-16,0,10,59
18,2020-06-16,0,26,69
18,2020-06-16,0,23,79
18,2020-06-16,0,28,89
18,2020-06-16,0,13,90
19,2020-06-16,0,108,0
19,2020-06-16,0,2,09
19,2020-06-16,0,3,19
19,2020-06-16,0,5,29
19,2020-06-16,0,11,39
19,2020-06-16,0,8,49
19,2020-06-16,0,16,59
19,2020-06-16,0,24,69
19,2020-06-16,0,21,79
19,2020-06-16,0,14,89
19,2020-06-16,0,4,90
21,2020-06-16,3,240,0
21,2020-06-16,1,6,09
21,2020-06-16,1,19,19
21,2020-06-16,0,24,29
21,2020-06-16,0,30,39
21,2020-06-16,0,24,49
21,2020-06-16,0,28,59
21,2020-06-16,1,33,69
21,2020-06-16,0,41,79
21,2020-06-16,0,22,89
21,2020-06-16,0,13,90
22,2020-06-16,1,330,0
22,2020-06-16,0,4,09
22,2020-06-16,0,16,19
22,2020-06-16,1,24,29
22,2020-06-16,0,33,39
22,2020-06-16,0,29,49
22,2020-06-16,0,54,59
22,2020-06-16,0,32,69
22,2020-06-16,0,45,79
22,2020-06-16,0,74,89
22,2020-06-16,0,19,90
23,2020-06-16,0,27,0
23,2020-06-16,0,1,09
23,2020-06-16,0,1,19
23,2020-06-16,0,2,29
23,2020-06-16,0,1,39
23,2020-06-16,0,3,49
23,2020-06-16,0,4,59
23,2020-06-16,0,5,69
23,2020-06-16,0,4,79
23,2020-06-16,0,4,89
23,2020-06-16,0,2,90
24,2020-06-16,0,169,0
24,2020-06-16,0,5,09
24,2020-06-16,0,11,19
24,2020-06-16,0,19,29
24,2020-06-16,0,16,39
24,2020-06-16,0,24,49
24,2020-06-16,0,19,59
24,2020-06-16,0,22,69
24,2020-06-16,0,25,79
24,2020-06-16,0,21,89
24,2020-06-16,0,7,90
25,2020-06-16,0,332,0
25,2020-06-16,0,31,09
25,2020-06-16,0,18,19
25,2020-06-16,0,38,29
25,2020-06-16,0,29,39
25,2020-06-16,0,38,49
25,2020-06-16,0,41,59
25,2020-06-16,0,49,69
25,2020-06-16,0,43,79
25,2020-06-16,0,29,89
25,2020-06-16,0,16,90
26,2020-06-16,1,182,0
26,2020-06-16,0,7,09
26,2020-06-16,0,15,19
26,2020-06-16,1,26,29
26,2020-06-16,0,29,39
26,2020-06-16,0,16,49
26,2020-06-16,0,28,59
26,2020-06-16,0,19,69
26,2020-06-16,0,24,79
26,2020-06-16,0,12,89
26,2020-06-16,0,6,90
27,2020-06-16,5,170,0
27,2020-06-16,0,6,09
27,2020-06-16,2,16,19
27,2020-06-16,0,15,29
27,2020-06-16,0,17,39
27,2020-06-16,0,26,49
27,2020-06-16,1,23,59
27,2020-06-16,1,24,69
27,2020-06-16,1,21,79
27,2020-06-16,0,16,89
27,2020-06-16,0,6,90
28,2020-06-16,1,180,0
28,2020-06-16,0,7,09
28,2020-06-16,0,10,19
28,2020-06-16,0,20,29
28,2020-06-16,0,22,39
28,2020-06-16,1,36,49
28,2020-06-16,0,30,59
28,2020-06-16,0,14,69
28,2020-06-16,0,18,79
28,2020-06-16,0,17,89
28,2020-06-16,0,6,90
29,2020-06-16,0,261,0
29,2020-06-16,0,23,09
29,2020-06-16,0,26,19
29,2020-06-16,0,29,29
29,2020-06-16,0,20,39
29,2020-06-16,0,30,49
29,2020-06-16,0,25,59
29,2020-06-16,0,27,69
29,2020-06-16,0,33,79
29,2020-06-16,0,37,89
29,2020-06-16,0,11,90
2A,2020-06-16,2,143,0
2A,2020-06-16,0,2,09
2A,2020-06-16,0,8,19
2A,2020-06-16,1,11,29
2A,2020-06-16,0,10,39
2A,2020-06-16,0,15,49
2A,2020-06-16,0,23,59
2A,2020-06-16,1,35,69
2A,2020-06-16,0,22,79
2A,2020-06-16,0,11,89
2A,2020-06-16,0,6,90
2B,2020-06-16,0,54,0
2B,2020-06-16,0,1,09
2B,2020-06-16,0,2,19
2B,2020-06-16,0,7,29
2B,2020-06-16,0,5,39
2B,2020-06-16,0,8,49
2B,2020-06-16,0,12,59
2B,2020-06-16,0,5,69
2B,2020-06-16,0,9,79
2B,2020-06-16,0,5,89
2B,2020-06-16,0,0,90
30,2020-06-16,4,453,0
30,2020-06-16,0,20,09
30,2020-06-16,0,24,19
30,2020-06-16,0,29,29
30,2020-06-16,1,41,39
30,2020-06-16,1,58,49
30,2020-06-16,2,78,59
30,2020-06-16,0,73,69
30,2020-06-16,0,72,79
30,2020-06-16,0,42,89
30,2020-06-16,0,16,90
31,2020-06-16,5,445,0
31,2020-06-16,0,32,09
31,2020-06-16,0,31,19
31,2020-06-16,0,75,29
31,2020-06-16,3,73,39
31,2020-06-16,0,57,49
31,2020-06-16,2,58,59
31,2020-06-16,0,37,69
31,2020-06-16,0,23,79
31,2020-06-16,0,37,89
31,2020-06-16,0,22,90
32,2020-06-16,0,62,0
32,2020-06-16,0,4,09
32,2020-06-16,0,7,19
32,2020-06-16,0,8,29
32,2020-06-16,0,6,39
32,2020-06-16,0,10,49
32,2020-06-16,0,4,59
32,2020-06-16,0,6,69
32,2020-06-16,0,6,79
32,2020-06-16,0,8,89
32,2020-06-16,0,3,90
33,2020-06-16,1,645,0
33,2020-06-16,0,44,09
33,2020-06-16,0,67,19
33,2020-06-16,0,109,29
33,2020-06-16,0,83,39
33,2020-06-16,1,94,49
33,2020-06-16,0,70,59
33,2020-06-16,0,69,69
33,2020-06-16,0,48,79
33,2020-06-16,0,44,89
33,2020-06-16,0,16,90
34,2020-06-16,2,1084,0
34,2020-06-16,0,33,09
34,2020-06-16,0,73,19
34,2020-06-16,0,108,29
34,2020-06-16,0,114,39
34,2020-06-16,0,130,49
34,2020-06-16,0,134,59
34,2020-06-16,0,170,69
34,2020-06-16,1,177,79
34,2020-06-16,0,109,89
34,2020-06-16,1,35,90
35,2020-06-16,0,351,0
35,2020-06-16,0,36,09
35,2020-06-16,0,26,19
35,2020-06-16,0,45,29
35,2020-06-16,0,43,39
35,2020-06-16,0,54,49
35,2020-06-16,0,42,59
35,2020-06-16,0,33,69
35,2020-06-16,0,28,79
35,2020-06-16,0,24,89
35,2020-06-16,0,20,90
36,2020-06-16,0,70,0
36,2020-06-16,0,1,09
36,2020-06-16,0,0,19
36,2020-06-16,0,5,29
36,2020-06-16,0,4,39
36,2020-06-16,0,6,49
36,2020-06-16,0,9,59
36,2020-06-16,0,11,69
36,2020-06-16,0,18,79
36,2020-06-16,0,7,89
36,2020-06-16,0,9,90
37,2020-06-16,3,261,0
37,2020-06-16,0,19,09
37,2020-06-16,0,16,19
37,2020-06-16,0,33,29
37,2020-06-16,0,30,39
37,2020-06-16,0,33,49
37,2020-06-16,0,27,59
37,2020-06-16,0,28,69
37,2020-06-16,0,27,79
37,2020-06-16,2,36,89
37,2020-06-16,1,12,90
38,2020-06-16,2,548,0
38,2020-06-16,0,29,09
38,2020-06-16,0,41,19
38,2020-06-16,0,68,29
38,2020-06-16,1,83,39
38,2020-06-16,1,81,49
38,2020-06-16,0,64,59
38,2020-06-16,0,62,69
38,2020-06-16,0,53,79
38,2020-06-16,0,43,89
38,2020-06-16,0,24,90
39,2020-06-16,3,163,0
39,2020-06-16,1,15,09
39,2020-06-16,0,20,19
39,2020-06-16,0,11,29
39,2020-06-16,0,15,39
39,2020-06-16,0,19,49
39,2020-06-16,0,19,59
39,2020-06-16,1,24,69
39,2020-06-16,1,20,79
39,2020-06-16,0,10,89
39,2020-06-16,0,10,90
40,2020-06-16,0,118,0
40,2020-06-16,0,5,09
40,2020-06-16,0,13,19
40,2020-06-16,0,7,29
40,2020-06-16,0,9,39
40,2020-06-16,0,15,49
40,2020-06-16,0,16,59
40,2020-06-16,0,20,69
40,2020-06-16,0,19,79
40,2020-06-16,0,9,89
40,2020-06-16,0,5,90
41,2020-06-16,0,88,0
41,2020-06-16,0,6,09
41,2020-06-16,0,2,19
41,2020-06-16,0,13,29
41,2020-06-16,0,17,39
41,2020-06-16,0,10,49
41,2020-06-16,0,7,59
41,2020-06-16,0,12,69
41,2020-06-16,0,7,79
41,2020-06-16,0,9,89
41,2020-06-16,0,5,90
42,2020-06-16,1,523,0
42,2020-06-16,1,40,09
42,2020-06-16,0,33,19
42,2020-06-16,0,45,29
42,2020-06-16,0,58,39
42,2020-06-16,0,49,49
42,2020-06-16,0,68,59
42,2020-06-16,0,75,69
42,2020-06-16,0,84,79
42,2020-06-16,0,55,89
42,2020-06-16,0,16,90
43,2020-06-16,1,123,0
43,2020-06-16,0,3,09
43,2020-06-16,0,7,19
43,2020-06-16,0,12,29
43,2020-06-16,0,15,39
43,2020-06-16,0,15,49
43,2020-06-16,0,28,59
43,2020-06-16,0,21,69
43,2020-06-16,1,14,79
43,2020-06-16,0,8,89
43,2020-06-16,0,0,90
44,2020-06-16,7,749,0
44,2020-06-16,1,64,09
44,2020-06-16,2,70,19
44,2020-06-16,0,87,29
44,2020-06-16,0,97,39
44,2020-06-16,0,90,49
44,2020-06-16,1,90,59
44,2020-06-16,0,80,69
44,2020-06-16,2,73,79
44,2020-06-16,1,65,89
44,2020-06-16,0,33,90
45,2020-06-16,3,395,0
45,2020-06-16,0,24,09
45,2020-06-16,0,17,19
45,2020-06-16,0,48,29
45,2020-06-16,1,38,39
45,2020-06-16,1,39,49
45,2020-06-16,0,56,59
45,2020-06-16,1,61,69
45,2020-06-16,0,66,79
45,2020-06-16,0,33,89
45,2020-06-16,0,13,90
46,2020-06-16,0,28,0
46,2020-06-16,0,3,09
46,2020-06-16,0,2,19
46,2020-06-16,0,1,29
46,2020-06-16,0,2,39
46,2020-06-16,0,1,49
46,2020-06-16,0,2,59
46,2020-06-16,0,3,69
46,2020-06-16,0,6,79
46,2020-06-16,0,6,89
46,2020-06-16,0,2,90
47,2020-06-16,0,207,0
47,2020-06-16,0,8,09
47,2020-06-16,0,15,19
47,2020-06-16,0,10,29
47,2020-06-16,0,22,39
47,2020-06-16,0,30,49
47,2020-06-16,0,39,59
47,2020-06-16,0,33,69
47,2020-06-16,0,32,79
47,2020-06-16,0,12,89
47,2020-06-16,0,6,90
48,2020-06-16,0,35,0
48,2020-06-16,0,0,09
48,2020-06-16,0,0,19
48,2020-06-16,0,1,29
48,2020-06-16,0,3,39
48,2020-06-16,0,2,49
48,2020-06-16,0,8,59
48,2020-06-16,0,7,69
48,2020-06-16,0,8,79
48,2020-06-16,0,5,89
48,2020-06-16,0,1,90
49,2020-06-16,7,446,0
49,2020-06-16,0,11,09
49,2020-06-16,0,41,19
49,2020-06-16,1,77,29
49,2020-06-16,2,52,39
49,2020-06-16,0,60,49
49,2020-06-16,0,45,59
49,2020-06-16,0,45,69
49,2020-06-16,3,37,79
49,2020-06-16,1,56,89
49,2020-06-16,0,22,90
50,2020-06-16,0,212,0
50,2020-06-16,0,11,09
50,2020-06-16,0,13,19
50,2020-06-16,0,18,29
50,2020-06-16,0,28,39
50,2020-06-16,0,16,49
50,2020-06-16,0,29,59
50,2020-06-16,0,33,69
50,2020-06-16,0,26,79
50,2020-06-16,0,31,89
50,2020-06-16,0,7,90
51,2020-06-16,2,447,0
51,2020-06-16,0,24,09
51,2020-06-16,0,20,19
51,2020-06-16,0,51,29
51,2020-06-16,0,51,39
51,2020-06-16,0,57,49
51,2020-06-16,1,59,59
51,2020-06-16,0,76,69
51,2020-06-16,1,68,79
51,2020-06-16,0,32,89
51,2020-06-16,0,9,90
52,2020-06-16,2,64,0
52,2020-06-16,0,0,09
52,2020-06-16,0,4,19
52,2020-06-16,2,6,29
52,2020-06-16,0,8,39
52,2020-06-16,0,7,49
52,2020-06-16,0,13,59
52,2020-06-16,0,10,69
52,2020-06-16,0,4,79
52,2020-06-16,0,9,89
52,2020-06-16,0,3,90
53,2020-06-16,0,88,0
53,2020-06-16,0,4,09
53,2020-06-16,0,10,19
53,2020-06-16,0,12,29
53,2020-06-16,0,9,39
53,2020-06-16,0,8,49
53,2020-06-16,0,8,59
53,2020-06-16,0,11,69
53,2020-06-16,0,9,79
53,2020-06-16,0,12,89
53,2020-06-16,0,5,90
54,2020-06-16,27,1219,0
54,2020-06-16,0,26,09
54,2020-06-16,1,93,19
54,2020-06-16,3,121,29
54,2020-06-16,2,135,39
54,2020-06-16,5,168,49
54,2020-06-16,4,195,59
54,2020-06-16,2,191,69
54,2020-06-16,4,170,79
54,2020-06-16,4,99,89
54,2020-06-16,2,21,90
55,2020-06-16,5,181,0
55,2020-06-16,0,8,09
55,2020-06-16,0,20,19
55,2020-06-16,1,16,29
55,2020-06-16,0,22,39
55,2020-06-16,2,20,49
55,2020-06-16,0,27,59
55,2020-06-16,0,27,69
55,2020-06-16,1,22,79
55,2020-06-16,0,14,89
55,2020-06-16,1,5,90
56,2020-06-16,4,268,0
56,2020-06-16,0,15,09
56,2020-06-16,0,20,19
56,2020-06-16,0,18,29
56,2020-06-16,0,36,39
