Date,Country,Region,Event,Value
2020-02-22,US,OR,Confirmed,0
2020-02-22,US,OR,Deaths,0
2020-02-22,US,OR ,Confirmed,0
2020-02-22,US,OR ,Deaths,0
2020-02-22,US,PA,Confirmed,0
2020-02-22,US,PA,Deaths,0
2020-02-22,US,RI,Confirmed,0
2020-02-22,US,RI,Deaths,0
2020-02-22,US,SC,Confirmed,0
2020-02-22,US,SC,Deaths,0
2020-02-22,US,SD,Confirmed,0
2020-02-22,US,SD,Deaths,0
2020-02-22,US,TN,Confirmed,0
2020-02-22,US,TN,Deaths,0
2020-02-22,US,TX,Confirmed,0
2020-02-22,US,TX,Deaths,0
2020-02-22,US,UT,Confirmed,0
2020-02-22,US,UT,Deaths,0
2020-02-22,US,VA,Confirmed,0
2020-02-22,US,VA,Deaths,0
2020-02-22,US,VT,Confirmed,0
2020-02-22,US,VT,Deaths,0
2020-02-22,US,WA,Confirmed,1
2020-02-22,US,WA,Deaths,0
2020-02-22,US,WI,Confirmed,0
2020-02-22,US,WI,Deaths,0
2020-02-22,US,WV,Confirmed,0
2020-02-22,US,WV,Deaths,0
2020-02-22,US,WY,Confirmed,0
2020-02-22,US,WY,Deaths,0
2020-02-22,VA,,Confirmed,0
2020-02-22,VA,,Deaths,0
2020-02-22,VN,,Confirmed,16
2020-02-22,VN,,Deaths,0
2020-02-22,ZA,,Confirmed,0
2020-02-22,ZA,,Deaths,0
2020-02-23,??,Diamond Princess,Confirmed,691
2020-02-23,??,Diamond Princess,Deaths,3
2020-02-23,AD,,Confirmed,0
2020-02-23,AD,,Deaths,0
2020-02-23,AE,,Confirmed,13
2020-02-23,AE,,Deaths,0
2020-02-23,AF,,Confirmed,0
2020-02-23,AF,,Deaths,0
2020-02-23,AG,,Confirmed,0
2020-02-23,AG,,Deaths,0
2020-02-23,AL,,Confirmed,0
2020-02-23,AL,,Deaths,0
2020-02-23,AM,,Confirmed,0
2020-02-23,AM,,Deaths,0
2020-02-23,AR,,Confirmed,0
2020-02-23,AR,,Deaths,0
2020-02-23,AT,,Confirmed,0
2020-02-23,AT,,Deaths,0
2020-02-23,AU,,Confirmed,22
2020-02-23,AU,,Deaths,0
2020-02-23,AW,,Confirmed,0
2020-02-23,AW,,Deaths,0
2020-02-23,AZ,,Confirmed,0
2020-02-23,AZ,,Deaths,0
2020-02-23,BA,,Confirmed,0
2020-02-23,BA,,Deaths,0
2020-02-23,BD,,Confirmed,0
2020-02-23,BD,,Deaths,0
2020-02-23,BE,,Confirmed,1
2020-02-23,BE,,Deaths,0
2020-02-23,BF,,Confirmed,0
2020-02-23,BF,,Deaths,0
2020-02-23,BG,,Confirmed,0
2020-02-23,BG,,Deaths,0
2020-02-23,BH,,Confirmed,0
2020-02-23,BH,,Deaths,0
2020-02-23,BN,,Confirmed,0
2020-02-23,BN,,Deaths,0
2020-02-23,BO,,Confirmed,0
2020-02-23,BO,,Deaths,0
2020-02-23,BR,,Confirmed,0
2020-02-23,BR,,Deaths,0
2020-02-23,BT,,Confirmed,0
2020-02-23,BT,,Deaths,0
2020-02-23,BY,,Confirmed,0
2020-02-23,BY,,Deaths,0
2020-02-23,CA,,Confirmed,9
2020-02-23,CA,,Deaths,0
2020-02-23,CD,,Confirmed,0
2020-02-23,CD,,Deaths,0
2020-02-23,CH,,Confirmed,0
2020-02-23,CH,,Deaths,0
2020-02-23,CI,,Confirmed,0
2020-02-23,CI,,Deaths,0
2020-02-23,CL,,Confirmed,0
2020-02-23,CL,,Deaths,0
2020-02-23,CM,,Confirmed,0
2020-02-23,CM,,Deaths,0
2020-02-23,CN,Anhui,Confirmed,989
2020-02-23,CN,Anhui,Deaths,6
2020-02-23,CN,Beijing,Confirmed,399
2020-02-23,CN,Beijing,Deaths,4
2020-02-23,CN,Chongqing,Confirmed,575
2020-02-23,CN,Chongqing,Deaths,6
2020-02-23,CN,Fujian,Confirmed,293
2020-02-23,CN,Fujian,Deaths,1
2020-02-23,CN,Gansu,Confirmed,91
2020-02-23,CN,Gansu,Deaths,2
2020-02-23,CN,Guangdong,Confirmed,1342
2020-02-23,CN,Guangdong,Deaths,6
2020-02-23,CN,Guangxi,Confirmed,249
2020-02-23,CN,Guangxi,Deaths,2
2020-02-23,CN,Guizhou,Confirmed,146
2020-02-23,CN,Guizhou,Deaths,2
2020-02-23,CN,Hainan,Confirmed,168
2020-02-23,CN,Hainan,Deaths,5
2020-02-23,CN,Hebei,Confirmed,311
2020-02-23,CN,Hebei,Deaths,6
2020-02-23,CN,Heilongjiang,Confirmed,480
2020-02-23,CN,Heilongjiang,Deaths,12
2020-02-23,CN,Henan,Confirmed,1271
2020-02-23,CN,Henan,Deaths,19
2020-02-23,CN,Hong Kong,Confirmed,74
2020-02-23,CN,Hong Kong,Deaths,2
2020-02-23,CN,Hubei,Confirmed,64084
2020-02-23,CN,Hubei,Deaths,2346
2020-02-23,CN,Hunan,Confirmed,1016
2020-02-23,CN,Hunan,Deaths,4
2020-02-23,CN,Inner Mongolia,Confirmed,75
2020-02-23,CN,Inner Mongolia,Deaths,0
2020-02-23,CN,Jiangsu,Confirmed,631
2020-02-23,CN,Jiangsu,Deaths,0
2020-02-23,CN,Jiangxi,Confirmed,934
2020-02-23,CN,Jiangxi,Deaths,1
2020-02-23,CN,Jilin,Confirmed,91
2020-02-23,CN,Jilin,Deaths,1
2020-02-23,CN,Liaoning,Confirmed,121
2020-02-23,CN,Liaoning,Deaths,1
2020-02-23,CN,Macau,Confirmed,10
2020-02-23,CN,Macau,Deaths,0
2020-02-23,CN,Ningxia,Confirmed,71
2020-02-23,CN,Ningxia,Deaths,0
2020-02-23,CN,Qinghai,Confirmed,18
2020-02-23,CN,Qinghai,Deaths,0
2020-02-23,CN,Shaanxi,Confirmed,245
2020-02-23,CN,Shaanxi,Deaths,1
2020-02-23,CN,Shandong,Confirmed,754
2020-02-23,CN,Shandong,Deaths,4
2020-02-23,CN,Shanghai,Confirmed,335
2020-02-23,CN,Shanghai,Deaths,3
2020-02-23,CN,Shanxi,Confirmed,132
2020-02-23,CN,Shanxi,Deaths,0
2020-02-23,CN,Sichuan,Confirmed,526
2020-02-23,CN,Sichuan,Deaths,3
2020-02-23,CN,Tianjin,Confirmed,135
2020-02-23,CN,Tianjin,Deaths,3
2020-02-23,CN,Tibet,Confirmed,1
2020-02-23,CN,Tibet,Deaths,0
2020-02-23,CN,Xinjiang,Confirmed,76
2020-02-23,CN,Xinjiang,Deaths,2
2020-02-23,CN,Yunnan,Confirmed,174
2020-02-23,CN,Yunnan,Deaths,2
2020-02-23,CN,Zhejiang,Confirmed,1205
2020-02-23,CN,Zhejiang,Deaths,1
2020-02-23,CO,,Confirmed,0
2020-02-23,CO,,Deaths,0
2020-02-23,CR,,Confirmed,0
2020-02-23,CR,,Deaths,0
2020-02-23,CU,,Confirmed,0
2020-02-23,CU,,Deaths,0
2020-02-23,CY,,Confirmed,0
2020-02-23,CY,,Deaths,0
2020-02-23,CZ,,Confirmed,0
2020-02-23,CZ,,Deaths,0
2020-02-23,DE,,Confirmed,16
2020-02-23,DE,,Deaths,0
2020-02-23,DK,,Confirmed,0
2020-02-23,DK,,Deaths,0
2020-02-23,DO,,Confirmed,0
2020-02-23,DO,,Deaths,0
2020-02-23,DZ,,Confirmed,0
2020-02-23,DZ,,Deaths,0
2020-02-23,EC,,Confirmed,0
2020-02-23,EC,,Deaths,0
2020-02-23,EE,,Confirmed,0
2020-02-23,EE,,Deaths,0
2020-02-23,EG,,Confirmed,1
2020-02-23,EG,,Deaths,0
2020-02-23,ES,,Confirmed,2
2020-02-23,ES,,Deaths,0
2020-02-23,ET,,Confirmed,0
2020-02-23,ET,,Deaths,0
2020-02-23,FI,,Confirmed,1
2020-02-23,FI,,Deaths,0
2020-02-23,FR,,Confirmed,12
2020-02-23,FR,,Deaths,1
2020-02-23,GE,,Confirmed,0
2020-02-23,GE,,Deaths,0
2020-02-23,GF,,Confirmed,0
2020-02-23,GF,,Deaths,0
2020-02-23,GN,,Confirmed,0
2020-02-23,GN,,Deaths,0
2020-02-23,GP,,Confirmed,0
2020-02-23,GP,,Deaths,0
2020-02-23,GR,,Confirmed,0
2020-02-23,GR,,Deaths,0
2020-02-23,GY,,Confirmed,0
2020-02-23,GY,,Deaths,0
2020-02-23,HN,,Confirmed,0
2020-02-23,HN,,Deaths,0
2020-02-23,HR,,Confirmed,0
2020-02-23,HR,,Deaths,0
2020-02-23,HU,,Confirmed,0
2020-02-23,HU,,Deaths,0
2020-02-23,ID,,Confirmed,0
2020-02-23,ID,,Deaths,0
2020-02-23,IE,,Confirmed,0
2020-02-23,IE,,Deaths,0
2020-02-23,IL,,Confirmed,1
2020-02-23,IL,,Deaths,0
2020-02-23,IN,,Confirmed,3
2020-02-23,IN,,Deaths,0
2020-02-23,IQ,,Confirmed,0
2020-02-23,IQ,,Deaths,0
2020-02-23,IR,,Confirmed,43
2020-02-23,IR,,Deaths,8
2020-02-23,IS,,Confirmed,0
2020-02-23,IS,,Deaths,0
2020-02-23,IT,,Confirmed,155
2020-02-23,IT,,Deaths,3
2020-02-23,JM,,Confirmed,0
2020-02-23,JM,,Deaths,0
2020-02-23,JO,,Confirmed,0
2020-02-23,JO,,Deaths,0
2020-02-23,JP,,Confirmed,147
2020-02-23,JP,,Deaths,1
2020-02-23,KE,,Confirmed,0
2020-02-23,KE,,Deaths,0
2020-02-23,KH,,Confirmed,1
2020-02-23,KH,,Deaths,0
2020-02-23,KR,,Confirmed,602
2020-02-23,KR,,Deaths,6
2020-02-23,KW,,Confirmed,0
2020-02-23,KW,,Deaths,0
2020-02-23,KY,,Confirmed,0
2020-02-23,KY,,Deaths,0
2020-02-23,KZ,,Confirmed,0
2020-02-23,KZ,,Deaths,0
2020-02-23,LB,,Confirmed,1
2020-02-23,LB,,Deaths,0
2020-02-23,LI,,Confirmed,0
2020-02-23,LI,,Deaths,0
2020-02-23,LK,,Confirmed,1
2020-02-23,LK,,Deaths,0
2020-02-23,LT,,Confirmed,0
2020-02-23,LT,,Deaths,0
2020-02-23,LU,,Confirmed,0
2020-02-23,LU,,Deaths,0
2020-02-23,LV,,Confirmed,0
2020-02-23,LV,,Deaths,0
2020-02-23,MA,,Confirmed,0
2020-02-23,MA,,Deaths,0
2020-02-23,MC,,Confirmed,0
2020-02-23,MC,,Deaths,0
2020-02-23,MD,,Confirmed,0
2020-02-23,MD,,Deaths,0
2020-02-23,MK,,Confirmed,0
2020-02-23,MK,,Deaths,0
2020-02-23,MN,,Confirmed,0
2020-02-23,MN,,Deaths,0
2020-02-23,MQ,,Confirmed,0
2020-02-23,MQ,,Deaths,0
2020-02-23,MT,,Confirmed,0
2020-02-23,MT,,Deaths,0
2020-02-23,MV,,Confirmed,0
2020-02-23,MV,,Deaths,0
2020-02-23,MX,,Confirmed,0
2020-02-23,MX,,Deaths,0
2020-02-23,MY,,Confirmed,22
2020-02-23,MY,,Deaths,0
2020-02-23,NG,,Confirmed,0
2020-02-23,NG,,Deaths,0
2020-02-23,NL,,Confirmed,0
2020-02-23,NL,,Deaths,0
2020-02-23,NO,,Confirmed,0
2020-02-23,NO,,Deaths,0
2020-02-23,NP,,Confirmed,1
2020-02-23,NP,,Deaths,0
2020-02-23,NZ,,Confirmed,0
2020-02-23,NZ,,Deaths,0
2020-02-23,OM,,Confirmed,0
2020-02-23,OM,,Deaths,0
2020-02-23,PA,,Confirmed,0
2020-02-23,PA,,Deaths,0
2020-02-23,PE,,Confirmed,0
2020-02-23,PE,,Deaths,0
2020-02-23,PH,,Confirmed,3
2020-02-23,PH,,Deaths,1
2020-02-23,PK,,Confirmed,0
2020-02-23,PK,,Deaths,0
2020-02-23,PL,,Confirmed,0
2020-02-23,PL,,Deaths,0
2020-02-23,PT,,Confirmed,0
2020-02-23,PT,,Deaths,0
2020-02-23,PY,,Confirmed,0
2020-02-23,PY,,Deaths,0
2020-02-23,QA,,Confirmed,0
2020-02-23,QA,,Deaths,0
2020-02-23,RE,,Confirmed,0
2020-02-23,RE,,Deaths,0
2020-02-23,RO,,Confirmed,0
2020-02-23,RO,,Deaths,0
2020-02-23,RS,,Confirmed,0
2020-02-23,RS,,Deaths,0
2020-02-23,RU,,Confirmed,2
2020-02-23,RU,,Deaths,0
2020-02-23,SA,,Confirmed,0
2020-02-23,SA,,Deaths,0
2020-02-23,SD,,Confirmed,0
2020-02-23,SD,,Deaths,0
2020-02-23,SE,,Confirmed,1
2020-02-23,SE,,Deaths,0
2020-02-23,SG,,Confirmed,89
2020-02-23,SG,,Deaths,0
2020-02-23,SI,,Confirmed,0
2020-02-23,SI,,Deaths,0
2020-02-23,SK,,Confirmed,0
2020-02-23,SK,,Deaths,0
2020-02-23,SM,,Confirmed,0
2020-02-23,SM,,Deaths,0
2020-02-23,SN,,Confirmed,0
2020-02-23,SN,,Deaths,0
2020-02-23,TG,,Confirmed,0
2020-02-23,TG,,Deaths,0
2020-02-23,TH,,Confirmed,35
2020-02-23,TH,,Deaths,0
2020-02-23,TN,,Confirmed,0
2020-02-23,TN,,Deaths,0
2020-02-23,TR,,Confirmed,0
2020-02-23,TR,,Deaths,0
2020-02-23,TW,,Confirmed,28
2020-02-23,TW,,Deaths,1
2020-02-23,UA,,Confirmed,0
2020-02-23,UA,,Deaths,0
2020-02-23,UK,,Confirmed,9
2020-02-23,UK,,Deaths,0
2020-02-23,US,AK,Confirmed,0
2020-02-23,US,AK,Deaths,0
2020-02-23,US,AL,Confirmed,0
2020-02-23,US,AL,Deaths,0
2020-02-23,US,AR,Confirmed,0
2020-02-23,US,AR,Deaths,0
2020-02-23,US,AZ,Confirmed,1
2020-02-23,US,AZ,Deaths,0
2020-02-23,US,CA,Confirmed,10
2020-02-23,US,CA,Deaths,0
2020-02-23,US,CO,Confirmed,0
2020-02-23,US,CO,Deaths,0
2020-02-23,US,CT,Confirmed,0
2020-02-23,US,CT,Deaths,0
2020-02-23,US,DC,Confirmed,0
2020-02-23,US,DC,Deaths,0
2020-02-23,US,DE,Confirmed,0
2020-02-23,US,DE,Deaths,0
2020-02-23,US,Diamond Princess,Confirmed,0
2020-02-23,US,Diamond Princess,Deaths,0
2020-02-23,US,FL,Confirmed,0
2020-02-23,US,FL,Deaths,0
2020-02-23,US,GA,Confirmed,0
2020-02-23,US,GA,Deaths,0
2020-02-23,US,Grand Princess,Confirmed,0
2020-02-23,US,Grand Princess,Deaths,0
2020-02-23,US,HI,Confirmed,0
2020-02-23,US,HI,Deaths,0
2020-02-23,US,IA,Confirmed,0
2020-02-23,US,IA,Deaths,0
2020-02-23,US,ID,Confirmed,0
2020-02-23,US,ID,Deaths,0
2020-02-23,US,IL,Confirmed,2
2020-02-23,US,IL,Deaths,0
2020-02-23,US,IN,Confirmed,0
2020-02-23,US,IN,Deaths,0
2020-02-23,US,KS,Confirmed,0
2020-02-23,US,KS,Deaths,0
2020-02-23,US,KY,Confirmed,0
2020-02-23,US,KY,Deaths,0
2020-02-23,US,LA,Confirmed,0
2020-02-23,US,LA,Deaths,0
2020-02-23,US,MA,Confirmed,1
2020-02-23,US,MA,Deaths,0
2020-02-23,US,MD,Confirmed,0
2020-02-23,US,MD,Deaths,0
2020-02-23,US,ME,Confirmed,0
2020-02-23,US,ME,Deaths,0
2020-02-23,US,MI,Confirmed,0
2020-02-23,US,MI,Deaths,0
2020-02-23,US,MN,Confirmed,0
2020-02-23,US,MN,Deaths,0
2020-02-23,US,MO,Confirmed,0
2020-02-23,US,MO,Deaths,0
2020-02-23,US,MS,Confirmed,0
2020-02-23,US,MS,Deaths,0
2020-02-23,US,MT,Confirmed,0
2020-02-23,US,MT,Deaths,0
2020-02-23,US,NC,Confirmed,0
2020-02-23,US,NC,Deaths,0
2020-02-23,US,ND,Confirmed,0
2020-02-23,US,ND,Deaths,0
2020-02-23,US,NE,Confirmed,0
2020-02-23,US,NE,Deaths,0
2020-02-23,US,NH,Confirmed,0
2020-02-23,US,NH,Deaths,0
2020-02-23,US,NJ,Confirmed,0
2020-02-23,US,NJ,Deaths,0
2020-02-23,US,NM,Confirmed,0
2020-02-23,US,NM,Deaths,0
2020-02-23,US,NV,Confirmed,0
2020-02-23,US,NV,Deaths,0
2020-02-23,US,NY,Confirmed,0
2020-02-23,US,NY,Deaths,0
2020-02-23,US,OH,Confirmed,0
2020-02-23,US,OH,Deaths,0
2020-02-23,US,OK,Confirmed,0
2020-02-23,US,OK,Deaths,0
2020-02-23,US,OR,Confirmed,0
2020-02-23,US,OR,Deaths,0
2020-02-23,US,OR ,Confirmed,0
2020-02-23,US,OR ,Deaths,0
2020-02-23,US,PA,Confirmed,0
2020-02-23,US,PA,Deaths,0
2020-02-23,US,RI,Confirmed,0
2020-02-23,US,RI,Deaths,0
2020-02-23,US,SC,Confirmed,0
2020-02-23,US,SC,Deaths,0
2020-02-23,US,SD,Confirmed,0
2020-02-23,US,SD,Deaths,0
2020-02-23,US,TN,Confirmed,0
2020-02-23,US,TN,Deaths,0
2020-02-23,US,TX,Confirmed,0
2020-02-23,US,TX,Deaths,0
2020-02-23,US,UT,Confirmed,0
2020-02-23,US,UT,Deaths,0
2020-02-23,US,VA,Confirmed,0
2020-02-23,US,VA,Deaths,0
2020-02-23,US,VT,Confirmed,0
2020-02-23,US,VT,Deaths,0
2020-02-23,US,WA,Confirmed,1
2020-02-23,US,WA,Deaths,0
2020-02-23,US,WI,Confirmed,0
2020-02-23,US,WI,Deaths,0
2020-02-23,US,WV,Confirmed,0
2020-02-23,US,WV,Deaths,0
2020-02-23,US,WY,Confirmed,0
2020-02-23,US,WY,Deaths,0
2020-02-23,VA,,Confirmed,0
2020-02-23,VA,,Deaths,0
2020-02-23,VN,,Confirmed,16
2020-02-23,VN,,Deaths,0
2020-02-23,ZA,,Confirmed,0
2020-02-23,ZA,,Deaths,0
2020-02-24,??,Diamond Princess,Confirmed,691
2020-02-24,??,Diamond Princess,Deaths,3
2020-02-24,AD,,Confirmed,0
2020-02-24,AD,,Deaths,0
2020-02-24,AE,,Confirmed,13
2020-02-24,AE,,Deaths,0
2020-02-24,AF,,Confirmed,1
2020-02-24,AF,,Deaths,0
2020-02-24,AG,,Confirmed,0
2020-02-24,AG,,Deaths,0
2020-02-24,AL,,Confirmed,0
2020-02-24,AL,,Deaths,0
2020-02-24,AM,,Confirmed,0
2020-02-24,AM,,Deaths,0
2020-02-24,AR,,Confirmed,0
2020-02-24,AR,,Deaths,0
2020-02-24,AT,,Confirmed,0
2020-02-24,AT,,Deaths,0
2020-02-24,AU,,Confirmed,22
2020-02-24,AU,,Deaths,0
2020-02-24,AW,,Confirmed,0
2020-02-24,AW,,Deaths,0
2020-02-24,AZ,,Confirmed,0
2020-02-24,AZ,,Deaths,0
2020-02-24,BA,,Confirmed,0
2020-02-24,BA,,Deaths,0
2020-02-24,BD,,Confirmed,0
2020-02-24,BD,,Deaths,0
2020-02-24,BE,,Confirmed,1
2020-02-24,BE,,Deaths,0
2020-02-24,BF,,Confirmed,0
2020-02-24,BF,,Deaths,0
2020-02-24,BG,,Confirmed,0
2020-02-24,BG,,Deaths,0
2020-02-24,BH,,Confirmed,1
2020-02-24,BH,,Deaths,0
2020-02-24,BN,,Confirmed,0
2020-02-24,BN,,Deaths,0
2020-02-24,BO,,Confirmed,0
2020-02-24,BO,,Deaths,0
2020-02-24,BR,,Confirmed,0
2020-02-24,BR,,Deaths,0
2020-02-24,BT,,Confirmed,0
2020-02-24,BT,,Deaths,0
2020-02-24,BY,,Confirmed,0
2020-02-24,BY,,Deaths,0
2020-02-24,CA,,Confirmed,10
2020-02-24,CA,,Deaths,0
2020-02-24,CD,,Confirmed,0
2020-02-24,CD,,Deaths,0
2020-02-24,CH,,Confirmed,0
2020-02-24,CH,,Deaths,0
2020-02-24,CI,,Confirmed,0
2020-02-24,CI,,Deaths,0
2020-02-24,CL,,Confirmed,0
2020-02-24,CL,,Deaths,0
2020-02-24,CM,,Confirmed,0
2020-02-24,CM,,Deaths,0
2020-02-24,CN,Anhui,Confirmed,989
2020-02-24,CN,Anhui,Deaths,6
2020-02-24,CN,Beijing,Confirmed,399
2020-02-24,CN,Beijing,Deaths,4
2020-02-24,CN,Chongqing,Confirmed,576
2020-02-24,CN,Chongqing,Deaths,6
2020-02-24,CN,Fujian,Confirmed,293
2020-02-24,CN,Fujian,Deaths,1
2020-02-24,CN,Gansu,Confirmed,91
2020-02-24,CN,Gansu,Deaths,2
2020-02-24,CN,Guangdong,Confirmed,1345
2020-02-24,CN,Guangdong,Deaths,6
2020-02-24,CN,Guangxi,Confirmed,251
2020-02-24,CN,Guangxi,Deaths,2
2020-02-24,CN,Guizhou,Confirmed,146
2020-02-24,CN,Guizhou,Deaths,2
2020-02-24,CN,Hainan,Confirmed,168
2020-02-24,CN,Hainan,Deaths,5
2020-02-24,CN,Hebei,Confirmed,311
2020-02-24,CN,Hebei,Deaths,6
2020-02-24,CN,Heilongjiang,Confirmed,480
2020-02-24,CN,Heilongjiang,Deaths,12
2020-02-24,CN,Henan,Confirmed,1271
2020-02-24,CN,Henan,Deaths,19
2020-02-24,CN,Hong Kong,Confirmed,79
2020-02-24,CN,Hong Kong,Deaths,2
2020-02-24,CN,Hubei,Confirmed,64287
2020-02-24,CN,Hubei,Deaths,2495
2020-02-24,CN,Hunan,Confirmed,1016
2020-02-24,CN,Hunan,Deaths,4
2020-02-24,CN,Inner Mongolia,Confirmed,75
2020-02-24,CN,Inner Mongolia,Deaths,0
2020-02-24,CN,Jiangsu,Confirmed,631
2020-02-24,CN,Jiangsu,Deaths,0
2020-02-24,CN,Jiangxi,Confirmed,934
2020-02-24,CN,Jiangxi,Deaths,1
2020-02-24,CN,Jilin,Confirmed,93
2020-02-24,CN,Jilin,Deaths,1
2020-02-24,CN,Liaoning,Confirmed,121
2020-02-24,CN,Liaoning,Deaths,1
2020-02-24,CN,Macau,Confirmed,10
2020-02-24,CN,Macau,Deaths,0
2020-02-24,CN,Ningxia,Confirmed,71
2020-02-24,CN,Ningxia,Deaths,0
2020-02-24,CN,Qinghai,Confirmed,18
2020-02-24,CN,Qinghai,Deaths,0
2020-02-24,CN,Shaanxi,Confirmed,245
2020-02-24,CN,Shaanxi,Deaths,1
2020-02-24,CN,Shandong,Confirmed,755
2020-02-24,CN,Shandong,Deaths,5
2020-02-24,CN,Shanghai,Confirmed,335
2020-02-24,CN,Shanghai,Deaths,3
2020-02-24,CN,Shanxi,Confirmed,133
2020-02-24,CN,Shanxi,Deaths,0
2020-02-24,CN,Sichuan,Confirmed,527
2020-02-24,CN,Sichuan,Deaths,3
2020-02-24,CN,Tianjin,Confirmed,135
2020-02-24,CN,Tianjin,Deaths,3
2020-02-24,CN,Tibet,Confirmed,1
2020-02-24,CN,Tibet,Deaths,0
2020-02-24,CN,Xinjiang,Confirmed,76
2020-02-24,CN,Xinjiang,Deaths,2
2020-02-24,CN,Yunnan,Confirmed,174
2020-02-24,CN,Yunnan,Deaths,2
2020-02-24,CN,Zhejiang,Confirmed,1205
2020-02-24,CN,Zhejiang,Deaths,1
2020-02-24,CO,,Confirmed,0
2020-02-24,CO,,Deaths,0
2020-02-24,CR,,Confirmed,0
2020-02-24,CR,,Deaths,0
2020-02-24,CU,,Confirmed,0
2020-02-24,CU,,Deaths,0
2020-02-24,CY,,Confirmed,0
2020-02-24,CY,,Deaths,0
2020-02-24,CZ,,Confirmed,0
2020-02-24,CZ,,Deaths,0
2020-02-24,DE,,Confirmed,16
2020-02-24,DE,,Deaths,0
2020-02-24,DK,,Confirmed,0
2020-02-24,DK,,Deaths,0
2020-02-24,DO,,Confirmed,0
2020-02-24,DO,,Deaths,0
2020-02-24,DZ,,Confirmed,0
2020-02-24,DZ,,Deaths,0
2020-02-24,EC,,Confirmed,0
2020-02-24,EC,,Deaths,0
2020-02-24,EE,,Confirmed,0
2020-02-24,EE,,Deaths,0
2020-02-24,EG,,Confirmed,1
2020-02-24,EG,,Deaths,0
2020-02-24,ES,,Confirmed,2
2020-02-24,ES,,Deaths,0
2020-02-24,ET,,Confirmed,0
2020-02-24,ET,,Deaths,0
2020-02-24,FI,,Confirmed,1
2020-02-24,FI,,Deaths,0
2020-02-24,FR,,Confirmed,12
2020-02-24,FR,,Deaths,1
2020-02-24,GE,,Confirmed,0
2020-02-24,GE,,Deaths,0
2020-02-24,GF,,Confirmed,0
2020-02-24,GF,,Deaths,0
2020-02-24,GN,,Confirmed,0
2020-02-24,GN,,Deaths,0
2020-02-24,GP,,Confirmed,0
2020-02-24,GP,,Deaths,0
2020-02-24,GR,,Confirmed,0
2020-02-24,GR,,Deaths,0
2020-02-24,GY,,Confirmed,0
2020-02-24,GY,,Deaths,0
2020-02-24,HN,,Confirmed,0
2020-02-24,HN,,Deaths,0
2020-02-24,HR,,Confirmed,0
2020-02-24,HR,,Deaths,0
2020-02-24,HU,,Confirmed,0
2020-02-24,HU,,Deaths,0
2020-02-24,ID,,Confirmed,0
2020-02-24,ID,,Deaths,0
2020-02-24,IE,,Confirmed,0
2020-02-24,IE,,Deaths,0
2020-02-24,IL,,Confirmed,1
2020-02-24,IL,,Deaths,0
2020-02-24,IN,,Confirmed,3
2020-02-24,IN,,Deaths,0
2020-02-24,IQ,,Confirmed,1
2020-02-24,IQ,,Deaths,0
2020-02-24,IR,,Confirmed,61
2020-02-24,IR,,Deaths,12
2020-02-24,IS,,Confirmed,0
2020-02-24,IS,,Deaths,0
2020-02-24,IT,,Confirmed,229
2020-02-24,IT,,Deaths,7
2020-02-24,JM,,Confirmed,0
2020-02-24,JM,,Deaths,0
2020-02-24,JO,,Confirmed,0
2020-02-24,JO,,Deaths,0
2020-02-24,JP,,Confirmed,159
2020-02-24,JP,,Deaths,1
2020-02-24,KE,,Confirmed,0
2020-02-24,KE,,Deaths,0
2020-02-24,KH,,Confirmed,1
2020-02-24,KH,,Deaths,0
2020-02-24,KR,,Confirmed,833
2020-02-24,KR,,Deaths,8
2020-02-24,KW,,Confirmed,1
2020-02-24,KW,,Deaths,0
2020-02-24,KY,,Confirmed,0
2020-02-24,KY,,Deaths,0
2020-02-24,KZ,,Confirmed,0
2020-02-24,KZ,,Deaths,0
2020-02-24,LB,,Confirmed,1
2020-02-24,LB,,Deaths,0
2020-02-24,LI,,Confirmed,0
2020-02-24,LI,,Deaths,0
2020-02-24,LK,,Confirmed,1
2020-02-24,LK,,Deaths,0
2020-02-24,LT,,Confirmed,0
2020-02-24,LT,,Deaths,0
2020-02-24,LU,,Confirmed,0
2020-02-24,LU,,Deaths,0
2020-02-24,LV,,Confirmed,0
2020-02-24,LV,,Deaths,0
2020-02-24,MA,,Confirmed,0
2020-02-24,MA,,Deaths,0
2020-02-24,MC,,Confirmed,0
2020-02-24,MC,,Deaths,0
2020-02-24,MD,,Confirmed,0
2020-02-24,MD,,Deaths,0
2020-02-24,MK,,Confirmed,0
2020-02-24,MK,,Deaths,0
2020-02-24,MN,,Confirmed,0
2020-02-24,MN,,Deaths,0
2020-02-24,MQ,,Confirmed,0
2020-02-24,MQ,,Deaths,0
2020-02-24,MT,,Confirmed,0
2020-02-24,MT,,Deaths,0
2020-02-24,MV,,Confirmed,0
2020-02-24,MV,,Deaths,0
2020-02-24,MX,,Confirmed,0
2020-02-24,MX,,Deaths,0
2020-02-24,MY,,Confirmed,22
2020-02-24,MY,,Deaths,0
2020-02-24,NG,,Confirmed,0
2020-02-24,NG,,Deaths,0
2020-02-24,NL,,Confirmed,0
2020-02-24,NL,,Deaths,0
2020-02-24,NO,,Confirmed,0
2020-02-24,NO,,Deaths,0
2020-02-24,NP,,Confirmed,1
2020-02-24,NP,,Deaths,0
2020-02-24,NZ,,Confirmed,0
2020-02-24,NZ,,Deaths,0
2020-02-24,OM,,Confirmed,2
2020-02-24,OM,,Deaths,0
